text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions
Make sure when you’re folding you use some of those lines on your patent box to help you.,teacher,18,1,,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
Okay.  Is one box finished over there?  How we coming?,teacher,10,0,,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible] All right.  I’m gonna give you about a minute to finish up because I need you to move a little quicker.,teacher,22,0,,,0.0
[Inaudible],multiple students,1,0,,,
"So, Student A and Student T, are you all set?",teacher,10,0,,,0.0
Yeah.,student,1,0,,,
"Put the cubes back in the cup.  Okay.  You should have received a cup with cubes.  Leave them in the [Inaudible] please. Oh, that’s fine.  Perfect.  All set?  Okay.  The girls over here are finished.  Who else is finished on this side?  All right.  We should be ready.   Teamwork.  Right? All right.  Hold up your finished boxes those of you that are finished.  Hold them up.  How do they look?",teacher,70,4,,,0.0
[Inaudible],student,1,0,,,
Bad?  Who said bad?,teacher,4,0,,,0.0
Bad.,student,1,0,,,
"That’s okay if you can see inside it a little bit.  Don’t [Inaudible] it.  All right.  Boxes down.    Boxes down. All right.  And eyes up here.  Okay?   So, Student K made a really good point.  He said there were no what?",teacher,41,0,,,0.0
Holes.,student,1,0,,,
"Not holes.  Gridlines.  Okay?  Before when we were measuring with our cubic inches we had gridlines that matched, didn’t we?  Okay?  Today, I want you to use this size cube.  We’re still determining how big they are.  And I want you to see if you can figure out the volume of this box.  What do you think?  Can you do it?",teacher,61,5,,,1.0
[Inaudible],student,1,0,,,
"Now, you can use the cubes but here’s the trick.  Or here’s the one exception.  You cannot open up the box and fill ‘em with cubes.  For one, I don’t think we have enough cubes in the room.  So we can’t fill the box.  You are going to have to work together to figure out how to figure out the volume without opening the box.  Okay? So I’m gonna give you cubes and I’m gonna give you one more tool. I’m gonna give you a ruler.  How many of you have used the rulers with the double sides?  Okay?  Centimeters and inches?  You may use this and a cube and see if you can figure out the volume of this box. Questions for me?  Okay.  You may get started.  You all have cubes. As soon as you’re ready, you can get started. So how are you guys thinking about [Inaudible]?  What are you thinking [Inaudible]?  Okay.  Go ahead.  What exactly do you want to measure on the box?",teacher,168,12,,,0.0
[Inaudible],multiple students,1,0,,,
What part of it?  You measure every single thing.  Think about what we know about [Inaudible].  Okay.  Show me what you mean.,teacher,22,1,,,1.0
[Inaudible],multiple students,1,0,,,
Can you remember?  Let’s think about what our formula was. Okay.   So see what you can do with that.,teacher,19,0,,,0.0
[Inaudible],multiple students,1,0,,,
"Okay.  What do you think?  Okay.  So you’re giving me a number and I’m not agreeing or disagreeing.  I want to know where that came from.  Okay.  Okay.  Good.  So [Inaudible] numbers.  Okay. But now I want to know what these represent as far as [Inaudible]. So, let’s take [Inaudible] now and see if that will help you answer it.  Okay? Student J?  [Inaudible].   So I see what you’re doing and I’m not trying to [Inaudible] but how can we do the same thing you were just doing but on the outside.  Right?  [Inaudible] That’s exactly what [Inaudible] did.  Right?  All right. So try what you were doing.",teacher,108,0,,,1.0
[Inaudible],multiple students,1,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
All right.  Good work.,teacher,4,0,,,0.0
[Inaudible] [0:15:00],multiple students,2,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
"All right, boys.  So what did you determine over here?  Okay. But I want to know how that [Inaudible].",teacher,19,0,,,1.0
We measured [Inaudible].  This is four.  This is five.  This is four.  [Inaudible],student,13,1,,0.0,
Okay.,teacher,1,0,0.0,,0.0
So we multiplied that all together [Inaudible].,student,7,1,,,
[Inaudible] question [Inaudible]  Very good.  Very good.  Okay. Did you try [Inaudible]?,teacher,12,0,1.0,,0.0
"Yeah, we did.",student,3,0,,,
Okay.  So good work over here.  You boys all set?  I checked [Inaudible].  Good.  And how [Inaudible].  How big is that one?,teacher,22,0,,,0.0
[Inaudible],student,1,0,,,
Okay.  So which directions [Inaudible]?  Okay.  [Inaudible] let me know about volume [Inaudible] really look for.,teacher,16,1,,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
"Okay.  Everyone’s kind of in different places.  I’ve gone around I think to just about every group and I’m hearing great answers for the volume.  What I’m more curious about today is the process that helped you to get to the volume. I know that everyone in here knows how to multiply.  So what I really want to hear about now is strategies that were used.  Okay? So, before we get that final answer, by a show of hands, how many of you in your pairs were able to find the volume of this box? Hold on.  Let me finish.  Find the volume of the box using the cube?  Student D and Student K, I thought you guys used the cubes, too, right?",teacher,123,7,,,0.0
No.,student,1,0,,,
No.  Okay.,teacher,2,0,,,0.0
We used my [Inaudible].,student,4,0,,,
How many of you used the ruler?  Is there any pairs that used both?  Okay.  [Inaudible] gotten to that.,teacher,19,1,,,1.0
Kind of.,student,2,0,,,
"Okay.  Kind of.  Okay.  We’ll see when we share.  Now, what was interesting for me is as I came around, most of you knew exactly what to do right away.  You started the building process. Now, I’m gonna ask right now if you still are fiddling with the cubes, that we make our hands free.  Okay.  We don’t need to do any more building now.   Girls in the back, I need your bodies rotated to the front.  Okay. So we already started today saying that this was a cubic what?",teacher,90,2,,,0.0
Inch.,multiple students,1,0,,,
A cubic inch right?  Because our ruler proved that.  Does anyone want to go back now and tell us what these little mini cubes are equal to?  We had some really good predictions.  Okay?  We heard half an inch or half a centimeter.  I heard one centimeter or three centimeters. Who has proof for us today?  Student D?,teacher,58,5,,,0.0
[Inaudible],student,1,0,,,
"One centimeter.  Is anyone in agreement with her?  Okay. Student D, can you come up here with your ruler and prove it?  What colored side of the ruler should she be looking at?",teacher,33,3,,,1.0
The blue one.,student,3,0,,,
"The blue.  Okay.  So [Inaudible].  Here.  I’ll hold the ruler. Okay.  Can everyone see that?  All right.  Thank you. She’s putting the cube on and if you look at your side of the blue ruler, this lines up exactly with the first what? The first what?  What do we see there?",teacher,51,4,,,0.0
Centimeter.,student,1,1,,,
The centimeter but what do we see?  Look at the color.,teacher,11,1,,,0.0
Blue.,student,1,0,,,
The first blue –,teacher,4,0,,,0.0
[Inaudible],student,1,0,,,
Square.  Okay.  It lines up perfectly.  So we can now conclude that one small cube is equal to one cubic –,teacher,21,3,,,0.0
Centimeter.,student,1,1,,,
"Centimeter.  Excellent.  A question, Student J?",teacher,6,1,,,0.0
I disagree.,student,2,0,,,
Why do you disagree?,teacher,4,0,,,1.0
Because [Inaudible] and [Inaudible] on the corner and it’s like it’s still [Inaudible].,student,13,0,,1.0,
"Well, if you put it right on top, it comes very close.",teacher,12,0,0.0,,0.0
[Inaudible],student,1,0,,,
"Well, we can’t get perfection ‘cause these cubes weren’t meant to exactly line up with our ruler.  But that’s as good as you’re gonna get.  Okay?  So you’re not looking for perfection.  Okay?  And I’m gonna tell you it’s safe to say that this is a cubic inch.  I’m sorry.  A centimeter.  Go ahead.",teacher,54,4,,,0.0
I know because [Inaudible],student,4,0,,,
"Yeah, I really appreciate it that Student [Inaudible] looks back at what I told you that we were gonna focus on today and she saw the cubic centimeters up here and I think some of you noticed that as well.  That that was our focus today.  So now we can differentiate and say, well, our eyes tell us these are different sizes but in measurement we know what they’re called now.  Right?   We have names for these.  Okay? So now what I need you to do, I need everyone to put the cubes back in the cup.  Okay?  Cubes back in the cup.  Leave your boxes right there [Inaudible].",teacher,109,6,,,0.0
Drop it in.,student,3,0,,,
"Now, is anyone getting to that?",teacher,6,0,,,1.0
[Inaudible],student,1,0,,,
"Do you have the right [Inaudible]?  Okay.  So here’s my next question.  Now that we’re all agreeing that we take our little centimeter cube, our small one.  We have determined that this is equal to one –",teacher,37,2,,,0.0
Centimeter.,student,1,1,,,
Is this a centimeter?  [Inaudible],teacher,5,1,,,0.0
Centimeter.,multiple students,1,1,,,
Who remembers the abbreviation for centimeter?,teacher,6,1,,,0.0
C-M.,multiple students,1,0,,,
C-M.  Okay.,teacher,2,0,,,0.0
Yeah.,student,1,0,,,
"All right.  So that’s what we’re working with.  Now, back to the original question.  Girls in the back.  What is the volume in cubic centimeters for this particular box that we built?  Student T, what did you get?",teacher,38,2,,,0.0
We got 160 cubic centimeters.,student,5,1,,,
I love how you put the label with it – 160 cubic centimeters. What did you girls get?,teacher,18,1,1.0,,0.0
[Inaudible],student,1,0,,,
160.,teacher,1,0,,,0.0
Cubic centimeters.,student,2,1,,,
"Cubic centimeters.  Girls here, what did you get?  Did anybody get anything different?  Everybody was able to get 160 cubic centimeters?  Well, that’s success. Now, how did you get that?  How did you get it?  Student D, nice and loud.  What did you do you and Student K?",teacher,48,2,,,1.0
Because we measured the sides.,student,5,1,,,
"Come on up, come on up.  You can use my box.  Here.  Okay. What side of the ruler is he gonna be successful with?",teacher,24,1,1.0,,0.0
Centimeters.,multiple students,1,1,,,
Centimeters.  The blue side.  Okay.  Show everybody what you did.  [Inaudible],teacher,11,1,,,0.0
"We knew that this one was five centimeters, the width was five centimeters, the height was four centimeters and the length was eight centimeters.  So we did four times five times eight.",student,32,5,,0.0,
Okay.  Now does it matter which order these numbers are in?,teacher,11,0,0.0,,1.0
No.,multiple students,1,0,,,
"Not at all, right?  Thank you, Student D.  How many of you got to that step where we actually proved it with a ruler?  Did you get these same dimensions?",teacher,30,2,,,0.0
Yes.,multiple students,1,0,,,
"You did?  Okay.  So whether we went with these numbers or reverse order, five times four is?",teacher,17,0,,,0.0
Twenty.,multiple students,1,0,,,
Times eight.,teacher,2,0,,,0.0
One sixty.,multiple students,2,0,,,
"Okay.  So we have our cubic centimeters.  Okay?  So good job with the ruler.  Who wants to share how you did it with a cube?  And at this point [Inaudible] should really be in the top, right?  Okay.  Who wants to share with that? Student [Inaudible], what did you and Student A do?",teacher,53,3,,,0.0
"Took our box and then we [Inaudible] and then we measured it [Inaudible].  Four, I mean [Inaudible] eight.",student,18,1,,0.0,
So stop right there.  She said they got five on this side. Five what?   What is she referring to?  She is not holding a ruler to her box.  She is using these.  So what would she say?  I used five what?  I used five cubes.  Good.,teacher,46,2,0.0,,0.0
And then [Inaudible] we used eight cubes [Inaudible] four.,student,9,1,,1.0,
"Four.  Okay.  And this is what I saw.  If everyone can just glance up this way.  When I came around and I watched a lot of you do the height, I saw stacking.  Right?  ‘Cause that’s gonna show us how tall or how high.  And we can see if we push that right up, it is four.  I shouldn’t hear cubes back there.  If it’s tempting just move them out of the way.  Okay? So, four high.  So our height is four.  Then if you laid them across like Student [Inaudible] said she got eight and five.  How many of you did that way, too?  Okay.  So did we need to fill the box completely?",teacher,115,1,1.0,,0.0
No.,student,1,0,,,
"How many cubes, little mini cubes would we have needed to fill one box?",teacher,14,2,,,0.0
160.,student,1,0,,,
Would that have been a waste of time?,teacher,8,0,,,0.0
Yes.,multiple students,1,0,,,
"Yes.  Not the most efficient way.  You didn’t need many cubes at all to do this, did you?",teacher,18,1,,,0.0
Un-uh.,student,1,0,,,
No.  Okay.  So good job.  I’m very impressed that you took the time.  A lot of you got to show both ways with the centimeter ruler and with the cup of cubes.  Yes?,teacher,33,4,,,0.0
[Inaudible],student,1,0,,,
Speak up.,teacher,2,0,,,0.0
[Inaudible] use the ruler every now and then [Inaudible].,student,9,1,,0.0,
The kids with the ruler would only need what?,teacher,9,1,1.0,,0.0
[Inaudible] cubic centimeters [Inaudible].,student,4,1,,,
"Exactly.  All you needed.  And I saw Student D and Student K doing that.  Lining the cube up right on the ruler.  Okay. So, good job.   We have a lot of tools we can use when we’re doing measurement. What I need right now is one volunteer from each group just to go put your cup of cubes on the table. All right quickly so we can get back to our lesson.  We’re gonna now look at our poster up here that’s in units of measurement. So, we’ve been talking about volume now for about two weeks.  Okay? And we’re now seeing that volume can be determined in different [Inaudible] with different sizes of measurements. Correct? Okay.  But we can still find volume using certain units.  So, let’s look at the three categories.  The first one is units of length.  Units of –",teacher,143,15,,,0.0
Width.,multiple students,1,0,,,
[Inaudible],teacher,1,0,,,0.0
Weights.,multiple students,1,0,,,
And units of –,teacher,4,1,,,0.0
Volume.,multiple students,1,1,,,
"Which one out of the three did we just focus on now?  Raise your hand.  Which one did we just focus on now?  Girls over there, are you thinking?  Which of these three did we just focus on today?  Student S?  Volume.  Okay. So let’s all look at the volume category.  What is one of the units of measurement that we use to measure volume?",teacher,65,6,,,0.0
[Inaudible],multiple students,1,0,,,
Cubic centimeters.  Excellent.   Does anybody have a different unit of volume?  Student D?,teacher,13,3,,,1.0
Cubic inches?,student,2,0,,,
Cubic inches.  Okay.  And I’m gonna abbreviate.  We all know that.  You have another one?,teacher,15,0,,,0.0
Cubic yards.,student,2,1,,,
Excellent.  Did we use cubic yards?,teacher,6,1,,,0.0
No.,student,1,0,,,
Do they exist?,teacher,3,0,,,1.0
Yes.,multiple students,1,0,,,
Could we measure something in cubic yards?,teacher,7,2,,,0.0
Yes.,multiple students,1,0,,,
"Of course.   So cubic yards.   Any other types of volume units? So, Student K actually ventured out to something we haven’t done together but it’s possible.  Student M, are you with us?  Student B?",teacher,34,3,,,1.0
[Inaudible],student,1,0,,,
Cubic feet.  Excellent.  Cubic feet.  Any others?,teacher,7,0,,,1.0
Cubic miles?,student,2,0,,,
"Cubic miles, could we do that?",teacher,6,0,,,0.0
Yes.,student,1,0,,,
Sure.  Do you have another one?,teacher,6,0,,,0.0
Cubic [Inaudible].,student,2,0,,,
"Well, let’s – let’s slow down because we’re thinking about volume now and we want to stay within cubic.  Okay?  So let’s come over here.  Some of you have started to get into length.  So you just said cubic –",teacher,40,2,,,0.0
Millimeters.,student,1,1,,,
"Millimeters.  Well, we’re not in cubic if we go over to linear or length but we can do millimeters over in what?  What else goes in length?  If we’re measuring the length of something, what else can go in the length category?",teacher,42,8,,,0.0
Kilometers.,student,1,1,,,
"Kilometers, excellent.  Student N, do you have another one?",teacher,9,1,,,0.0
I think kilometers.,student,3,1,,,
"That’s the same way, kilometers.  Okay?",teacher,6,1,,,0.0
[Inaudible],student,1,0,,,
Meters.  Excellent.  Student T?,teacher,4,1,,,0.0
"Um, miles.",student,2,0,,,
Miles.  Any others that we’re missing?  [Inaudible],teacher,7,0,,,0.0
Yards.,student,1,1,,,
Yard.  Are you noticing some go in both areas?  Student T?,teacher,11,2,,,0.0
Feet?,student,1,0,,,
Feet.  Excellent.,teacher,2,0,,,0.0
Inches?,student,1,0,,,
Inches.  Centimeters.  [Inaudible] another one?  What is it?,teacher,8,1,,,0.0
[Inaudible],student,1,0,,,
"Not in this category.  Think about that one more.  That may help us somewhere else.  Okay.  Now, what is the difference – this is an earlier math question.  What is the difference between these types of units of measurement and these in volume?",teacher,43,3,,,1.0
"The volume one has cubic, cubic yards and but the length has only yards or millimeters.",student,16,5,,0.0,
"Okay.  You’re right, Student T.  What did we talk about earlier when we first started talking about volume?  We said it took up more space and it had certain dimensions to it. What kind of dimensions did we call that?  What did we call that?  Let’s think about that. Volume is measured in three dimensions.  What can we call that in a shorter way?",teacher,64,6,1.0,,0.0
[Inaudible],student,1,0,,,
Did I hear it?,teacher,4,0,,,0.0
Three-D?,student,1,0,,,
"Three-D, right?  So volume has to do with 3-D or cubic measurement and over here length has to do with what dimension?",teacher,22,4,,,0.0
Two-D?,student,1,0,,,
"Two-D.  You got it.  Okay?  So that’s why it’s slightly different.  Let’s now fill in the last category, weight. So who has some measurement units for weight?  Think about when you measure something on a scale or something that needs to have a weight associated with it.  What would you say?",teacher,51,4,,,1.0
[Inaudible],student,1,0,,,
"Pounds, good.  Student [Inaudible], can you put that away? Okay.  Student C?  Ounces.",teacher,13,2,,,0.0
[Inaudible],student,1,0,,,
Student T?,teacher,2,0,,,0.0
[Inaudible],student,1,0,,,
What is it?,teacher,3,0,,,0.0
[Inaudible],student,1,0,,,
I don’t know what you’re saying.  [Laughs]?,teacher,7,0,,,0.0
Like [Inaudible].,student,2,0,,,
"Oh, that’s an abbreviation for pounds.  That’s L-B.  Or L-B-S. That’s what you’re thinking about, right?  Did you forget? All right.  We’ll come back if you remember.",teacher,27,1,,,0.0
Tons?,student,1,0,,,
Tons.  [Inaudible],teacher,2,0,,,0.0
[Inaudible] But I wanted to ask a question [Inaudible].,student,9,0,,0.0,
That’s right.  L-B-S?,teacher,3,0,0.0,,0.0
"Yeah, why is it L-B-S?",student,5,0,,,
That’s just the way it was determined by mathematicians.  It doesn’t match the letters.  Okay.  Okay.,teacher,16,0,1.0,,0.0
Grams.,student,1,1,,,
Grams.   [Inaudible] Student A.  Any others?,teacher,6,1,,,1.0
[Inaudible],student,1,0,,,
"Excellent.  That’s from science, isn’t it?  Student C?  We said the one you said earlier, right?  Okay.",teacher,17,0,,,0.0
How about [Inaudible]?,student,3,0,,,
You guys don’t have your hand up.  Student M?  Student K?,teacher,11,0,,,0.0
Gallons?,student,1,1,,,
"Gallons.  So that is to do with weight and now we’re getting into a liquid weight.  Okay.     But you definitely can measure things weight wise in gallons.  Okay. So, why don’t we stop here for now?  So we’re noticing when we look at measurements everything is not measured the same. Right?  Okay?  So right now we’re really working in our volume category and today do you think we met our goals? Did we figure out the volume in cubic centimeters of a small, rectangular [prism]?  What do you think?  Were we successful?",teacher,92,10,,,0.0
Yes.,multiple students,1,0,,,
What did we say the volume was?,teacher,7,1,,,0.0
[Inaudible],multiple students,1,0,,,
"Cubic centimeters.  You remembered a new label.  Good job. Okay.  So now what we’ll do – let’s just wrap up today by looking at last night’s homework.  Okay?  You should have your sheet out.  Just put your scraps off to the side. We’ll clean that up in a [jiff]. So, I want you to look at the side that has the three boxes.  And who can tell me what the label is on three of these boxes? What is the label?",teacher,81,1,,,0.0
[Inaudible],student,1,0,,,
"Cubic centimeters.  Okay.  So last night we were looking at this and it was very similar to what we did today.  Number 1, what is the volume of this box?  More hands up.  Student S?  Student V?  You know it right?  Student A?  What about the first one?  60 cubic centimeters.  Tell me how you got that.",teacher,57,3,,,0.0
"Um, I used [Inaudible].",student,4,0,,,
Five times three times [Inaudible].  Four.  Excellent. Everybody get 60?  Wonderful.  Second one?  Student C?,teacher,15,0,,,0.0
[Inaudible],student,1,0,,,
Forty-eight what?,teacher,2,0,,,0.0
Forty-eight cubic centimeters.,student,3,1,,,
Cubic centimeters.  And how did you get that?,teacher,8,1,,,1.0
[Inaudible],student,1,0,,,
Very good.  Three times eight times two.  Okay.  And the last one?  Last one?  Student D?,teacher,16,0,,,0.0
Twenty-eight cubic centimeters.,student,3,1,,,
How did you get that?,teacher,5,0,,,1.0
Seven times one times four.,student,5,0,,,
"Excellent.  Okay.  Flip it.  Flip it over.  Now, with the two boxes here, what were they asking you to figure out here on this side.  What was the paper asking you to figure out? Student C, I’m not sure what you’re doing but stay with us. What was it asking you to do?  Student J?",teacher,55,0,0.0,,0.0
Seeing how they –,student,4,0,,,
All this stuff should be away.,teacher,6,0,,,0.0
Two cube packages.,student,3,1,,,
"Two cube packages.  What’d they look like?  So here’s my two cube package.  Correct?  Now, how many of you right away thought the first one was going to be the answer?  Anyone feel that way yesterday?  What did I caution you on? Yesterday when you were looking at these and I cautioned you.",teacher,53,2,,,0.0
Don’t just pick on the side of the boxes.,student,9,0,,0.0,
"Yes.  Okay.  So when you did these, who found the volume for the first box?  The top box?  Student A, what’d you get?",teacher,23,1,1.0,,0.0
[Inaudible],student,1,0,,,
Thirty-five what?  Was that the total?,teacher,6,1,,,0.0
Yeah.,student,1,0,,,
Thirty-five?,teacher,1,0,,,0.0
No. Yes.,student,2,0,,,
"I’m hearing no.  Well, let’s see, Student A, how’d you get 35? You did what?  Do you have two dimensions.  But how many do you need?",teacher,26,1,,,1.0
Three.,student,1,0,,,
"Three.  So which one did you leave out?   Help her out.  So she has two dimensions.  So, Student K, what were the last dimensions used for the first box?",teacher,29,2,,,0.0
The last dimension for the first box is [Inaudible]?,student,9,1,,0.0,
No.  I don’t see three.  Everybody count across.  How many cubes do you get when you count across?,teacher,18,1,0.0,,0.0
Seven.,multiple students,1,0,,,
Seven.  How many going back to the sides? Two.  And how many going up?,teacher,14,0,,,0.0
Five.,multiple students,1,0,,,
"Five.  Student C, I’m gonna have you repeat that.  How many going across?",teacher,13,0,,,0.0
Seven.,student,1,0,,,
How many to the side?,teacher,5,0,,,0.0
Two.,student,1,0,,,
Okay.   And how many up?,teacher,5,0,,,0.0
Five.,student,1,0,,,
"So which one did you miss, Student A?",teacher,8,0,,,0.0
The two.,student,2,0,,,
The two.  Okay.  So seven times two times five.  What does that give you for a total volume?   Student T?,teacher,20,2,,,1.0
Seventy?,student,1,0,,,
"Seventy.  Excellent.   Now, let’s go to the bottom box.  Who can tell me the dimensions down below?  Student [Inaudible], what’d you get?  [Inaudible] Student B, what’d you get?",teacher,28,1,,,0.0
[Inaudible],student,1,0,,,
For the dimensions.,teacher,3,1,,,0.0
Six by four by three.,student,5,0,,,
Do we agree six by four by three?,teacher,8,0,1.0,,0.0
Yes.,multiple students,1,0,,,
What does that total up to when we multiply it?,teacher,10,2,,,0.0
Seventy-two.,student,1,0,,,
Seventy-two.  So which one has a bigger volume?  Number 1 or Number 2?,teacher,13,1,,,0.0
Number 2.,multiple students,2,0,,,
Number 2.  Anyone surprised by that?  Why [Inaudible]?,teacher,8,0,,,1.0
"‘Cause ah, [Inaudible].",student,3,0,,,
Speak up.,teacher,2,0,,,0.0
Box Number 2 is smaller and shorter.,student,7,0,,,
"Ah, it looks smaller and shorter.  Is it really smaller and shorter?",teacher,12,0,1.0,,0.0
No.,multiple students,1,0,,,
It might be shorter in height but is it smaller?,teacher,10,0,,,0.0
No.,student,1,0,,,
"Why is it not smaller, Student T?",teacher,7,0,,,1.0
"‘Cause it can fit more.  The smaller, the smaller, like actually –",student,12,0,,1.0,
You said it the first time.  It can fit –,teacher,10,0,1.0,,0.0
More.  The smaller [Inaudible] –,student,5,0,,,
"Well, I don’t know if it’s smaller.  Is it getting smaller?",teacher,11,0,1.0,,0.0
No.,student,1,0,,,
Help her out.  Why does this one fit more?,teacher,9,0,,,1.0
Yeah.  This one is longer but this one is [Inaudible].,student,10,0,,0.0,
Ooh.  She’s on to something.  What about the arrangement?  This one’s shorter but what’s different?  Student V?,teacher,17,0,1.0,,1.0
It’s larger?,student,2,0,,,
Larger how?,teacher,2,0,,,0.0
[Inaudible],student,1,0,,,
The length and the –,teacher,5,1,,,0.0
Width.,student,1,0,,,
"Width.  So it has more depth to it.  It goes back further. Okay.  So, did anyone figure out how many of these two piece packages would fit in the first one?  Let’s all look at Number 1.  How many of these little two piece packages would fit?  [Inaudible]",teacher,48,0,,,0.0
Thirty-five.,student,1,0,,,
Thirty-five.  Because 35 times two is what?,teacher,7,0,,,0.0
Seventy.,multiple students,1,0,,,
Seventy.  So we can fit 35 of these in that big box.  What can we fit for two package cubes in the second one?  Student K?,teacher,26,1,,,0.0
Thirty-six?,student,1,0,,,
Thirty-six.  ‘Cause 36 times two is what?,teacher,7,0,,,0.0
Seventy-two.,student,1,0,,,
"Seventy-two.  How many more of these packages can fit in the bottom one?  How many more?  From the top to the bottom, how many more of these fit?  Just one.  If we got 35 here, 36 here.  Student A, are you following along?",teacher,43,0,,,0.0
Yeah.,student,1,0,,,
"Okay.  All right.  So, in conclusion, who’s gonna tell us again, because it was said [Inaudible] the bottom one where even though our eyes might think it looks smaller.  Why does the bottom one work better?  Student A?",teacher,38,0,,,1.0
‘Cause it’s wider in the length and the width.  It has more depth to it.,student,15,1,,1.0,
"Excellent.  [Inaudible]  Okay.  So don’t get tricked right?  So the message here is don’t get tricked.  And always figure out your dimensions.   All right.  So we are going to conclude here.  While you are putting this away, you may also pull out tonight’s math homework.  So, go into your binder and pull out from Unit 2.",teacher,56,2,1.0,,0.0
