text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions
Yes.,student,1,0,,,
Yes.  Could we make a third out of the clock?,teacher,10,0,,,0.0
Yes.,student,1,0,,,
So we know that they can both have a denominator of what? Raise your hand.  Student R?,teacher,17,1,,,0.0
Six?,student,1,0,,,
But because it’s a clock what would they have a denominator of?,teacher,12,1,,,1.0
Twelve.,student,1,0,,,
"Twelve.  They can both have a denominator of 12 but Student R’s right, they can also both have a denominator of six.  Why can they both have a denominator of six?  Student J?",teacher,33,3,,,1.0
Because half of six is three and one third and half can be divided into six and you can take half.,student,21,1,,1.0,
So half can be divided into six pieces.  Say again what you were saying about thirds.,teacher,16,1,1.0,,1.0
One third can be divided into six pieces.,student,8,1,,0.0,
"One third can be divided into six pieces.  So, if we look at these two loaves of bread, if I cut – well, how would I have to cut the first to make it into six?  How would I have to cut the thirds to make it into sixths?  Student J?",teacher,51,1,1.0,,1.0
Put a line in the middle.,student,6,1,,,
Put a line in the middle?  Like this?,teacher,8,1,1.0,,0.0
Yes.,student,1,0,,,
So now I can [Inaudible] we have six pieces?,teacher,9,0,,,1.0
Yes.,multiple students,1,0,,,
"And [Inaudible] one third, once I have cut them in half to make them into six pieces, now how much bread have they eaten out of the six pieces?  Raise your hand.  Show me [Inaudible] hand.  How many pieces have they eaten of the six pieces?  Two.  So I can change this one third to two sixths.  And didn't they still eat the same amount?",teacher,65,0,,,0.0
Yes.,multiple students,1,0,,,
"Because it’s the same amount here, right?",teacher,7,0,,,0.0
Yes.,multiple students,1,0,,,
"Okay.  If I want to make a half into sixths, can I do that?",teacher,14,0,,,0.0
Yes.,multiple students,1,0,,,
How do I do that?  Raise your hand.  How do I do that?  Student S?,teacher,15,0,,,1.0
[Inaudible] one half of the one [Inaudible].,student,7,0,,,
One here?  One here?,teacher,4,0,0.0,,0.0
Yes.,student,1,0,,,
"That gives me 3, 6, 9, 12.  Can you group this one and try to see if [Inaudible] similarly?  So how many more pieces do I need to cut it into?",teacher,31,0,,,0.0
You can probably like do it like this because then it’s gonna be the same.,student,15,0,,0.0,
"Oh, can I do this?",teacher,5,0,1.0,,0.0
"Yeah, because –",student,3,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],student,1,0,,,
Another one?,teacher,2,0,,,0.0
There you go.,student,3,0,,,
So now do I have six pieces?,teacher,7,0,,,0.0
Yes.,multiple students,1,0,,,
And how many are shaded in?,teacher,6,0,,,0.0
Half. Three.,student,2,0,,,
"Three or half.  So three sixths?  So, when we talk about finding a common denominator, we found it on the clock because we know that if we can make it on the clock that it can have a denominator of 12.  These can both also have a denominator of six because two and three have a what in common?",teacher,59,3,,,0.0
A common denominator?,student,3,1,,,
A what – six is a common what for them?,teacher,10,0,,,0.0
[Inaudible],student,1,0,,,
Student L?,teacher,2,0,,,0.0
Denominator.,student,1,1,,,
It is a common denominator –,teacher,6,1,,,0.0
Multiple.,student,1,1,,,
Multiple.  Why?,teacher,2,1,,,1.0
Because I’m not sure if [Inaudible] because two is a factor of six and three is a factor of six.,student,20,0,,1.0,
"Right.  So if I [Inaudible] by both two and three, I’m going to get to six.  True?  Okay.  So they have a common multiple. And so when we find a common denominator what we’re really doing is finding a common multiple. So, now that we have one half plus one third which is equivalent to three sixths plus two sixths, can we add the three sixths plus two sixths now?",teacher,70,5,1.0,,0.0
Yes.,multiple students,1,0,,,
"Why can we add ‘em?  Why can we add them, Student L?",teacher,12,2,,,1.0
Because the denominator is the same.,student,6,1,,,
"Because the denominator is the same.  So, if I add these two together, what’s my answer?  Raise your hand.  Student L, if I add – can you see it?",teacher,29,3,1.0,,0.0
Mm-hm.,student,1,0,,,
"If I add three-sixths plus two-sixths, what am I gonna get?",teacher,11,1,,,0.0
Five sixths.,student,2,0,,,
Five sixths.  Why don’t we add the denominators?  Why do I have five twelfths?  Student J?,teacher,16,2,,,1.0
Because if you add five twelfths you’re making more pieces.,student,10,1,,1.0,
I'm making more pieces.  And how many pieces did I start with?,teacher,12,0,1.0,,0.0
Six.,multiple students,1,0,,,
"Six.  I don’t have 12.  So, up to five sixths.   So have I answered the question yet?",teacher,17,0,,,0.0
Yes.,multiple students,1,0,,,
What is five sixths?  Raise your hand.  Five sixths is what? In terms of the problem.  Student K?,teacher,18,0,,,0.0
How much they ate.,student,4,0,,,
They ate five sixths.  How are we going to figure out how much was left?  How are we going to figure out how much was left?  We know they ate five sixths of the bread.  How are we going to figure it out?  Are we gonna add?  Are we gonna subtract?  Are we gonna multiply or are we gonna divide? Student L?,teacher,62,4,,,0.0
Add.,student,1,1,,,
What are we gonna add?,teacher,5,1,,,0.0
We’re gonna add –,student,4,1,,,
[Inaudible].  Okay.  Student M?,teacher,4,0,,,0.0
You’re gonna subtract five sixths from six sixths and subtract five sixths from the whole.,student,15,3,,0.0,
So what is the whole in this case?,teacher,8,1,1.0,,0.0
[Inaudible],student,1,0,,,
"When we look at this, this is the whole, right?  This is all the bread?  So is it just six sixths?",teacher,21,1,,,0.0
No.,student,1,0,,,
What is the whole?,teacher,4,1,,,0.0
Two.,student,1,0,,,
Two.   Do people agree the whole is two?,teacher,8,1,,,0.0
Yes.,student,1,0,,,
Why is it two?  Why is the whole two?  Why is the whole two? Why is the whole two?  Student L?,teacher,21,3,,,1.0
Because they’re [Inaudible].,student,3,0,,,
What does this represent?,teacher,4,0,,,0.0
Six.,student,1,0,,,
But what is it?,teacher,4,0,,,0.0
One third.,student,2,0,,,
But what is it?  What did they eat?,teacher,8,0,,,1.0
Bread.,student,1,0,,,
Bread.  So this represents one loaf of bread.  So what does this represent?,teacher,13,0,,,1.0
Two loaves of bread.,student,4,0,,,
The second loaf of bread.  So how many loaves of bread are they working with?,teacher,15,0,,,0.0
Two.,student,1,0,,,
So what is the whole?,teacher,5,1,,,0.0
Two.,student,1,0,,,
"Two, because there’s –",teacher,4,0,,,0.0
Because there’s two loaves of bread.,student,6,0,,,
Because there’s two loaves of bread.  Good job.  So the whole is two.  So we can do two.  Someone said minus the five sixths.,teacher,24,1,1.0,,0.0
Yes.,student,1,0,,,
Because that’s what they ate.  So that might be hard.  Can we talk about that two for a second in terms of sixths?  What is one loaf of bread in terms of sixths?  What is one loaf of bread in terms of sixths?,teacher,43,0,,,0.0
Six sixths.,student,2,0,,,
"So this is six sixths.  The whole thing is six sixths.  What is this one by itself?  In terms of sixths?  This one.  If I ate the whole thing, how much would I have eaten?  Six sixths. So if I’m talking about both of them, how many am I talking about? In a fraction.  In an improper fraction.  Student R?",teacher,60,4,,,0.0
Twelve sixths.,student,2,0,,,
Twelve sixths.  Does that make sense?,teacher,6,0,,,1.0
Yes.,multiple students,1,0,,,
"This is six sixths and this is six sixths, so when I put them together, I get what, Student J?",teacher,20,0,,,0.0
[Inaudible],student,1,0,,,
I can’t hear you.,teacher,4,0,,,0.0
Two loaves of bread.,student,4,0,,,
"Two loaves of bread but what fraction by itself?  Six sixths plus six sixths.  Twelve sixths.  Which is an improper fraction.  But if I took a whole away from there, what would I have left?",teacher,35,3,,,0.0
Six.,student,1,0,,,
"One whole.  And so then if I took a whole away which would give me how many wholes to start?  Two.  So, twelve sixths minus five sixths, can we subtract that?",teacher,31,4,,,0.0
Yes.,multiple students,1,0,,,
Why?  Student D?,teacher,3,0,,,1.0
Because the denominators are the same.,student,6,1,,,
Because the denominators are the same.  So what is the answer to twelve sixths minus five sixths?,teacher,17,1,1.0,,0.0
[Inaudible],student,1,0,,,
"Yeah, but raise your hand.  Student L?",teacher,7,0,,,0.0
One and one sixth.,student,4,0,,,
One and one sixth.  Why is it one and one sixth?,teacher,11,0,,,1.0
Because –,student,2,0,,,
"If I did 12 minus 5, what would that give me?",teacher,11,0,,,1.0
Six.,student,1,0,,,
Twelve minus five?,teacher,3,0,,,0.0
Oh.  Twelve minus five.  Seven.,student,5,0,,,
Seven.  Seven sixths.  Which is what kind of a fraction?,teacher,10,1,1.0,,0.0
Improper?,student,1,0,,,
"Improper.  So we need to make it into a mixed number.  There’s one and one sixth left.  Does that make sense?  Now, let’s see.  One and one sixth or seven sixths.  One, two, three, four, five, six, seven.  [Inaudible] seven sixths left.",teacher,42,1,,,0.0
[Inaudible],student,1,0,,,
Does that make sense?,teacher,4,0,,,0.0
Yes.,multiple students,1,0,,,
Do you understand a little bit better why we had to talk about common denominators?,teacher,15,1,,,0.0
Yes.,multiple students,1,0,,,
"Because I feel like on Tuesday when we met in our small groups a lot of people couldn’t figure out common denominators and wanted to go to a clock.   Wanted to go – but if you look at three and two, you know right away they both have six. Right?   Without having to draw our clock?  Okay. So what we’re gonna do today is similar to what we did on – [Inaudible] did you do it a different way?",teacher,79,1,,,1.0
I did.,student,2,0,,,
How did you do it?,teacher,5,0,,,1.0
"What I did was since they ate five sixths, I knew there were two loaves of bread, so then there was one whole left so the other one has to be one and they have to be [almost] six or get to two so [Inaudible].",student,45,1,,0.0,
"Can I kind of rephrase that and you can tell me if this is what you’re saying?  I think a lot of people thought this way. You’re starting with five sixths, almost like adding on the number line.  And I think what Student T is saying is she knew it took one more six to get to a whole and then it was another whole to get to two.  For an answer of one and one sixth.",teacher,77,3,1.0,,0.0
That’s exactly what I did.,student,5,0,,,
"Right.  Because you can almost picture in your mind, okay, well if they ate five sixths of the loaf I can see there’s one sixth left.  But then they have the whole rest of the other whole entire loaf of bread.",teacher,41,2,0.0,,0.0
Which is two.,student,3,0,,,
"Which brought us to the two.  We’re gonna – I want to do what we did on Tuesday.  Some people are gonna come work with me for a bit while others are at go around the clock and others are at fraction practice.  So you’re gonna need your fraction practice. So, with me, please, Student R, Student L, Student J and no papers with you.  At fraction practice, Student T, Student S, Student T.",teacher,74,3,,,0.0
[Inaudible],student,1,0,,,
"And Student M, Student J, Student J, and Student R are at go around the clock.",teacher,16,0,,,0.0
You guys [Inaudible]. etc.],student,4,0,,,
"Okay?  All right.  Now when I count down from six, everybody needs to be where they need to be.  Six, five, four, three, two, one.  Zero.  [Inaudible] Student D and Student T, if you [Inaudible] go around the clock?",teacher,39,0,,,0.0
Yeah.,multiple students,1,0,,,
Can you just make sure that you guys have different fact sheets [Inaudible]?,teacher,13,0,,,0.0
They do.,student,2,0,,,
They do?,teacher,2,0,,,0.0
Yeah.,student,1,0,,,
Okay.  [Inaudible] They both have [Inaudible] you did.,teacher,8,0,,,0.0
[Inaudible],student,1,0,,,
"Okay.  So on Tuesday, [Inaudible] you did [Inaudible].",teacher,8,0,,,0.0
[Inaudible],student,1,0,,,
[Inaudible],teacher,1,0,,,0.0
"Yeah, some [Inaudible].",student,3,0,,,
There’s only one set of fractions [Inaudible].,teacher,7,1,,,0.0
[Inaudible] me.,student,2,0,,,
Or [Inaudible].  All right [Inaudible] lowered a little bit.,teacher,9,0,,,0.0
"Yeah, [Inaudible].",student,2,0,,,
"[Inaudible] so in this case instead of being five sixths [Inaudible] or how much is a little [Inaudible]. [Inaudible] say two thirds.  So, if I do [Inaudible].",teacher,27,0,,,0.0
[Inaudible] So you got two.,student,5,0,,,
"Now, if we [Inaudible] numbers two times two thirds [Inaudible] we did on Tuesday, we can work on a number line.",teacher,21,1,1.0,,0.0
[Inaudible],student,1,0,,,
[Inaudible] the whole.,teacher,3,1,,,0.0
[Inaudible],student,1,0,,,
"To get to one whole, what’s two thirds?",teacher,8,1,,,0.0
You already have it marked out.  [Inaudible] color [Inaudible].,student,9,0,,0.0,
[Inaudible],multiple students,1,0,,,
[Inaudible] talking over [Inaudible].  You have a whole. [Inaudible] is two thirds.  Let’s go [Inaudible].,teacher,15,1,,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible] one fifth.  So [Inaudible].,student,5,0,,,
[Inaudible],multiple students,1,0,,,
[Inaudible],student,1,0,,,
[Inaudible] and then you [Inaudible] that second one – right. [Inaudible] one whole [Inaudible].,teacher,14,1,,,0.0
[Inaudible],student,1,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible] and then we’re gonna talk about it.  [Inaudible],teacher,9,0,,,0.0
[Inaudible],student,1,0,,,
Student K?,teacher,2,0,,,0.0
Yes?,student,1,0,,,
I need you to be doing what you’re supposed to be doing or are you talking about math?,teacher,18,0,,,0.0
I am.,student,2,0,,,
[Inaudible] brownies.  You know?  [Margaret] ate one and one half brownies.  [Inaudible] ate two and one fourth brownies.    [Inaudible] ate three fourths brownies.  How many brownies [Inaudible]?,teacher,27,0,,,0.0
[Inaudible],student,1,0,,,
How do you find out [Inaudible] on the plate [Inaudible].,teacher,10,0,,,1.0
[Inaudible],student,1,0,,,
[Inaudible],teacher,1,0,,,0.0
"One, two, three, four, five, six, seven, eight.",student,8,0,,0.0,
[Inaudible],multiple students,1,0,,,
[Inaudible] six is two.,student,4,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
Two thirds?,teacher,2,0,,,0.0
[Inaudible],student,1,0,,,
[Inaudible],teacher,1,0,,,0.0
This is one third.  How many [Inaudible],student,7,0,,,
[Inaudible],multiple students,1,0,,,
You guys are [Inaudible].,teacher,4,0,,,0.0
[Inaudible],student,1,0,,,
[Inaudible],teacher,1,0,,,0.0
No.  He [Inaudible],student,3,0,,,
[Inaudible] if you could [Inaudible] purchasing cake.,teacher,7,0,,,0.0
[Inaudible],student,1,0,,,
"So this one [Inaudible] three fourths.  So I’ll shade in three fourths.  I’m trying to get close to one so I can either stop and say I’m one fourth away or I can look at it and see if there is one fourth.  This one has one fourth.  So I can [Inaudible].  I’m gonna go and see if [Inaudible].  So I’m at [Inaudible]. Say you started with one, whichever one, and then you [Inaudible] the second time to determine if you can get to the whole.  Is your goal, right?  It’s okay if you over it, it’ll still be close to it. So, if I got a whole and a third, [Inaudible] a whole and a fourth, then you can go [Inaudible].",teacher,122,3,,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible].  What did you start with?,teacher,6,0,,,1.0
[Inaudible],student,1,0,,,
[Inaudible],teacher,1,0,,,0.0
"Four.  One, two, three.",student,4,0,,,
[Inaudible],teacher,1,0,,,0.0
"Yeah, like [Inaudible].",student,3,0,,,
[Inaudible],multiple students,1,0,,,
[Inaudible] plus one fourth plus [Inaudible].  Is there anything [Inaudible].  One fourth to be able to [Inaudible].,teacher,17,0,,,0.0
[Inaudible],multiple students,1,0,,,
"So we [Inaudible] our wholes, right?  [Inaudible].  So we’re at five wholes.  What’s five [Inaudible].",teacher,15,2,,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible] so how much [Inaudible]?  Right?,teacher,6,0,,,0.0
[Inaudible],multiple students,1,0,,,
Okay.  Try and do Number 5.  [Inaudible] Divide [Inaudible].,teacher,9,1,,,0.0
"One, two, three, four.  [Inaudible] that one.  So it’s just [Inaudible].",student,11,0,,0.0,
So what could [Inaudible] be [Inaudible]?  [Inaudible] how much?,teacher,9,0,1.0,,0.0
[Inaudible] when we go [Inaudible].,student,5,0,,,
[Inaudible],teacher,1,0,1.0,,0.0
If you do want it because you [Inaudible],student,8,0,,0.0,
"One twelfth but you got  [Inaudible].  So, change that [Inaudible] to one [Inaudible].  Student D and Student J –",teacher,19,0,1.0,,0.0
[Inaudible],student,1,0,,,
[Inaudible].  So then,teacher,3,0,,,0.0
[Inaudible],multiple students,1,0,,,
"So, Student J, equals what three sixes?",teacher,7,0,,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible] equals [Inaudible] the whole.,teacher,5,1,,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
"[Inaudible]   If you’re at a center, please clean up your center.  [Inaudible]  Okay.",teacher,13,0,,,0.0
[Inaudible],multiple students,1,0,,,
"Okay.  [Inaudible] the areas to be cleaned up and children to be seated looking at me.  Children will be seated looking at me.  If your [Inaudible] around the clock, you’re going to fraction graphs.  If you’re at fraction graphs, you’re going here.  If you’re here, you’re going to go around the clock.  You have ten seconds to get there.  Get started. Ten, nine, eight, seven, six, five, four, three, two, one. You guys are all set at fraction graphs.  [Inaudible]",teacher,80,7,,,0.0
Yeah.,multiple students,1,0,,,
"[Inaudible], you all set with [Inaudible].",teacher,6,0,,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
"Okay, okay.",student,2,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
It don’t matter.  [Inaudible] [Inaudible] same.  [Inaudible] same.  Same fractions.,student,10,1,,1.0,
[Inaudible],teacher,1,0,1.0,,0.0
[Inaudible],multiple students,1,0,,,
I’m not saying [Inaudible].,student,4,0,,,
You guys are using both [Inaudible] right?,teacher,7,0,,,0.0
Yes.,student,1,0,,,
Here’s how it works.  [Inaudible] first time.  You had eleven twelfths so [Inaudible].  So this [Inaudible].  And I can decide well that’s pretty close to a whole so I don’t want a whole again. Or I can look and see it’s one twelfth on here.  It is.  So I can take my chances and try to get five twelfths.  That’s one. So I go to four here.  So I [Inaudible] one.  And four twelfths. So you have to be closer than four twelfths away from whole.  Okay? So you have to have access to both places.,teacher,96,3,,,0.0
Okay.,multiple students,1,0,,,
"[Inaudible], does that make sense to you?  Student [Inaudible], does that make sense to you?  How are we doing over here?",teacher,21,0,,,0.0
[Inaudible],multiple students,1,0,,,
Okay.  Let’s see if we know ‘em. [Inaudible]   if you change the [Inaudible] to that.,teacher,15,0,,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
Five sixths.,student,2,0,,,
Are you sure?  So –,teacher,5,0,,,0.0
Five sixths.  Okay?,student,3,0,,,
I have something [Inaudible].,teacher,4,0,,,0.0
Five sixths.,student,2,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
How is it working?,student,4,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
And both of them are [Inaudible].  Do you see that?  Three fourths plus one and two and four.  What’s that equal?,teacher,21,0,,,0.0
[Inaudible],student,1,0,,,
[Inaudible],teacher,1,0,,,0.0
Two fifths.,student,2,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
What’d you get?,student,3,0,,,
[Inaudible].  Okay.  [Inaudible] one and one and one.  So what [Inaudible].,teacher,11,0,,,0.0
"Hey, [Inaudible].",student,2,0,,,
Okay.  Can I try [Inaudible],teacher,5,0,,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible]   So that would be three thirds minus one third. [Inaudible],teacher,11,0,,,0.0
[Inaudible],multiple students,1,0,,,
"So, even though this is fourths, [Inaudible].",teacher,7,0,,,0.0
Look at that.  [Inaudible],student,4,0,,,
[Inaudible] whole.,teacher,2,1,,,0.0
Three sixths.,student,2,0,,,
[Inaudible] graph.,teacher,2,1,,,0.0
[Inaudible],multiple students,1,0,,,
It’s getting too loud.,teacher,4,0,,,0.0
[Inaudible],multiple students,1,0,,,
One third. Get a [Inaudible],student,5,0,,,
[Inaudible],multiple students,1,0,,,
[Inaudible],teacher,1,0,,,0.0
"Look at it, look at it.",student,6,0,,,
[Inaudible],teacher,1,0,0.0,,0.0
[Inaudible],multiple students,1,0,,,
- that’s true or false.,teacher,5,0,,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible] [Inaudible],teacher,2,0,,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible],teacher,1,0,,,0.0
One third.,student,2,0,,,
[Inaudible],multiple students,1,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
They can’t hear you.,student,4,0,,,
[Inaudible] go around and talking.  You’re getting too loud.,teacher,9,0,,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
"No, no.  He said the [Inaudible].",student,6,0,,,
[Inaudible],teacher,1,0,1.0,,0.0
[Inaudible],multiple students,1,0,,,
Thank you.  [Inaudible] clean up.,teacher,5,0,,,0.0
[Inaudible],multiple students,1,0,,,
"Okay.  Erase those boards.  Cap the markers.  Student [Inaudible], go where you’re supposed to be, please. You’re very close to [Inaudible].  You worked this over here?",teacher,26,0,,,0.0
[Inaudible],multiple students,1,0,,,
"Okay.  You have ten seconds to get to where you’re going.  Ten, nine, eight, seven, six –",teacher,17,0,,,0.0
[Inaudible],multiple students,1,0,,,
"Five.  Four.  [Inaudible] Two.  One.  And zero.  [Inaudible] fraction, [Inaudible]?",teacher,10,1,,,0.0
Yes.,student,1,0,,,
[Go] around the clock?,teacher,4,0,,,0.0
Yeah.,multiple students,1,0,,,
Okay.  So let’s [Inaudible].  Let me see.  We’ve got a brand new marker.,teacher,13,0,,,0.0
"Yeah, [Inaudible].",student,2,0,,,
[Inaudible]  brand new marker [Inaudible].,teacher,5,0,,,0.0
[Inaudible] brand new marker [Inaudible].,multiple students,5,0,,,
[Inaudible],teacher,1,0,1.0,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
What you talking about?  [Inaudible],student,5,0,,,
[Inaudible],teacher,1,0,1.0,,0.0
[Inaudible],multiple students,1,0,,,
Nah-uh.  You [Inaudible] One fifth. Nah-uh.  [Inaudible] on yours.  Nah-uh.  You don’t start out with four.,student,16,0,,0.0,
[Inaudible],teacher,1,0,1.0,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
Nah-uh.  They’re both [Inaudible].  Nah-uh.,student,5,0,,,
[Inaudible],multiple students,1,0,,,
You’re always in the middle. I know.  For real.,student,9,0,,0.0,
[Inaudible],multiple students,1,0,,,
No. You’re supposed to [Inaudible],student,5,0,,,
[Inaudible],teacher,1,0,1.0,,0.0
[Inaudible],multiple students,1,0,,,
"[Inaudible].  Would you mind sitting down, please?",teacher,7,0,,,0.0
[Inaudible],multiple students,1,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
"What?  It’s not like he was saying it himself. [Inaudible] I got five fifths. I had six [Inaudible] Yes, I do.  Yes, I do.  They don’t [Inaudible].  I had [Inaudible].",student,30,0,,0.0,
[Inaudible],multiple students,1,0,,,
[Inaudible],teacher,1,0,,,0.0
[Inaudible],multiple students,1,0,,,
You were here today.,student,4,0,,,
[Inaudible],multiple students,1,0,,,
Is that true or false?,teacher,5,0,,,0.0
[Inaudible],multiple students,1,0,,,
You’re kidding.,student,2,0,,,
"All right, boys and girls.  I know you had [Inaudible] just to set there.  Here’s what I need you to do.  I need you to clean up your center.  Student D?  And then I need you to head back to your seat.  I’m not gonna give you directions. We all have them.  Table [Inaudible]. Once you get back to your seat, please tear out Pages 67 and 68 and [Inaudible] your homework.",teacher,72,0,,,0.0
I love homework. [Inaudible],student,4,0,,,
Okay.  Now I want to explain what we’re doing tomorrow.  And when our test is.  So I will look at the clock and I will give you 40 seconds to clean up and get back to your seat starting now.,teacher,40,0,,,0.0
[Inaudible],multiple students,1,0,,,
You have 15 seconds.,teacher,4,0,,,0.0
[Inaudible],multiple students,1,0,,,
Just go to the center of the table because the next group is going to use them.,teacher,17,0,,,0.0
Is this yours? No.,student,4,0,,,
You have [Inaudible] over 40 seconds you need to be seated. Quickly. 67 and 68.,teacher,15,0,,,0.0
I already had that [Inaudible].,student,5,0,,,
And then I need your eyes on me.  Before we end the class we just want to read [Inaudible].  Take a seat [Inaudible] please. We’re gonna do some more work tomorrow in small groups.  I don’t think it’s gonna be fraction graphs and all around shop again.  We’re gonna do some more work in small groups to do a clear assessment. Your assessment –,teacher,64,2,1.0,,0.0
"It’s not. Yes, it is.  This is it. No, it’s not.  That’s the [Inaudible] I gave to Student L. That’s my [Inaudible].",student,22,0,,0.0,
"Student J, sit down, please.  Student J, sit down please. Student D, sit down please.  I’m trying to explain to you [Inaudible] and people are [Inaudible].  We’re gonna review tomorrow.  I was originally going to give you your assessment on Monday.  But I think what I’ll do instead is give it to you on Tuesday.  So, we have two more days to review in fractions [Inaudible] before we have an assessment.  Does that make sense for people?",teacher,77,1,1.0,,1.0
Yes.,multiple students,1,0,,,
"Okay.  But it’s gonna be in your best interest to really, really know those fraction clocks and to really know those percent/fraction equivalents because that’s really what the test is gonna be about.  It’s what the assessment is gonna be about. After you have torn out your homework, please put your student activity books away, bins away and [Inaudible].",teacher,59,4,,,0.0
Here you go.,student,3,0,,,
