text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions
"Excellent.  So, let’s take a look.  Take a look at your box of raisins, okay? And I’m going to ask you for an estimate of how many raisins you think are in the box.  And we’re going to record.  I’m going to ask you to record the data.  I’m going to ask you, Student J, to record the data that I record on the board on the back of your vocabulary word search.  So you’re going to need a pencil for this, Student D.  Student R, you’re going to need a pencil, because I’m going to ask you to record, Student J, our estimates. We’re not going to open the box yet.  Do you need raisins, Student R? Look at this, we had exactly enough raisins. Wow, how lucky is that.  All right, I’m going to erase some of the board so we can put our estimates down.  Okay, Student A, what is your estimate of how many raisins you think might be in the box?",teacher,166,6,0.0,,0.0
10.,student,1,0,,,
You think there might be 10 raisins in the box.,teacher,10,0,,,0.0
17.,student,1,0,,,
"You should be copying the data down on your paper, Student J, on your paper.",teacher,15,1,,,0.0
My pencil broke.,student,3,0,,,
"I’m going to go around the room, so you don’t have to raise your hand.  Student J?",teacher,17,0,,,0.0
40.,student,1,0,,,
Student C?,teacher,2,0,,,0.0
[Inaudible],student,1,0,,,
Student R?,teacher,2,0,,,0.0
20.,student,1,0,,,
"Watch this, and raise your hands if you can tell me what I’m doing.  I think Student M already knows.  Student R?",teacher,22,0,,,0.0
A survey?,student,2,1,,,
"No, I just made a little mark.  Do you know why I made that little mark? Student R.",teacher,18,0,,,1.0
[Inaudible],student,1,0,,,
"Excellent.  More than one person gave me the same estimate, so we use what’s called tally marks to record that data so you don’t have to repeat the number.  You can put your hands down because I’m going to go right up and down the rows, okay? I left off with Student S.  Feel the box, Honey. Look at the box.  Think about the size of a raisin.  Use everything you already know to come up with your estimate. Because remember, an estimate is a…",teacher,85,4,,,0.0
Guess.,student,1,0,,,
"No, it’s not just a regular old guess, it’s a what? Educated guess.  You use information you already know to make a prediction or an estimate.  Student S?",teacher,28,1,,,0.0
15.,student,1,0,,,
15.   Student J?,teacher,3,0,,,0.0
35.,student,1,0,,,
"Make sure you’re going vertically with your data, Student J. Student J, are you copying data vertically down the paper? Who did I leave off with.  Student D? Thinking.  Do you want me to come back to you, Student D? Okay.  Student M.",teacher,43,4,,,0.0
15.,student,1,0,,,
15? Student C?,teacher,3,0,,,0.0
13.,student,1,0,,,
"13.  We’re going to put our data in order when we’re done. Student T, you can put your hand down, Honey.",teacher,21,1,,,0.0
27.,student,1,0,,,
"27? Student T, is that what you said? I can’t hear.  Student J, when someone talks and you talk too, I can’t hear them.",teacher,24,0,,,1.0
27.,student,1,0,,,
"27.   Student C, you said 13? Student D?",teacher,8,0,,,1.0
10.,student,1,0,,,
Student D?,teacher,2,0,,,0.0
20.,student,1,0,,,
Student J?,teacher,2,0,,,0.0
50.,student,1,0,,,
50?  Student L.  Hands down please.  Student L.,teacher,8,0,,,0.0
[Inaudible],student,1,0,,,
"Student D? People in the back, if you can’t see, come back to your front seats.  Come back to your front seats.  No, please don’t go in front of the machine so no one steps on it, so please walk around it.  Thanks.  Student D, you said 36?",teacher,48,0,,,0.0
Yes.,student,1,0,,,
"I’m going to move these up so you can see them, okay? That’s why I’m not writing down here.  Student J?",teacher,21,0,,,0.0
15.,student,1,0,,,
15.  Student R?,teacher,3,0,,,0.0
20?,student,1,0,,,
20 is a pretty popular number.  Student A?,teacher,8,0,,,0.0
56.,student,1,0,,,
56.  Student J?,teacher,3,0,,,0.0
36.,student,1,0,,,
36.  Student S?,teacher,3,0,,,0.0
10.,student,1,0,,,
Different range of estimates.  Student D?,teacher,6,1,,,0.0
16.,student,1,0,,,
16.  Do I have a 16 yet?,teacher,7,0,,,0.0
No.,multiple students,1,0,,,
Student N.,teacher,2,0,,,0.0
20.,student,1,0,,,
"Hands, please, if you can tell me why I did that? Hands please if you can tell me why I did that? Student L?",teacher,24,0,,,0.0
[Inaudible],student,1,0,,,
"Yes, it’s easy to calculate or count by …",teacher,9,0,,,0.0
Fives.,multiple students,1,0,,,
"Fives.  Student J, we’re not opening the box yet, close the box please.  We’re going to do that next, not yet.  Once we get to the count of five on tally marks we cross it over so it’s easy to count when we go to add up the data we’ve collected.  Student M?",teacher,53,2,,,0.0
25.,student,1,0,,,
"25, do I have 25 here?  Student B?",teacher,8,0,,,0.0
20.,student,1,0,,,
20? Student J?,teacher,3,0,,,0.0
35.,student,1,0,,,
Student J.,teacher,2,0,,,0.0
35.,student,1,0,,,
And Student L?,teacher,3,0,,,0.0
46.,student,1,0,,,
"46, do I have a 46? Student O?",teacher,8,0,,,0.0
I already did it.,student,4,0,,,
Everyone’s all set? Who didn't go yet? Hands up.,teacher,9,0,,,0.0
30.,student,1,0,,,
"Okay, who can tell me to make sure everyone’s data – let me finish my question please – who can tell me what I can do to make sure I’ve collected everyone’s data in the room. Student D?",teacher,38,2,,,0.0
You can count all the numbers?,student,6,0,,,
"Before I count these numbers, what do I need to count? Sit down, Student L.",teacher,15,0,1.0,,0.0
[Inaudible],student,1,0,,,
"No.  Student N.  The students in the classroom, correct? And if I have not the same number of students as I do estimates, we’re wrong, we have to recalculate.  So let’s see, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28.   Could you recount, Student R and Student A, and see if I’m correct? 28 people is what I got.  Now we’re going to count the pieces of data.  Could you count the pieces of data on your paper please?  Could you count the pieces of data on your paper, please, and don’t forget to count your tally marks, Student D.  Okay? Remember, this stands for 1, 2, 3. Student D, could you count the pieces of data on your paper?   2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27… Student A, what did you get?",teacher,172,5,,,0.0
28.,student,1,0,,,
"Okay, so there are 28 people, correct? Somehow we miscalculated.  Did you include this as one count? 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26.",teacher,43,0,,,0.0
"27, you didn't count down that one over there.",student,9,0,,0.0,
Which one? This one?,teacher,4,0,0.0,,0.0
"No, [inaudible].",multiple students,2,0,,,
"Hold on, could one person raise their hand and tell me what I probably missed? Student J.",teacher,17,0,,,0.0
You missed the last one on the 20.,student,8,0,,0.0,
The last count on the 20.  So do we have the same pieces of data that we have for the number of pieces in the room?,teacher,26,1,1.0,,0.0
No.,multiple students,1,0,,,
"Uh-oh, then what’s missing? Student A?",teacher,6,0,,,0.0
[Inaudible] would be 28.,student,4,0,,,
Who? Hands please.  Hands please.  What piece of data are we missing? Student L?,teacher,14,1,,,0.0
I already did 10.,student,4,0,,,
Student O said he already did 10.,teacher,7,0,,,0.0
Student J?,student,2,0,,,
"Student J, did you give us your estimate? Do you see how, as a statistician, you have to go back and make sure you’ve collected the right number of data?  It’s kind of scientific, isn’t it?  Student J, what is your estimate for how many raisins you think are in the box?",teacher,52,4,,,0.0
13.,student,1,0,,,
13.  Do I have a 13 up here?,teacher,8,0,,,0.0
Yes.,multiple students,1,0,,,
"Okay.  Ready? While you are counting your number of reasons – you have to go back to your desks, guys, you have to go back to your desk, Student T, take your raisins with you. Student L, I’ll get you raisins – while you are quietly counting your raisins – Mrs. D is going to get ready to record the actual number – have a seat, thanks – the actual number of raisins that are in each of your boxes.  So over here are our – our what?",teacher,88,0,,,0.0
Estimates.,multiple students,1,1,,,
"Estimates.  On the other side of your piece of paper we’re going to do what? Put the actual what? The actual count of exactly how many raisins there are.  Does everyone have a box of raisins? Could you start counting, please, your raisins.  Student D, why don’t you take everything off your desk so you have space to count.  Once you’ve counted all the raisins, you can eat them, but make sure you record your count, okay, before you eat them.   Right now, buddy, you’re going to count the number of raisins that are in your box.  Why don’t you count your number of raisins and then we’ll go back, okay? Try to count in your head, because everybody’s counting.  Student S, you’re going to count your actual – see how close you were to your estimate.  But your number right at the top of the paper where we’re going to do …  Here’s a suggestion, Mrs. D, what so I always like? Nice columns, right? Over here is going to be your estimate, and on the other side is going to be the actual number.  No, here.  Actual number. Remember, these are what? On this side, boys and girls, these are our…?",teacher,203,3,,,0.0
Estimates.,student,1,1,,,
Estimates.  Let me write that a little neater.  Mrs. D. always has to work on her what?,teacher,17,1,,,0.0
Handwriting.,student,1,0,,,
"Yes.  You should put your number right here.  You should copy on the other side.  You always want to collet your data, boys and girls, -- hands down please, hands down for a sec – you want to collect your data in organized, neat columns and rows, okay? Because we’re going to be using this data that we collect to record it.  So on the right hand side of your paper at the top, you should write the actual number of raisins, and then put your count at the top first. Student D, question?",teacher,94,3,,,0.0
You have my paper.,student,4,0,,,
"I have your paper.  When did I take your paper?  I like the way some of you grouped your raisins so it’s easier to count. You should just have your number at the top of the paper. So make sure, did you write the actual numbers of raisins at the top of your paper? Right up here at the top could you write the actual number of raisins at the top of your paper, and then put your count.  Sit up, Student J, please. See if you were close or not close to your estimate, okay? I’m going to go around the room just like I did before, Student D, with your estimates, and get your actual numbers, okay? So please be sure before you start eating the raisins you write down the actual number of raisins on your paper so you don’t forget.  Student J, what did you have?",teacher,150,2,,,0.0
30.,student,1,0,,,
"30.  Student L, what did you have? Are you still counting? I’m going to do something to make it easier to collect my data when I go to record it, because we’re going to have to map out or record our data next.  One second.  I’m going to collect our data and put it in order from smallest to largest number.  Student J, it’s time for [inaudible], you need to go tell him, just push in your chair.",teacher,78,3,,,0.0
Can I eat a raisin?,student,5,0,,,
"Yes.  Who did I start with? Who’s 30 is that? Student J. Student L, what was your number?",teacher,18,0,0.0,,0.0
46.,student,1,0,,,
46.  Student B?,teacher,3,0,,,0.0
35.,student,1,0,,,
35.  What do you notice about the way I’m collecting my data? Student J? What do you notice about the pattern of how I’m collecting my data so far? What am I doing? I’m putting it in order from smallest to…,teacher,41,2,,,1.0
Biggest.,multiple students,1,0,,,
"Largest.  Boys and girls, what’s it going to be called when I collect the data and I have the smallest number all the way to the largest number? Anyone remember what that word is? Hands please.  It starts with an “R”.  Hands please.  It starts with an “R”.",teacher,48,1,,,0.0
The range.,student,2,0,,,
"The range, very good, Student M.  The range.  That’s going to be our range of actual numbers of raisins.  Student M, how many do you have? What was your actual count?",teacher,31,0,,,0.0
34.,student,1,0,,,
"34.  You know what, guys? Just write the data down, and then we’ll put it in order.  What’s next? Student N?",teacher,21,1,,,0.0
34.,student,1,0,,,
"34.  What are you already noticing about these boxes of raisins that are supposed to be the same? Right? You guy these raisins in the store and all the little boxes look exactly the same, don’t they? What do you already notice?",teacher,42,0,,,1.0
They’re different.,student,2,0,,,
They have different numbers of raisins in them.,teacher,8,0,,,0.0
36.,student,1,0,,,
"Oh, you miscounted, calculated? Do I have your number up here, Student L?",teacher,13,0,,,0.0
36.,student,1,0,,,
"You have 36, okay.  Who did I leave off with, I’m getting a little confused who I left off with.  Student D?",teacher,22,0,,,0.0
16.,student,1,0,,,
"In the box, Honey, how many? Please don’t call out, let me try again.  I have to tell you again, if I’m talking to somebody and you yell out, I can’t hear that person and I get off track, and then I don’t have everyone’s tallies. Please wait, okay.  Student D?",teacher,51,0,,,0.0
33.,student,1,0,,,
Student S?,teacher,2,0,,,0.0
31.,student,1,0,,,
Student J?,teacher,2,0,,,0.0
33.,student,1,0,,,
"33.  You should be copying this down.  Student D, you should be copying down the actual number or raisins in each person’s box.  I’m going to wait a second, Student R, hands down please, and I’m going to let everyone get caught up. You’re going to need this information because you’re going to be recording this data.  I’m going to wait a second, Student M, and let everyone finish counting and then I’ll answer a question if you can hold off for just one second. If you can’t see in the back, Student T, come right up and sit in the front, Honey.  I just had you go back to your seat to count your raisins at your desk.  Leave your raisins there and come back if you can’t see.  Student M, do you have a question?",teacher,137,1,,,0.0
Was the last one 33?,student,5,0,,,
"Those are two 3’s, honey, yep, it’s 33.  Oh thank you, what should I put here.  Before I do any tally marks on this one I’m going to put all the numbers down to make sure I have everybody, and then we’ll use tallies, okay? Everyone all caught up to this point? Student D?",teacher,54,0,1.0,,0.0
I remember Student L’s answer was 46.,student,7,0,,,
"Okay, thank you.  Student J, do we have your count up here? Student L, you gave us two answers, Honey.  You gave us 46, and then you recounted and gave us another count, Student D says.  Did you give us two counts, buddy, yes or no?",teacher,46,0,1.0,,0.0
46 was my estimate.,student,4,1,,,
"That’s over there, buddy, we already did this, right? Your actual count was what? Thank you, Student D.  What was your actual number? Remember, these are…",teacher,26,0,,,0.0
Estimates.,student,1,1,,,
Estimates on this side.  This is…,teacher,6,1,,,0.0
The actual number.,student,3,0,,,
The actual number of raisins in each box.,teacher,8,0,,,0.0
36.,student,1,0,,,
"Great, we have that, buddy, thank you.  Student, do we have your actual number of raisins? What is it?",teacher,19,0,,,0.0
32.,student,1,0,,,
"32.  I’m going to place that there.  And what about you, Student A?",teacher,13,0,,,1.0
33.,student,1,0,,,
"33.  Wow, 33.  How about we do this, Student M.  How about we do that? One second please.  I’m not there yet, I’m just going to let everyone get caught up.  Student R? I’m sorry?",teacher,35,0,,,0.0
[Inaudible],student,1,0,,,
"As soon as we’re done counting, okay? Student J, what do you have?",teacher,13,0,,,0.0
33.,student,1,0,,,
"33, wow.  What are you noticing already about the data we’re collecting of the actual number?",teacher,16,1,,,1.0
[Inaudible] most of all of them.,student,6,0,,,
So far 33 happens to be…,teacher,6,0,0.0,,0.0
The winner.,student,2,0,,,
"I don't know if it’s the winner, but more than not, these boxes have 33.   Student L, how many were in your box?",teacher,23,0,,,0.0
33.,student,1,0,,,
33? Student J? I’m sorry I couldn't hear you.,teacher,9,0,,,0.0
35.,student,1,0,,,
"35.  Student D? Student D, you have to continue recording your data with us, Honey.  So every time Mrs. D puts a piece of data on the board, you guys have to put a piece of data. Student D, what’s your count?",teacher,42,3,,,0.0
35.,student,1,0,,,
35.  Student J?,teacher,3,0,,,0.0
30.,student,1,0,,,
Student D?,teacher,2,0,,,0.0
40.,student,1,0,,,
Student C?,teacher,2,0,,,0.0
23.,student,1,0,,,
23? Student R?,teacher,3,0,,,0.0
33.,student,1,0,,,
Student S?,teacher,2,0,,,0.0
32.,student,1,0,,,
"Okay, I’ll move in a second.  I have to record it and then I’ll get out of the way so you can record.  I can’t write on the board from anywhere else.  32.  I’m going to move up here, boys and girls, so you don’t have to look at the bottom of the board.  Student M?",teacher,56,0,,,0.0
40.,student,1,0,,,
Do I have a 40? Student C?,teacher,7,0,,,0.0
31.,student,1,0,,,
Did you say 31? Student J?,teacher,6,0,,,1.0
There’s already a 31. There’s a 32 right there.,student,9,0,,0.0,
You are very good statisticians at this point.  Student J?,teacher,10,1,0.0,,0.0
37.,student,1,0,,,
37.  Student D?,teacher,3,0,,,0.0
35.,student,1,0,,,
Do I have a 35?,teacher,5,0,,,0.0
"Yep, right there.",student,3,0,,,
Thank you.   Student T?,teacher,4,0,,,0.0
33.,student,1,0,,,
Wow.  Student L?,teacher,3,0,,,0.0
I already told you.,student,4,0,,,
"Student J, did you already give us your count?",teacher,9,0,,,0.0
Mine is 32.,student,3,0,,,
Did you already give it to us?,teacher,7,0,,,0.0
No.,student,1,0,,,
"Okay, 32.  Where is 32? Do I have everyone’s actual number of raisins? Student D, do I have your actual number or raisins? What is it?",teacher,26,0,,,0.0
33.,student,1,0,,,
"Try to speak up, okay, because I can’t hear from way back there.  Student O?",teacher,15,0,,,0.0
[Inaudible],student,1,0,,,
"Yes, any of them count.  36?",teacher,6,0,,,1.0
I have 36 too.,student,4,0,,,
"Okay.  Let me tell you again, honey.  You have to have all this information down, okay? Because now we have to talk about how could I record this data so it’s easier to see? It’s easier to read? What do statisticians do once they collect data? We have all our data.  We know how many raisins there are in each box, right? Now, that’s very difficult to read, isn’t it? What can I do to make it easier to read? Student J?",teacher,82,4,,,0.0
"You could put, like for 33, you could put a line next to it after the number…",student,17,1,,0.0,
So we could use the…,teacher,5,0,1.0,,0.0
Tally.,student,1,0,,,
"Tally marks.  Yes, we could use the tally marks.  What’s another way I could make it easier to see this data?",teacher,21,1,,,1.0
"You could put 30, then 31, then 32.",student,8,0,,0.0,
"Yes, we’re going to have to put this in order, that’s going to be the next thing we do.  Could you continue to copy down your data, or you’re not going to be able to do, buddy the next step.  So all these numbers have to be recorded on your paper, okay, so you can do the next step.  Anyone have any idea how I could take this data I now have and make something that makes it easy to read my data? Nobody? No ideas? Let’s see if this helps.  Student M? We could graph it.  We could make a graph about what?",teacher,104,5,1.0,,0.0
Each box.,student,2,0,,,
"How many raisins are in each box.  I have another question for you, which box of raisins would you rather have? Hands please.  Which box of raisins would you rather have, Student J? Student J?",teacher,35,0,,,1.0
45.,student,1,0,,,
I think I’d want this box of raisins.  What if you didn't like raisins?,teacher,14,0,,,1.0
23.,student,1,0,,,
"Yes, you might go with the box of 23.  Yes, you may eat the raisins.  Do you have to eat the raisins? No, you don’t. But here’s what I need from you now, Student C.  Right now we need to take our actual number of raisins and record them in order before we begin our graphing.  So I’m going to give you a piece of lined paper and we’re going to together – if you have your raisins all laid over on your desk, if you could move them over and put them together, because we’re going to be… I need you to finish this so we can go on to the next thing.",teacher,114,1,,,0.0
[I did.],student,2,0,,,
"No, we didn't use tally marks, buddy. Okay, put your names on the yellow piece of paper, please.  Student J, why don’t you put your agenda and stuff away.  You’re not going to need it.  Okay? Could you put your first and last name on the yellow lined paper.  Uh oh, Student J, can you pick up the raisins that are on the floor for me, please? Thanks, babe, I don’t know whose they are, but if I squoosh the raisins…  Oh, there’s one over there too.  Can you pass that back for me please.  Student J? Student J, honey.  Student D.  Is your name on your paper? Okay, then just wait quietly.  We’re going to move on in a second. So what I’m going to do, here comes the yellow paper.  Quickly pass the yellow paper back.  Put your name on the yellow paper. Don’t go to the trash can right now.  We’re not going to throw our trash out now, you can just leave it at your desk for right now, we’ll collect it all together. We’re going to put our actual number of raisins data in order, okay? So if I’m going to put this in order or make a range, what number am I going to start with? What number am I going to start with, Student L?",teacher,222,2,,,0.0
23?,student,1,0,,,
"Okay, and what would you call 23? The highest number or the lowest number?",teacher,14,0,,,1.0
The least.,student,2,0,,,
"The lowest.  We’re going to start with the lowest number and work our way up.   All set? I need pencils ready, statisticians.  Student R, I need pencils ready.  Pencils ready in our hands.  Could you do that afterwards, buddy? Could you do that afterwards please? Thanks.  Yellow lined paper, Student J.  Ready? Pencils in our hand. Student M, how many 23’s do we have?",teacher,64,2,,,0.0
"One.  Oh, eight.",student,3,0,,,
"Honey, how many 23’s do we have?",teacher,7,0,,,0.0
One.,student,1,0,,,
"Just one.  I’m going to cross it out so I don’t repeat myself. Pencils.  Statisticians, we are recording our actual numbers now, so the first number on your paper should be, Student J?",teacher,33,1,,,0.0
23.,student,1,0,,,
"23.  What would be next? What number would be next, Student J?",teacher,12,0,,,0.0
31.,student,1,0,,,
31? No.,teacher,2,0,,,0.0
30.,student,1,0,,,
30.  Now you can make your tally mark.  Right? Because I have how many 30s?,teacher,15,0,,,0.0
Two.,student,1,0,,,
"Student J, I need the statisticians recording right now.  What would be next Student A?",teacher,15,1,,,0.0
31.,student,1,0,,,
"31.  I’m going to cross that out so I don’t repeat myself. What would be next, Student J? Student L, if you have to move, you can, Honey.  Student J, what would be next?",teacher,34,0,,,0.0
32.,student,1,0,,,
32.  How many 32s do I have?,teacher,7,0,,,0.0
Three.,student,1,0,,,
"Guys, I think it’s easier, instead of including the number, I’m going to put two tally marks, that means we have two 31s. Okay? Instead of counting this in the tally mark, I think that’s difficult, I’m going to make the tally marks two, okay? So for us collecting this data, this means there’s one 23, how many 30s are there?",teacher,61,1,,,0.0
Three.,student,1,0,,,
"No, how many 30s are there?",teacher,6,0,,,0.0
Two.,student,1,0,,,
How many 31s are there?,teacher,5,0,,,0.0
Two.,multiple students,1,0,,,
Two.  How many 32s are there?,teacher,6,0,,,0.0
Three.,multiple students,1,0,,,
"I think it’s easier to count the tally marks than it is to count the number in the tally mark, okay? Because we want to make our job as easy as possible.  What about 33, here comes our big one.  How many? Let’s count. 1, 2, 3, 4, 5, 6, 7, 8.  Let’s cross those out.   What would be next?",teacher,60,0,,,0.0
34.,student,1,0,,,
How many 34s do I have?,teacher,6,0,,,0.0
Two.,student,1,0,,,
Let’s cross it out.  What would be next?,teacher,8,0,,,0.0
35.,student,1,0,,,
How many?,teacher,2,0,,,0.0
Three.,student,1,0,,,
"Three.  If you can’t see, my friends in the back, come right up to the front please.   Let’s wait till we’re all together so people don’t get confused, okay?  Question?",teacher,30,0,,,0.0
[Inaudible],student,1,0,,,
"We’ll worry about that afterward, honey, okay? What would be next?",teacher,11,0,,,0.0
36.,student,1,0,,,
"Student A, come on up to the front, Honey.  I want you to come up to the front.  You’re a little bit too far away to collect these tallies at the bottom, this data.  How many 36s?",teacher,37,1,,,0.0
Two.,student,1,0,,,
Two. What’s next?,teacher,3,0,,,0.0
37.,student,1,0,,,
37.  How many?,teacher,3,0,,,1.0
One.,student,1,0,,,
Just the one.  What’s next?,teacher,5,0,,,0.0
40.,student,1,0,,,
How many 40s?,teacher,3,0,,,0.0
One. Two.,student,2,0,,,
And what would be next?,teacher,5,0,,,0.0
45.,student,1,0,,,
"We have a statistician who has a change in their number. Student C recounted and got a different count.  So Student C, what number are we switching?",teacher,27,1,,,0.0
23.,student,1,0,,,
You didn't get 23.,teacher,4,0,,,0.0
I had more in the box.,student,6,0,,,
"She had more in the box that she didn't count, so I’m glad you went back and checked again.  How many did you get when you recounted?",teacher,27,0,1.0,,0.0
34.,student,1,0,,,
"34.  So we’re going to remove the 23, cross it out, and we’re going to add one more tally mark to…",teacher,21,1,,,0.0
34.,student,1,0,,,
"34.  That makes a little bit more sense, huh? 23 wasn’t very close to the numbers that we see.  Are the numbers kind of close together in this?",teacher,28,0,,,1.0
Yes.,multiple students,1,0,,,
"Luckily they are.  They’re still not exactly the same, but luckily the numbers are close to the same.  Question?",teacher,19,0,,,0.0
Can I throw my raisins out?,student,6,0,,,
"Not right this second.  If you could wait till after the lesson when we’re all done, we’ll all throw things out.  But right now if everyone gets up and throws things out, Student M, we won’t be able to continue.  When we’re done we will. Okay? Guess what you’re going to get now? What do we have to do now that we’ve collected our data and organized it? Student J?",teacher,70,1,1.0,,0.0
Put it on the graph.,student,5,1,,,
"We have to record it on our graph.  Okay? Student R, come on up to the front, honey, because we’re going to be recording our data using [Inaudible].  Student R, all set? I’m going to pass out your actual graph and then we’re going to talk about the parts of our graph.  If you could put your name on this, on the back please that would be great.  Pass those over.  Pass those back.  You’re going to have to sit on your bottom, honey, and face that way.  I’m going to put Elmo on.  Student J, do you need something? Raise your hand, honey.  If you need something, raise your hand, and I’ll be happy to address it.  What do you need, Student J?",teacher,124,4,1.0,,0.0
I need a graph.,student,4,1,,,
"I’m coming right around, Honey.",teacher,5,0,,,0.0
"Excuse me, Miss D, can I go to the bathroom?",student,10,0,,0.0,
"Not right now, no.  Student L? All set? All set? Please put your name on the back of the graph and then face forward and look up here, okay? Okay? Can you guys let me know if Elmo’s awake when I push the button please? Is Elmo awake?",teacher,48,1,1.0,,0.0
No. Yes.,multiple students,2,0,,,
"Thank you.  Student A, could you erase the board please? You can see the light too, Student J.",teacher,18,0,,,0.0
[Inaudible].,student,1,0,,,
