text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions
"Okay.  So why don’t you help?  You’re part of this group, too. Tell them.  We’re supposed to make four equal groups and I think it’s like this.  Give your opinion.  So, Student J, you really don’t need a notebook right now, hon.  It’s kind of distracting you and the people are you.  Okay?  I know you’re not at your own desk. Okay.  I got one group done.  Two groups done.  Three groups done. You still have one whole?  You still have one whole.  It looks like 24 groups of one right now.  Can you smush them together and make them into groups of four – four different groups?  Did you make four different groups?  Looks like one big group. So, let me help out those groups that are still struggling.  Student K’s group made a four by six and pulled them apart in shapes that look like this.  Student C’s group made a four by six and pulled them apart in groups that look like this. Student D’s group I’m not sure exactly how you did it but you made stacks.  They have four stacks and they’re all each the same height.  Okay?  Student M and Student Y’s group, they did this.  They made four rows that are all even and they pulled them apart. That’s what I need to see on your desk before we can move on.  Your group and Student A’s group.",teacher,235,3,,,0.0
Just take one from [Inaudible].,student,5,0,,,
So don’t put those back together.  I just said I liked how they were all separated into four equal parts.  I like that. Leave it like that.  See on Student A’s desk and see on Student C’s desk –,teacher,39,0,0.0,,0.0
Mm-hm.,student,1,0,,,
"So they did it – you each have one representation of each of these.  Very good.  Exactly.  Okay.  You picked the most complicated one.  These ones are a little bit more simple if you’re trying to get it done quickly. So, now that each group has made four equal groups, how many of those four equal groups does Mr. D get?  Thank you for raising your hand.  So, Mr. D doesn’t get all of them.  It doesn’t say Mr. D gets all 24 oranges. Right, Student J?  How many does Mr. D get? According to the –",teacher,97,2,,,0.0
One fourth.,student,2,0,,,
"One fourth.  So you have four fourths on your desk.   You have one, two, three, four of them.  How many does Mr. D get?  Pull how much he gets aside and show me how much is Mr. D getting?  Pull it onto one of the other people in your group’s desk. Ah, so Student C has Mr. D.  You’re Mr. D today?  Okay. And Student A is going to be Mr. D today.  And Student K is Mr. D today and Student N is Mr. D today.  And Student M is Mr. D today.  Yeah.",teacher,95,0,,,0.0
[Inaudible] He [Inaudible] in one group and [Inaudible].,student,8,0,,0.0,
"Mm-hm.  So, Student Y just said something.  Student Y just said something very quietly to me but I want to tell you all what she said because it was a really good thing.  She said, “Oh, you made four groups and what Mr. D gets is the numerator.”  She knew this word and she hadn’t even been here for many days.",teacher,61,1,1.0,,0.0
She was here yesterday.,student,4,0,,,
She hasn’t been here.  So –,teacher,6,0,,,0.0
We learned it in third grade.,student,6,0,,,
You learned it in third grade.  Good.,teacher,7,0,1.0,,0.0
[Inaudible],multiple students,1,0,,,
"So, Student A and Student G, could you put – Student G is gonna be Mr. D today.  Can you give Student G one fourth of that rectangle?",teacher,28,1,,,0.0
Yep.,student,1,0,,,
"How many tiles did you just give her?  You just kind of did that really quickly.  I have no idea how you did it.  I didn’t ask you to give her four tiles.  I asked you to give her four – one out of four groups.  I’ll meet with you guys in just a minute. The rest of you, can we answer these questions?  Okay.  The first question is what – well, read it with me.",teacher,76,0,,,0.0
What fraction does Mr. D get?,multiple students,6,1,,,
Can somebody answer this question?  What fraction does Mr. D get?  Do you need to re-read the problem in red? Go ahead and raise your hand.  What fraction does Mr. D get?  Student A?,teacher,34,2,1.0,,0.0
One fourth?,student,2,0,,,
"One fourth and if you had your hand up, did you have that same answer?",teacher,15,0,,,0.0
Yes.,multiple students,1,0,,,
"Okay.  So Mr. D gets one fourth.  So I’m gonna shade in one fourth.  So, I break it into one, two, three, four equal parts and I shade in how many?",teacher,31,0,,,0.0
One.,multiple students,1,0,,,
One of them.  Okay.  So it’s one fourth of how many total pieces?  He gets one fourth of how many total pieces? Student C?,teacher,24,2,,,0.0
24.,student,1,0,,,
"One fourth of 24.  Now, since you each have – those of you in the room who are right now Mr. D, how many oranges does Mr. D get?  Read this with me.",teacher,33,0,,,0.0
How many oranges does Mr. D get?,multiple students,7,0,,,
"Raise your hand.  How many oranges does Mr. D get?  Okay, guys, where’s the other tile?  Okay.  So doesn’t this look exactly like the four by sixes that are up on the board that we’ve been working with?",teacher,38,0,1.0,,0.0
Mm-hm.,student,1,0,,,
"Can you work this out?  Look.  Four by six.  One, two, three, four, five, six.  One, two, three, four.   So what I did was I broke it into two pieces and then I broke it into four pieces.  So, one, two, three, four equal pieces.  And you’re Mr. D.  You get one out of the four.  Do you understand?",teacher,59,0,,,0.0
[Inaudible],student,1,0,,,
Okay.  How much does he get?,teacher,6,0,,,0.0
Six.,student,1,0,,,
"What’d you get?  What’d you get, Student M?",teacher,8,0,,,0.0
Six.,student,1,0,,,
What’d you get?,teacher,3,0,,,0.0
Six.,student,1,0,,,
What’d you guys get?,teacher,4,0,,,0.0
Six.,student,1,0,,,
Okay.  Did every group get six?,teacher,6,0,,,0.0
Yes.,multiple students,1,0,,,
Did every Mr. D in the room get six?,teacher,9,0,,,0.0
Yes.,multiple students,1,0,,,
"Okay.  Mr. D gets six oranges.  Okay.  Now, let’s read the next question.",teacher,13,0,,,0.0
What fraction do I keep?,multiple students,5,1,,,
"Now, remember, the first thing you did was you broke it into four equal parts.  One of them is Mr. D’s.  So, how many of them are yours to keep?  Student C, Student E, Student D, Student A, Student Y, how many are yours to keep?  Student C?",teacher,48,0,1.0,,0.0
One third?,student,2,0,,,
You have one out of three equal pieces?,teacher,8,0,,,0.0
Yes.,student,1,0,,,
Student C let me ask you this.,teacher,7,0,,,0.0
Three.,student,1,0,,,
How many equal pieces did you break 24 into from the beginning?,teacher,12,0,,,1.0
One fourth.,student,2,0,,,
You broke ‘em into four equal pieces.  Student C has one of them so how many do you have left on your desk?,teacher,23,0,,,0.0
Three.,student,1,0,,,
Three out of ?,teacher,4,0,,,0.0
Three.,student,1,0,,,
How many did you make from the beginning?,teacher,8,0,,,1.0
Four.,student,1,0,,,
"Three out of four.  What fraction is that, Student C?",teacher,10,1,,,0.0
Three.,student,1,0,,,
Three?,teacher,1,0,,,0.0
Three out of four.,student,4,0,,,
Do you know how to say that fraction that means three out of four?,teacher,14,1,,,0.0
Three 24ths?,student,2,0,,,
Good try.  I like three out of four better.  Does anybody know how to say three out of four another way?  Student E?,teacher,23,0,,,1.0
Three fourths?,student,2,0,,,
"Have you ever heard that, Student C?  Three fourths?",teacher,9,0,,,0.0
Yeah.,student,1,0,,,
"Okay.  Great.  So, do you have three fourths, Student C?  Do you have three fourths, Student D?",teacher,17,0,,,0.0
Yeah.,student,1,0,,,
"Okay.  Now Student N has it now?  Do you have three fourths, Student A?",teacher,14,0,,,0.0
Yes.,student,1,0,,,
"Do you have three fourths, Student J?  You have three out of four ‘cause originally you made four, one, two, three, four and you get to keep three of them.  One, two, three. Exactly.",teacher,34,0,,,0.0
Or we keep –,student,4,0,,,
"Now, let me ask you this.  This is the most tricky part.  Read the last question with me.",teacher,18,0,,,0.0
How many oranges do I keep?,multiple students,6,0,,,
So how many oranges is that?  Mr. D got six.  One fourth was six.  How many do I get to keep?  Three fourths.  But how many oranges is that?  Student E?,teacher,31,0,1.0,,0.0
18?,student,1,0,,,
And how did you get 18?,teacher,6,0,,,1.0
Because I know that there’s six in each and I know that six times three equals 18.,student,17,0,,1.0,
"Wow!  Fantastic!  Good for her.  It’s 18 oranges.  And this is a girl who doesn’t speak much.  So, you know what?  That earned you an extra point.",teacher,27,0,1.0,,0.0
[Inaudible],student,1,0,,,
"So I know a lot of people were gonna say the same thing but she said it today and a lot of times she holds it in.  So, I’m trying to give her positive feedback for doing that.  So, 18 oranges.  And how did she get that?  She said, “Oh, there’s three groups left and there’s six in each one and that equals 18.”  Yes?",teacher,65,0,,,0.0
Yes.,student,1,0,,,
Okay.  Can we do another one?,teacher,6,0,,,0.0
No.,student,1,0,,,
"The next one’s gonna be a little trickier.  Go ahead.  So, put all the 24 tiles back in the bowl.",teacher,20,0,,,0.0
[Inaudible]  the dimensions in the [Inaudible],student,6,1,,,
The length and the width?,teacher,5,1,1.0,,0.0
Yeah.,student,1,0,,,
[Inaudible],multiple students,1,0,,,
Okay.  Do we read – I moved this one over so that you can use this as a reference what we did here.  And I left this information here but the names will change.  Okay?  So let’s read this problem together.,teacher,41,0,,,0.0
Charlie had 24 baseballs.,multiple students,4,0,,,
"Okay.  We’re not talking oranges any more.  Like I said, it could be fractional parts of lots of different things.  We had people up here earlier.  We talked about oranges a minute ago and now we’re talking about baseballs.  Yeah, have a seat.",teacher,43,1,,,0.0
My pencil.,student,2,0,,,
What did he do?  Let’s find out what he did.,teacher,10,0,,,1.0
He gave two thirds to Anthony.,multiple students,6,0,,,
Okay.,teacher,1,0,0.0,,0.0
How many baseballs did Anthony get?,multiple students,6,0,,,
"Okay.  So, this one’s a little bit different because the numerator is no longer one.  So it’s a little bit different now.  So, what fraction does Anthony get?  What fraction does Anthony get?  Who can answer me that question?  What fraction does Anthony get?  And that’s probably the easiest question I’ll ask in the whole lesson.  Student J?",teacher,58,5,1.0,,0.0
Two thirds?,student,2,0,,,
"Two thirds.  It’s right in the question.  He gave two thirds to Anthony.  So, Anthony will get two thirds.  Two thirds of what, Student J?",teacher,25,0,,,0.0
Baseballs?,student,1,0,,,
Yeah.  How many baseballs?,teacher,4,0,,,0.0
24.,student,1,0,,,
Exactly.  Two thirds of 24.,teacher,5,0,,,0.0
Is this baseballs?,student,3,0,,,
"Now it’s baseballs.  Yeah.  So, your tiles are no longer oranges.  They are now what?",teacher,15,0,,,0.0
Baseballs.,multiple students,1,0,,,
"Okay.  So take them out.  Remember, before you do any – wait, wait, wait, wait.  I shouldn’t have said take them out. Before you do anything, can anybody tell us how many groups we’re going to break the baseballs into?  We’re gonna dump them out and there’s going to be 24.  How many equal groups do we need to make?  What does it say in the story?  How many equal groups do we need to make, Student C?",teacher,78,2,,,0.0
Two thirds?,student,2,0,,,
Okay.  Two thirds is a fraction.  So this doesn’t –,teacher,10,1,,,0.0
[Inaudible] three.,student,2,0,,,
What?,teacher,1,0,,,0.0
Three.,student,1,0,,,
Yes.  And where did the three come from?,teacher,8,0,,,1.0
From the denominator.,student,3,1,,,
"Fantastic.  You guys are using these words already really well. So it’s telling me in the denominator to make what?  Where did I put that black marker?  Oh, it’s right here.  To make three equal groups.  Go ahead and do that now.   As a group.",teacher,45,2,,,0.0
[Inaudible],student,1,0,,,
You see what?,teacher,3,0,,,0.0
Is it possible to [Inaudible] equal.,student,6,0,,,
You’re right.  Three is not a multiple of 24 but 24 is a multiple of three.,teacher,16,2,0.0,,0.0
[Inaudible].  I know we’re gonna work on fractions.  You know [Inaudible] a third of [Inaudible] process.  [Inaudible] one on the bottom and then the [Inaudible] top.,student,26,1,,0.0,
"Oh, that’s what we’re gonna get to eventually.  So you have how many tiles here?",teacher,15,0,0.0,,0.0
24.,student,1,0,,,
Okay.  So I suggest you put them in an array like we were using.  Four by six rectangle.  Can you make a four by six rectangle?,teacher,26,3,,,0.0
[Inaudible],student,1,0,,,
There’s six.  By four.  Okay.  Now fill it in.,teacher,9,0,,,1.0
Yes.,student,1,0,,,
"Okay.  That’s a good strategy to start with.  So, Student J, do you not want class work points right now?  I asked you to stop drawing.  That wasn’t an unrealistic act.  Okay?  So you need to participate or you’re gonna lose participation and class work points.  Do you understand?  Do you understand?  Do you understand?  Thank you.  Okay.  How do you know that these groups are equal?",teacher,67,0,,,1.0
Because there’s eight in each.,student,5,0,,,
"Okay.  That’s a great example.  And what’s confusing, Student C?",teacher,10,0,0.0,,1.0
I thought it was six.,student,5,0,,,
You through there was supposed to be six in each?,teacher,10,0,1.0,,0.0
Yeah.,student,1,0,,,
‘Cause why?  Why did you think that?,teacher,7,0,,,1.0
‘Cause in the other one you did it by six.,student,10,0,,1.0,
"But part of the thing that is making you confused is ‘cause you moved that one fourth over to Student C so you only had three left on your desk so it looked like three thirds. But it was really three out of four if you included what she took away.  So, right now this is just three.  All the 24 tiles are still on your desk.  She’s taken none of them away.  Good?  Did we make three equal groups?",teacher,80,1,0.0,,0.0
Yes.,multiple students,1,0,,,
"If you’re in a group of three you can each take one third, that’s fine.  That’s fine.  What were you doing?  You made three rows and you’re gonna just separate them like this? That’s fine.",teacher,35,0,,,0.0
Okay.,student,1,0,,,
"You don’t have to make a four by six if you don’t want to.  So, now we’re gonna break them into how many equal groups?",teacher,25,1,,,0.0
Three.,student,1,0,,,
"Three.  Can you do that?  Can you see a way you can always look back on the charts, Student G.  The charts are right up here showing thirds if you need to look there.  Do we all have three equal groups?",teacher,41,1,,,0.0
Yes. No.,multiple students,2,0,,,
Okay.  ‘Cause that’s taking a lot of time.  You can always look here to help you.  Okay.  I think we’re ready.,teacher,21,0,,,0.0
"No, I’m not.",student,3,0,,,
"You have three columns, yes?",teacher,5,0,,,0.0
Yes.,multiple students,1,0,,,
"So it’s broken into three equal groups?  Okay.  So we’re ready. So, we said Anthony gets two thirds of this 24 and I’m looking at this chart and I think the easiest way to find thirds is to make a four by six and break it like this. How many of the groups did it this way?  This was for me the easiest way.  See, that’s what Student G has on her desk.   Student J’s group did that same thing. So, I’m gonna go over here and I’m gonna break it into one, two, three equal parts and now, how many of them does Anthony get?  You broke it into one, two, three equal parts.  How many is Anthony supposed to receive, Student G?  What does the problem say?",teacher,129,1,,,0.0
Nine?,student,1,0,,,
Not how many baseballs.  What fraction does  he  get?   Does  he get one third?  Look at the story.  Does he get one  third?,teacher,23,1,,,0.0
No.,student,1,0,,,
He gets –,teacher,3,0,,,0.0
Two.,student,1,0,,,
"Two thirds.  So one of the people in your group, take two thirds and put it on your desk right now.  One person from your group should take two thirds and put it on their desk right now.  In five, four, three, Student A, that’s not helping your group.  You need to put them back and one of you needs to have two out of those three equal parts on their desk right now.  Not two tiles.  Two out of those three equal parts.  Five, four, three, two, and one.",teacher,90,0,,,0.0
[Inaudible],multiple students,1,0,,,
"This was confusing.  Student C, good job.  Student M, good job. Student A, good job.  Student N, good job.  Student J, you do have both of them.  You just were hiding one in your bowl, hah?  Okay. So you made three – one momento.  Student A, momento.  You made three equal parts and Anthony gets how many of those equal parts? Student G?",teacher,63,0,,,0.0
Two.,student,1,0,,,
"Two of them.  So, you should have two of those three equal parts on your desk.  One of you.  And I’ll separate them so you can see.  Now, what’s our next question?",teacher,32,0,,,0.0
How many –,multiple students,3,0,,,
I’ll wait ‘til Student K’s ready.,teacher,6,0,,,0.0
How many baseballs does Anthony get?,multiple students,6,0,,,
"So, Student C, you have two thirds.  Student J, you have two thirds.  Student N, you have two thirds.   Student A, you have two thirds and Student M, you have two thirds.  How many baseballs is that?  How many baseballs is that?",teacher,42,0,1.0,,0.0
[Inaudible],student,1,0,,,
Student J?,teacher,2,0,,,0.0
Two?,student,1,0,,,
"Two baseballs?  So, Student C, only his desk right now has only two baseballs?",teacher,14,0,,,0.0
Four.,student,1,0,,,
"Four?  How many baseballs is this, Student J?",teacher,8,0,,,0.0
[Inaudible],student,1,0,,,
"So, how many does he have on his desk?  How do you know?",teacher,13,0,,,1.0
[Inaudible] 18 [Inaudible].,student,3,0,,,
"Wow, where did you come up with that fancy multiplication equation?",teacher,11,2,,,1.0
[Inaudible] ‘Cause I knew that there were eight [Inaudible] and I know that three times four is [Inaudible].,student,18,0,,1.0,
Okay.,teacher,1,0,0.0,,0.0
[Inaudible].,student,1,0,,,
"So what I hear Student J saying is her groups look like this. So, she sees four times two equals eight so she saw that there were eight in each of the groups and there were how many groups?",teacher,39,0,,,1.0
[Inaudible].,student,1,0,,,
What?  How many groups?,teacher,4,0,,,0.0
Two.,student,1,0,,,
"Two groups.  So, she sees – I’m gonna try and do it like I did down here.  So, she sees two groups with eight in each group, Student J?  And that’s a total of 16.  Very good. 16 what?",teacher,39,1,,,0.0
Baseballs.,student,1,0,,,
"Baseballs.  Very good.  Now, one last thing before I send you off on your own.  You broke it into three equal groups and you gave how many of those groups to Anthony?  Everybody.",teacher,33,1,,,0.0
[Inaudible],multiple students,1,0,,,
Weak.  Everybody.,teacher,2,0,,,0.0
Two.,multiple students,1,0,,,
"You gave two groups to Anthony.  So how many groups does Charlie get to keep for himself?  According to the story, it’s Charlie we’re talking about.  Charlie started with three equal groups.  He gave two equal groups to Anthony. How many equal groups are left over for him, Student A?",teacher,50,3,,,0.0
Six.  I mean eight.,student,4,0,,,
Eight groups?  Or eight baseballs?,teacher,5,0,,,0.0
Eight baseballs.,student,2,0,,,
So I’m asking how many groups are left for Charlie.,teacher,10,0,,,0.0
Eight groups.,student,2,0,,,
You just told me eight baseballs.  So how many groups are left for Charlie?,teacher,14,0,,,0.0
Eight.,student,1,0,,,
How many groups does Student G have on her desk?,teacher,10,0,,,0.0
One.,student,1,0,,,
"Ah, one group.  She has one group left.  Look at this, Student A.  Does this help you?  So, the two blue groups are the groups we gave away and the white group is the group that we did not give away.  So, we get to keep the white group. How many groups is that, Student A?",teacher,56,0,,,0.0
Two.,student,1,0,,,
Groups.,teacher,1,0,,,0.0
One.,student,1,0,,,
"One group.  Now, inside that group it tells us how many baseballs he keeps.  So, read this question with me.  How many baseballs does Charlie have left?  How many baseballs does this show us?  Whoops!  I forgot to write the fraction over here.  Student C said it nicely.  Three fourths.  I’m sorry.  What fraction is this?   I forgot to ask you.  What fraction – the question says what fraction does he have left?  So what fraction is the blue part here?  Student J, how many groups are there?",teacher,88,5,,,0.0
Three.,student,1,0,,,
Three groups and how many of them are shaded in?,teacher,10,0,,,0.0
One.,student,1,0,,,
So the fraction is?,teacher,4,1,,,0.0
One third.,student,2,0,,,
"Very good.  Very good answer.  One third.  So how many baseballs is that?  How many baseballs is in one third of 24?  Those of you who have the one group left on your desk, your hands should be up.  And other people, too, but if you have the one group on your desk you can at least count them.  How many baseballs is that?  Student G?",teacher,66,0,,,0.0
Eight.,student,1,0,,,
"Eight baseballs.  Eight baseballs.  Now, Student J, how did you get that?",teacher,12,0,,,1.0
Because I know four times two equals eight.,student,8,0,,1.0,
"So she’s got two columns of four and four times two equals eight baseballs left.  Now, think about this.  Eight plus 16 equals what?  Everybody raise their hand.  Eight plus 16.  What does that equal?  Eight plus 16.  Student C?",teacher,40,0,1.0,,0.0
24.,student,1,0,,,
"Interesting.  24.  Think about this.  18 plus 6.  What does that equal?  18 plus 6, Student G?",teacher,17,0,,,0.0
24.,student,1,0,,,
24.,teacher,1,0,,,0.0
Interesting.,student,1,0,,,
"It is interesting.  It’s interesting, Student J.  Do you see why that works?  So, Student J, I broke this into four equal parts.  I gave one away and I kept three.  One plus three equals what, Student J?",teacher,38,0,,,0.0
