text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions
"Alright.  $25.00 and $.50. Alright, let’s move to percents.  What do you got for percents? Percents.  I should give you a little time to think.  You may not know what percents are.  Oh, look at the hands go down.  Alright.",teacher,40,4,,,0.0
The sale at a supermarket.,student,5,0,,,
Excuse me?,teacher,2,0,0.0,,0.0
The sale at the supermarket.,student,5,0,,,
The sale at the supermarket.,teacher,5,0,1.0,,0.0
Whoa.,student,1,0,,,
50 percent off.  What else?  Where else would you see percent out there today?,teacher,14,2,,,1.0
The grade on your test.,student,5,0,,,
The grade on your test; 100 percent test score.  Excellent. Student D.,teacher,12,1,1.0,,0.0
"How cold, hot - like the weather - how [inaudible].",student,10,0,,0.0,
"The degrees; how hot it is, but maybe what percent shift we’re gonna get [up].",teacher,15,2,1.0,,0.0
Like the rain.,student,3,0,,,
Or –,teacher,2,0,,,0.0
Snow.,multiple students,1,0,,,
"We’re gonna see – no, maybe they would say a 30 percent chance of rain or snow.  Put on the weather channel.  All of you have – and the weather.com; 30 percent chance of snow or of rain.  And they say this area has a 10 percent chance of rain; this area has a 10 percent chance of snow.  Student G.",teacher,61,6,,,0.0
[Inaudible].,student,1,0,,,
What honey?  You want to think?  I’ll come back?  Let me see if I can get someone that hasn’t shared anything that might [inaudible] for any of these. Someone who hasn’t shared anything.  Can you think of anything?  Student L.,teacher,40,0,,,1.0
[Inaudible].,student,1,0,,,
Any.,teacher,1,0,,,0.0
Milk cartons.,student,2,0,,,
Student P has it.,teacher,4,0,,,0.0
Decimals?,student,1,1,,,
Anything decimals.  What?,teacher,3,1,,,0.0
Height and weight.,student,3,0,,,
"Height and weight.  Excellent.  Student J, back to you.",teacher,9,0,,,0.0
Milk carton.,student,2,0,,,
Milk carton.  [Inaudible].,teacher,3,0,,,0.0
When they say – Percent. When they say –,student,9,1,,0.0,
"Oh, yes.  Student J, excellent.  [Why do we have] time for percent?",teacher,12,1,1.0,,1.0
One percent.,student,2,1,,,
"Two percent milk, one percent milk.",teacher,6,2,,,0.0
Whole milk. Whole milk.,student,4,2,,,
When they say – do say one over one milk?  No.  They write “whole milk.”,teacher,15,1,,,0.0
[Inaudible].,student,1,0,,,
Student M.,teacher,2,0,,,0.0
[Inaudible].,student,1,0,,,
"Length?  We’ve got height, weight.  Length.  Excellent.  So why I did this.  Why did I want you to brainstorm about fractions, percents and decimals?  Can anyone tell me why? Student L.",teacher,31,5,,,1.0
It’s on MCast.,student,3,0,,,
"It is on MCast, but why would I want you to sit here and brainstorm all the things on fractions, decimals and percents?  Student R.",teacher,25,3,,,1.0
[Inaudible].,student,1,0,,,
"Because we’re showing you that every day you can find fractions, decimals, percents.  If you open up the newspaper, guaranteed – or a magazine – you’re gonna see fractions, decimals, percents.  It is everywhere, no matter where you look, no matter where you go, fractions, decimals, percents.  And what are we gonna be working on a little more up now?  What are we working on?",teacher,65,9,,,0.0
"Fractions, decimals, percents.",multiple students,3,3,,,
"So, if you know that, yes, it’s connected to something outside my math class, you’re gonna want to learn more about it. You’re gonna realize you know a lot more about it and that you are gonna realize that a lot of this is what you – so we’re gonna get a little more in depth.  We’re gonna talk about equivalents.  We’re gonna talk about how you change it from fraction to a percent, how you can change from a decimal to a fraction.  We’re gonna use grids.  We’re gonna do a lot with this.  Before Christmas we did a lot of, before Winter break we did a lot of basic fractions, just getting you to think about numerators and denominators. What’s a numerator?",teacher,124,9,,,0.0
The number on top.,student,4,0,,,
The top number of the fraction which tells you how many pieces you – think of a pizza.  How many pieces you –,teacher,23,1,,,0.0
Eight.,multiple students,1,0,,,
Eight.  The bottom number is called what?,teacher,7,0,,,0.0
Denominator.,multiple students,1,1,,,
And what is that telling you?,teacher,6,0,,,1.0
How many pieces in all.,multiple students,5,0,,,
"How many total pieces there are.  So if you ate two-eighths of the pizza, how many pieces of pizza did you eat?",teacher,22,1,1.0,,0.0
Two.,multiple students,1,0,,,
Two pieces.,student,2,0,,,
"Two.  So see you already know basic fractions.  You know that. But what we’re gonna do is look at fractions, decimals and percents and trying to tie them all together to see why they all are related to each other. And that’s why I wanted you to brainstorm so you could see all the different places you find them.  You’re gonna realize they all can move around and work with each other also. So, to start things off, what I’m gonna do with you is this. I’m gonna play a little game called “Guess My Rule.”",teacher,96,4,,,0.0
Guess my rule.,student,3,0,,,
"Let me see what I want for my rule.  I don’t want [pushing back my chairs from all the room.]  Student M, Student J, Student M, stand up front please.  Student L, Student A, Student B, sit up front please.  You know what?  Student B, sit down. You know what?  Student [L], no, Student A, sit down.  Sorry.  Can I have Student T, stand up there, and Student J, uh, Student B.  I had Student B originally; it’s weird for that.  So how many people total are standing in from of the board?",teacher,93,1,,,0.0
Six.,multiple students,1,0,,,
So six makes up –,teacher,5,0,,,0.0
The whole. Three.,student,3,1,,,
"Whole.  Six of them are making a whole.  So we have six people today.  Here is a rule I got when I brought them up here. Here is a rule I thought of when I brought them up here. So, what I want you to do is look at them, figure out what this rule is and see if you can get a sense of what this rule is.  Student P.",teacher,71,2,,,0.0
How they’re [Inaudible].,student,3,0,,,
"No, they’re not really.  They’re kind of missing [inaudible]. I don’t see Student J wearing [inaudible] a little bit. That’s not it.  Not the rule I’m thinking of.   Student D, what do you got?",teacher,34,0,,,0.0
That there’s three girls and three boys.,student,7,0,,,
"[Laughs].  No, no there’s not.",multiple students,5,0,,,
"That’s two boys. There’s two boys and three, four girls. Maybe it could be –",student,15,0,,0.0,
It’s a tough one.  Student M.,teacher,6,0,0.0,,0.0
"Three of them are – two people are wearing boots, three people are wearing plastic – Still go past [inaudible].",student,20,0,,0.0,
You know what?  I’ll go with that one.  That is what I was thinking of.  That three are wearing sneakers and three are wearing boots.  So give me a sentence.  Three out of –,teacher,34,0,1.0,,0.0
Three out of – Three. Six.,student,6,0,,,
Three out of how many total?,teacher,6,1,1.0,,0.0
Six.,multiple students,1,0,,,
Let me have Student M do it.  Three out of six are wearing –,teacher,14,0,,,0.0
Three out of six are wearing boots.,student,7,0,,,
"Perfect.  No, don’t even say it.  We’ll say three out of six are wearing boots.  Three out of six are wearing boots. Stay up there. So I’m gonna write it: three out of six are wearing boots.  Now does anyone know the rule I was [inaudible]?",teacher,46,0,1.0,,0.0
[Inaudible].,student,1,0,,,
‘Cause I sat you down anyway.  Look at Student M and –,teacher,12,0,,,0.0
It was what – They’re all wearing two –,student,9,0,,0.0,
"Three out of six are wearing boots.  I should have had you put them on.  Put them on and then we’ll see.  Three out of six are wearing boots.  Okay, you guys can sit down.  Thank you. So, throughout the week and throughout the month, I’m gonna be playing little games like that.  I’m gonna pull people up and you guys are gonna try to figure out what rule I’m thinking of.  I went with Student M’s because she’s right. Three out of six were wearing boots.  So why not go with it?  She found something different and I was fine with that. Is there any other way that you can say three out of six are wearing boots?  Another way of saying it?  Half are wearing boots.",teacher,128,0,1.0,,0.0
Half are wearing boots.,student,4,0,,,
"Another way?  Actually, can I get three of you back up here? Back up.  If you were part of the group, you may. So I want the three of them with boots on that side and I want the three of them on this side.  So how did she know half? ‘Cause when you cut six in half, what do you get?",teacher,62,0,,,0.0
Three.,multiple students,1,0,,,
"Three.  She knew that half of them – so three out of six are wearing boots; half are wearing boots.  Anyone know another word we could use, another way to express that?  Student A.",teacher,34,0,,,1.0
[Inaudible].,student,1,0,,,
50 percent are wearing what?,teacher,5,1,,,0.0
Boots.,multiple students,1,0,,,
So these three different ways express the rule I had to tell.,teacher,12,0,,,0.0
Yes.,student,1,0,,,
"And that’s what I’m trying to get across to you.  So what we’re gonna be doing is, when we learn more about other types of fractions, I’m gonna pull people up and you’re gonna be like one out of eight are wearing, one of them is wearing red and then give me the percentage for that and then give me the decimal for that.  So today we’re starting small. We’re gonna start with 50 percent, which you got.  50 percent, a half are wearing boots; three out of six are wearing boots.  What are they now?  Do they all equal the same amount then?",teacher,104,5,,,0.0
Yeah. No.,multiple students,2,0,,,
"Let me ask you a question with that.  Half; 50 percent.  We can also write it as – let me write it two other ways.  This can also be written as half, but then we can also write three-sixths are wearing boots.  These are all different ways you could have written that.  All different ways you can express the amount that was up there.  Thank you again.",teacher,67,1,,,0.0
"What’s the point of the point 5? It was 0.5. Or 0.6? No, 0.5.",student,14,0,,0.0,
"Alright, let me call up another group.  See if you can guess the rule.  I would like Student L, stand up.  Student T to come back up.  Student M can come back up.  Yup, go Student M.  So you go back up.  Student M go up.",teacher,46,0,0.0,,0.0
I already know what it is.  They’re all girls. All girls.,student,11,0,,0.0,
Can anyone tell me what the rule is?,teacher,8,0,0.0,,0.0
They’re all girls.,student,3,0,,,
"I’m talking about a fraction of them. I’m not talking about 100 percent, whole.  You could say what?  You could say this amount of girls, what?  How would say that as a percent?",teacher,33,4,,,1.0
100 percent girls. 100 percent girls?,student,6,2,,,
100 percent here girls.  That’s not my rule though.,teacher,9,1,1.0,,0.0
I know.,student,2,0,,,
Student J.,teacher,2,0,,,0.0
3 out of 100 [inaudible].,student,5,0,,,
"How would you say that, three out of –?",teacher,9,0,1.0,,1.0
Three out of [inaudible],student,4,0,,,
Are wearing –,teacher,3,0,,,0.0
Headbands.,student,1,0,,,
"Didn’t even realize that – that’s a good rule.  Not mine, but three out of five are wearing headbands.  Three-fifths are wearing headbands.",teacher,23,0,,,0.0
Three out of five are wearing purple.,student,7,0,,,
Three out of five are wearing purple – who’s wearing purple? That’s a good one.  Not the one I’m thinking of.  Student B?  Student B’s turn.,teacher,26,0,1.0,,0.0
Two out of five are wearing sweatpants.,student,7,0,,,
Two out of five are wearing sweatpants.  That’s close.,teacher,9,0,1.0,,0.0
I’m wearing sweatpants.,student,3,0,,,
Two out of five; that’s a good one; not what I was thinking. Student M.,teacher,15,0,,,0.0
Three out of five are wearing boots.,student,7,0,,,
Three out of five are wearing boots.  Yup.  Then you could say two out of five are wearing –,teacher,19,0,1.0,,0.0
Sneakers.,multiple students,1,0,,,
Two-fifths are wearing sneakers.  Not what I was thinking of. Student A.,teacher,12,0,,,0.0
They all have hair?,student,4,0,,,
They all have hair.  So how would you say that if all of them have hair?  What’s a good percentage? Quiet.,teacher,21,1,,,1.0
One whole of the group has – all have hair.,student,10,1,,0.0,
One whole – 100 –,teacher,5,1,0.0,,0.0
Percent have hair.,student,3,1,,,
How about five over – five out of –,teacher,9,0,,,0.0
Five.,multiple students,1,0,,,
"Five have hair.  Five-fifths have hair.  I’m glad they all do, but not what I’m looking for.  Student G.",teacher,19,0,,,0.0
Two out of five have braids in their hair.,student,9,0,,0.0,
"Alright.  If two girls have braiding, how would you say that as a fraction?",teacher,14,1,1.0,,1.0
Two-fifths? Three. Three.,student,3,0,,,
"Two-fifths.  Two-fifths have braided hair.  Not the rule of the part, but it’s three-fifths.  Student A, turn around.  She had braids too.  It is – I’ll give you a hint.  It’s only person.",teacher,33,0,,,0.0
"Yay! Ooh, I know.",student,4,0,,,
Student D.,teacher,2,0,,,0.0
One out of five people are [inaudible].,student,7,0,,,
One out of five –,teacher,5,0,1.0,,0.0
Are wearing a skirt. Are wearing a skirt.,student,8,0,,0.0,
Are wearing a skirt.  How would you say that as a fraction?,teacher,12,1,1.0,,1.0
One-fifth.,multiple students,1,0,,,
"And we’ll get into how to say that as a percent eventually. We’re not gonna get into that right now.  But this is a way.  Alright so sit down and another group. Student M come up.  Student A come up.  Student A come up.  Student B come up.  Student B, what are you doing?  Go put your pen down and then come up.  Actually, put your pen down and sit down. I’ll take someone who wants to be here for a change. It was probably [inaudible].  Sorry.  It’s a Q, but there’s only one rule I was thinking of.  Student M.",teacher,101,1,,,0.0
[Inaudible].,student,1,0,,,
Two-fourths are boys.  I’ll take it.  What’s another way of saying two-fourths?,teacher,12,0,,,0.0
One-half.,student,1,0,,,
"Look it.  Now you’ve found a clue to fractions.   Two out of four boys are – two of the four are boys, which is also equal to three out of six then, right?  We’re talking about different amounts, but keep that in mind as we proceed through our class today.  Student M.",teacher,52,1,,,0.0
Two out of four [inaudible].,student,5,0,,,
"Two out of four [inaudible] seconds.  What does [inaudible]? You’re getting pulled out – oh, it’s presenting.  Student A.",teacher,19,0,1.0,,0.0
Three out of four people have braids.,student,7,0,,,
Two out of four have braids you said?  Three out of four?,teacher,12,0,1.0,,0.0
Have braids.,student,2,0,,,
"Yup.  Not what I’m looking for but I’ll go with it.  It works. Three out of four, which is also three-fourths.  Can anyone give me the percentage for three-fourths?  You’re not supposed to really know right now, but, if you do, I’ll be impressed.",teacher,44,1,,,0.0
75 percent.,student,2,1,,,
75 percent.  It’s half; I’ll give you a hint.  What I’m looking for is half.,teacher,15,1,,,0.0
I know what it is.,student,5,0,,,
Student B.,teacher,2,0,0.0,,0.0
Two out of four are wearing designer [inaudible].,student,8,0,,0.0,
"Two out of four, yeah, are wearing designer shirts.  Not what I want.  Student M.",teacher,15,0,1.0,,0.0
Two out of four are [inaudible].,student,6,0,,,
Two out of four are the taller ones.  That was good but that’s not what I’m looking for.  Student B.,teacher,20,0,1.0,,0.0
Two out of four are wearing gray.,student,7,0,,,
Thank you.  Two out of four are wearing gray which equals what percent?,teacher,13,1,1.0,,0.0
Half. I was gonna say two out of four are wearing –,student,12,0,,0.0,
Half are in full [inaudible] gray sweatshirts.  [Inaudible].,teacher,8,0,1.0,,0.0
I was gonna say two out of four are wearing [inaudible].,student,11,0,,0.0,
"I can’t hear anyone.  Student M, put the chair down.  Student T, put your pen down if you don’t want to pay attention. So two out of four are wearing gray, which equals what?",teacher,34,0,1.0,,0.0
50 percent.,student,2,1,,,
"50 percent.  Two-fourths.  A half.  Sit down.  Thank you. So what I want you to do is just get the hang of the game.  We’ll play it probably every – whenever we do it, I’ll pick a group to call up. We’ll talk about percents, talk about – maybe we can get some equivalent fractions going. Now, what we’re going to do – we talked about three out of six students wearing hoods, which equal what percent?  Three out of six wearing hoods, which equals what?  50 percent. So we found all the different ways that we could write that, correct? Let’s talk about what 50 percent means.  Does it always mean three people?",teacher,114,6,,,0.0
No.,multiple students,1,0,,,
"When I say, alright, there’s 50 percent, does that always mean three people?",teacher,13,1,,,1.0
No.,multiple students,1,0,,,
No.  What does 50 percent mean?  Think about it.  Does it always mean three people?,teacher,15,1,,,1.0
No.,multiple students,1,0,,,
What if there were 20 people and 50 percent were wearing hoods? Can anyone tell me how many people were wearing hoods? There are 20 people – raise your hands; 50 percent were wearing hoods.  Does that mean three?,teacher,39,2,,,1.0
No.,multiple students,1,0,,,
"No, what does it mean Student [R]?",teacher,7,0,,,1.0
10.,student,1,0,,,
What?,teacher,1,0,,,0.0
10.,student,1,0,,,
10 are wearing hoods.  What if there were 50 people and 50 percent were wearing hoods.  50 people and 50 percent were wearing hoods.  Student S.,teacher,26,2,,,0.0
25.,student,1,0,,,
25.  What if there was 100 people and 50 percent were wearing hoods Student M?,teacher,15,1,,,1.0
30?,student,1,0,,,
100 people and 50 percent were wearing hoods Student M.,teacher,10,1,,,0.0
50.,student,1,0,,,
50; excellent.  So what I’m trying to get across to you; does 50 percent always mean three?,teacher,17,1,,,1.0
No.,multiple students,1,0,,,
50 percent means what?,teacher,4,1,,,0.0
Half.,student,1,0,,,
Half of what?,teacher,3,0,,,0.0
Half of the whole.,student,4,1,,,
"Half of the amount you’re discussing.  So if I said that there was 50 people and then it’s class - 50 percent, sorry.  50 percent of the people of this class passed math.  Let’s say there’s 30 people – there’s 28 people; we’ll do 28.  If I said 50 percent of you passed math, your math test, how many passed your math test?  There’s 28 of you and 50 percent passed it.",teacher,72,4,,,0.0
14.,student,1,0,,,
14.  Student D.,teacher,3,0,,,0.0
[Inaudible].,student,1,0,,,
"So 50 percent.  So what we’re gonna do is I am gonna pass you out a grid.  These are all square grids. Actually, before I get into that, I want to do one more thing.  So let’s write down what we have discussed.  I’m gonna kind of get rid of this right here because we just went through the list and I want you visually to see the list before I – alright. Three out of six.  I’m gonna copy here just like you sitting here [inaudible].  Three out of six, which we said was three- sixths.  What does three-sixths equal?",teacher,101,2,,,0.0
A whole; I mean a half.,student,6,1,,,
A half.,multiple students,2,0,,,
Three-sixths equals a whole?,teacher,4,1,,,0.0
It’s half.,student,2,0,,,
A half.,multiple students,2,0,,,
"A half, which equals what percent?",teacher,6,1,,,0.0
50.,student,1,0,,,
"And then we talked about 10 out of 20, which equals ten- twentieths, which equals what?",teacher,16,0,,,0.0
A half.,multiple students,2,0,,,
Which equals what percent?,teacher,4,1,,,0.0
50 percent.,multiple students,2,1,,,
Then we discussed 25 out of –,teacher,7,0,,,0.0
50.,student,1,0,,,
"50, which equals –",teacher,4,0,,,0.0
Half. [Inaudible].,student,2,0,,,
"Twenty-five fiftieths, which equals –",teacher,5,0,,,0.0
One-half.,student,1,0,,,
One half.,teacher,2,0,,,0.0
25.,student,1,0,,,
Which equals what percent?,teacher,4,1,,,0.0
75.,student,1,0,,,
75 percent did you say?,teacher,5,1,,,1.0
Yes.,student,1,0,,,
If you have 50 people Student G.,teacher,7,0,,,0.0
Never mind; never mind.,student,4,0,,,
What percent does it equal?,teacher,5,1,,,0.0
[Inaudible].,student,1,0,,,
"No, that’s okay.  I want you to know.  If you have 25 out of 50 people, what is that?",teacher,19,0,,,0.0
[Inaudible] more quarters.,student,3,1,,,
"I know you are, which is great ‘cause we’re gonna get into that.  But if you have 25 out of 50, you have a half, which is what percent?",teacher,29,1,,,0.0
[Inaudible].,student,1,0,,,
"And then we’re gonna get into quarters, which you need to know all that, so you’ll be good.  And then we have 50 out of 100, which equals fifty-hundredths, which equals one-half, which equals 50 percent. This is all what we just discussed.  I’m putting it in front of you Student T so you can see it and understand it. If your body is not turned towards me, I’m assuming you’re not paying attention and you will get a consequence. So the information we just put up there, what do we know?  It’s all equivalent.  It’s equivalent.  So I’m gonna write on the board “equivalent.”  We talked about it once before.  What does “equivalent” mean?  What’s the key word?",teacher,119,7,,,0.0
"Oh, equals.",student,2,0,,,
"Equals; the same amount.  They’re equal to each other. They’re equivalent to each other.  So what we’re gonna do is we’re gonna start an equivalent chart for our class.  And we’re gonna start our equivalent class by discussing percents, fractions and when we gonna come up with something that’s equal, we’ll just write it on our charts. Does anyone know what percent means?  Percent.  When we say 50 percent, 20 percent, 30 percent, 29 percent, 72 percent – percent, does anyone know what percent means?",teacher,85,14,,,1.0
"Ooh, ooh.",student,2,0,,,
"Percent.  Does anyone know what that means, percent? [Inaudible].  Percent.  Let’s think about it.",teacher,14,3,,,1.0
Total?,student,1,1,,,
"I say 100 percent, 23 percent, 22 percent, 77 percent; think about it.  Anyone know?  Out of how many?",teacher,19,4,,,1.0
Out of 100.,student,3,0,,,
"Excellent.  Out of 100.  So when we were discussing percent, we’re discussing out of how many?",teacher,16,1,,,0.0
100.,multiple students,1,0,,,
"100.  So that 100 is something.  When I say 26 percent, it’s 26 percent out of a total 100.  So we’re gonna get more into that and I’m gonna have you fill out some graphs and look at it.  So out of 100.  Percent. So let me do something with you and then – let me look at this.  Did you notice out of 100, you are talking about percents out of 100?  I’m gonna give you this right here to do and then we’re gonna do a little business with it, a little test rather.  Not this side. This side is what I want you to focus on; focus on this side.  So let me – pass this out quickly.  And then I’ll discuss with you.",teacher,127,6,,,0.0
[Inaudible].,student,1,0,,,
"No.  I want you to stay in the groups.  So let’s look at it. You alright? Okay, now that we’re talking about percents being out of 100; look at one of the squares that are in front of you.  Now I’m gonna actually put it on the [inaudible – pencil sharpener noise] so we can really focus on it.  Look at the square.  Just look at one of them; not the whole thing.  We just – I printed a bunch of them ‘cause we will be working with a bunch of them.  But look at it. Alright.  Now I’m gonna assume you know one of them.  But while the main [inaudible] to turn on.  I want you to look at your square.  Not that side; then the other side.  Look at one of those squares and tell me, percent is out of how many? 100 right?  We discussed that.  Percent is out of 100. Look at one of those squares and tell me how that’s related to percent.  There we go.  Out of 100.  What is – how is this square gonna help us with our percents?  What do we know about that big square with all the little squares inside it?  Student A.",teacher,204,14,,,0.0
It has 100 squares.,student,4,1,,,
It has 100 squares.  So this is gonna be a great way for us to get used to percents ‘cause we’re gonna be discussion out of 100 and how many squares are in this big square?,teacher,36,4,,,0.0
100.,multiple students,1,0,,,
100.  So what I want you to do on your own and then look at your partner and share is fill in 50 percent of that large square.,teacher,28,2,,,0.0
So it’s like fractions.,student,4,1,,,
It is like fractions.  Fill in 50 percent of that large square. Now – you know the little squares you used to help guide you.  What’s 50 percent of that?  Shade in 50 percent.,teacher,34,6,,,0.0
[Inaudible].,student,1,0,,,
"Borrow Student A’s.  Student A, do you mind if he borrows your sharpener?",teacher,13,0,,,0.0
No.,student,1,0,,,
"Shade in 50 percent and I may have some people circling about so you can share with a partner.  Some of you may be in [inaudible]; some may have little [inaudible]. Yeah. When you’re done, share with a partner and see if you both have the same.  And label it.  Label it any way you think you want to label it. Student A.",teacher,63,1,,,0.0
[Inaudible].,student,1,0,,,
"That’s right, but you didn’t do it. Can anyone tell me how they figured out 50 percent?  Student M, what did you – do you need some help honey?",teacher,29,1,,,1.0
I didn’t write [inaudible].,student,4,0,,,
"Oh, that’s okay.  Mr. [inaudible], sit over there and write. Student B, what did you do to get 50 percent?",teacher,20,1,,,0.0
"I know that on top there’s 10, so I counted 5 and then I just think I’m gonna darken the [inaudible].",student,21,0,,0.0,
How many did you shade in for 50 percent?,teacher,9,1,0.0,,0.0
50.,student,1,0,,,
Why 50?,teacher,2,0,,,1.0
‘Cause 50 plus 50 equals 100.,student,6,0,,,
So half of 100 is –,teacher,6,0,1.0,,0.0
50.,student,1,0,,,
50.  So she filled in 50 percent.  I want to show Student J to see if you can help him.  Student M labeled hers perfectly. There’s many different ways you can label this.,teacher,33,1,,,1.0
[Inaudible].,student,1,0,,,
"This is how Student M shaded it in.  She shaded it across.  She has one, two, three, four, five rows of how many in each row?",teacher,26,0,,,0.0
50.,student,1,0,,,
"10.  People have varied this.  This is 10.  So I need five rows that have 10.  She wrote 50 out of – fifty-hundredths; 50 percent.  She also wrote the word “half.”  That’s perfect. She could have also written a fraction, one over two, one- half, correct? Now Student J, if he’s done, I want to show what he did.  He got all fancy.  He’s the only one I saw do it this way which, other than the one – no, you didn’t do four.",teacher,84,3,,,0.0
I just [inaudible].,student,3,0,,,
"He did it this way.  He cut it in half diagonally; he colored in half the squares, which is fine and you’re gonna have to do for some other fractions we’ll be discussing where you’re gonna have to – I’m sorry.  [Inaudible].  There we go.  He just cut these not perfectly in half, which if he had a little steadier of a hand, he probably would have done better.  But he thought cutting in half that way, 50 percent.  So he cut squares in half, which, keep in mind, when we get into other fractions, you’re gonna have to cut the smaller squares in half or cut them into eighths or cut them into thirds.  So that is a perfect way. Let me see.  Label your squares so I can show different ways that people label them.  And Student V, perfect; cut it in half. So half is pretty easy.  50 over 100, 50 percent or half.  And we know also where I said split this up into three-sixths, he split it up to six equal groups and it’s the same amount would be shaded in, wouldn’t it?  We want to try to note one same size, but breaking it up different ways.  Picture this as a square piece so we’re breaking it up in different ways. So we’re gonna move on from 50 percent, which was pretty easy, wasn’t it?  The next square, I want you split into one-fourth.  So what do you need to do?  You’re going to split it into how many equal groups?",teacher,257,14,,,0.0
Four.,student,1,0,,,
Four equal groups.  One-fourth.  Think about it.  It’s out of how many?,teacher,12,1,,,0.0
100.,student,1,0,,,
"100.  So you have to split it into four equal groups.  I want you to tell me what percent that is out of 100.  How many squares are filled in out of 100 to get one-fourth?  And I’m gonna show everyone’s different ways because there’s many different ways to do this.  And I want to see your different ways of doing that. I see lots of different ways.  Don’t look at your neighbor. You think of your own way of doing it.  Shade in one-fourth of it though.  Then label it one-fourth.  I’ll write one- fourth on my paper so you know – or on the board – so you – ooh, I almost spilled my water.  One-fourth.  This is what I want you to shade in.  You just shaded in one-half, right?  You did that one.  Now I want you to shade in one- fourth.  One-fourth. Awesome.  Can you give me the percent for that? When you finish it, label it one-fourth, but also give me the percent.  What out of how many. Excellent job. And I see lots of different ways people shaded these in.",teacher,187,5,,,0.0
One-fourth.,student,1,0,,,
"If you’re still stuck at this moment, look at a neighbor’s paper; let them share with you what they first got. How many are filled in?  So you’re saying these are [inaudible] and split it into four more groups.  What do you think?  Think about it.  You had four groups of 20.  [Inaudible].  Is that 100 percent?  No.  20; do four equal groups of 20 equal 100?  So let’s look at it.  You have this group of 20.  Well let’s say we shade another group of 20.  Now you are [inaudible].  So what’s the [inaudible]?  How much [inaudible]?  25.  [Inaudible].  Alright.  Great. I’m gonna steal some examples I see.  And I’m gonna steal one more.",teacher,115,2,,,0.0
Me.,student,1,0,,,
But you have to have labels or I’m not stealing it.,teacher,11,0,,,0.0
I do.,student,2,0,,,
"Alright.  These are the different ways I saw people filling in. You may say, “Oh my gosh.  That was a great way to do it. I thought of a different way.  Your way may be right.” From looking around, basically everyone got it right.  So I’m not – Here’s one way.  This person split them in half.  What is that four part – are there four equal groups there?",teacher,69,1,,,0.0
Yes.,multiple students,1,0,,,
"Wait, wait, wait.  Sorry.  Are there four equal groups there?",teacher,10,1,,,0.0
Yes.,multiple students,1,0,,,
