text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions
25 – now can you see 25 in those pieces?  What are – what is 25?  How big is a piece when there’s 25 pieces in that?,teacher,27,0,1.0,,0.0
Well the whole being just one piece –,student,8,1,,0.0,
Yes.,teacher,1,0,0.0,,0.0
25.,student,1,0,,,
Can you come show me one piece?  Will you outline it for me? With your fingers; fine.  Show me one piece.  So what is that piece that you’re outlining?,teacher,29,1,,,0.0
"Um, a twenty-fifth?",student,3,0,,,
That’s one twenty-fifth?,teacher,3,0,,,0.0
Yeah.  I think so.,student,4,0,,,
Alright.  We have – what do you think Student J?,teacher,10,0,,,1.0
It’s one-fourth.,student,2,0,,,
"Alright, Student J, go ahead up and show us what you think.",teacher,12,0,,,1.0
I think it’s one-fourth because it’s four pieces.,student,8,0,,1.0,
Alright.  So – okay.  So outline a fourth for us.,teacher,10,1,1.0,,0.0
[Inaudible].,student,1,0,,,
"Hm.  What do you think about that Student [S]?  Let’s go to the board for a minute.  I’ve got to get a black marker.  Let’s figure out – ‘cause it is confusing and that’s what this is all about is what are fractions and the three different ways we say them.  So we have a fraction.  Student J, one fraction is – you outlined, what was it?",teacher,67,4,,,1.0
One-fourth.,student,1,0,,,
One-fourth.  And then someone gave me the decimal.  What was that Student C?,teacher,13,1,,,0.0
Um.,student,1,0,,,
What was the decimal?  It’s right on there if you need to look at it.,teacher,15,1,,,0.0
Zero point 25?,student,3,0,,,
And how did we say it?,teacher,6,0,,,0.0
25.,student,1,0,,,
25 what?,teacher,2,0,,,1.0
Hundredths.,student,1,1,,,
Hundredths; very good.  And the percent Student S – or somebody said percent.,teacher,13,3,,,0.0
I did.  25.,student,3,0,,,
25 what?  Percent.  And what does percent mean; everybody?,teacher,9,2,,,1.0
Out of a hundred.,multiple students,4,1,,,
"Thank you.  Student S, can you give me another fraction for this?",teacher,12,1,,,0.0
Two-eighths?  Wait.,student,2,0,,,
"Yes, two-eighths would be true.  How about something that’s displayed on here?  Well let’s go back to this for a minute.  How much is colored in here Student S?",teacher,29,0,,,0.0
I can’t see.,student,3,0,,,
You can’t see this?  How many squares are colored in?,teacher,10,1,,,0.0
Oh.,student,1,0,,,
That’s alright.  Student T will help you.  Student T?,teacher,9,0,,,0.0
65.,student,1,0,,,
Give me a fraction.,teacher,4,1,,,0.0
65 out of 100.,student,4,0,,,
"Student T, 65 out of 100.  Can you – 65 out of 100.  Can you give me a similar fraction using one of these pieces? Student T?  So that’s true Student S; 65 out of 100.  How many out of 100 is colored in for one-fourth?",teacher,46,1,,,0.0
65.,student,1,0,,,
65?,teacher,1,0,,,0.0
Oh.,student,1,0,,,
"If you think you know the answer, let me see a thumbs up.  How many out of 100 for one-fourth are colored in?  It’s hard to see, okay.  Student A, what do you think it is?",teacher,36,0,,,0.0
I think it’s 65 out of 100.,student,7,0,,,
"That’s true, but alright; I’m confusing you.  I showed this model because we’ve been doing this for everyday counts, right?  When we colored in one square, how much was that as a fraction?  One out of –",teacher,37,2,1.0,,0.0
100.,multiple students,1,0,,,
100.  And we colored in another one and we got –,teacher,11,0,,,0.0
2 out of 100.,multiple students,4,0,,,
2 out of 100.  And we colored in another one and we got –,teacher,14,0,,,0.0
3 out of 100.,multiple students,4,0,,,
"Okay, and we go down to here and we had –",teacher,11,0,,,0.0
65 out of 100.,multiple students,4,0,,,
"65 out of a100; separate, right?  Because this is a hundred’s chart.  What does this look like all put together?",teacher,20,1,,,1.0
100.,student,1,0,,,
"A hundred’s chart also, right?  Can you see, Student H?",teacher,10,1,,,0.0
Yes.,student,1,0,,,
"Are you sure?  ‘Cause you can move your chair over if you can’t see.  Alright.  So, if I take one of these pieces – what I’m trying to get at – four pieces; this is one piece, right?  But when we’re doing out of 100, each square is a piece, is that true?",teacher,53,1,,,0.0
True.,student,1,0,,,
"Student [G] you with me?  Alright, so how many are colored in out of 100?  Student T?",teacher,17,0,,,0.0
Wait.,student,1,0,,,
"Student J, help me out here will you?  How many squares are colored in?  Is that the 100 pieces? There’s 100 pieces. 1, 2, 3, 4, 5, 6, 7, 8, 9, 10 – is that 10 pieces?",teacher,37,1,,,0.0
Yes.,multiple students,1,0,,,
"10, 20, 30, 40, 50, 60, 70, 80, 90 – is that 100 pieces?",teacher,14,0,,,0.0
Yes.,multiple students,1,0,,,
"So each square is 100 – is one piece out of 100.  I’m asking you Student S and Student T, how many pieces out of 100 are colored in here, on this piece I’m holding?",teacher,35,1,,,0.0
25.,student,1,0,,,
Student S?,teacher,2,0,,,0.0
25.,student,1,0,,,
25.  Does that make sense to everybody?  So I could put –,teacher,12,0,,,1.0
[Inaudible].,student,1,0,,,
"There are none here today.  I’m being filmed right now.  So 25 out of 100, does everybody see that now?",teacher,20,0,,,0.0
Yes.,multiple students,1,0,,,
"This is our hundred’s.  Remember, this is the beginning of fractions, so I understand.  I don’t expect you all to know this, okay?  What can we say the denominator, in this case 4; what’s the denominator of the fraction mean?  Student M.",teacher,42,5,,,0.0
How many pieces there are.,student,5,0,,,
"How many pieces; so in the whole.  In this case, our whole is this square, right?",teacher,16,3,1.0,,0.0
Mm hm.,student,2,0,,,
"This square can be cut into all different amounts of pieces, can’t it?  It can be cut into 100 little pieces.  What else can it be cut into?  Student T.",teacher,30,1,,,1.0
10.,student,1,0,,,
"10 pieces.  Can you – is there anyone up there Student T that shows you 10?  If I were to cut it into 10 pieces, do you see anything up there?  Student C, can you put your chair where it belongs?  Thank you.",teacher,43,0,,,0.0
But not along this chart?,student,5,0,,,
"Just go up and point to it.  Do you see anything up there that shows you, if I were to cut it into 10?  Okay.  How about vertically?  Horizontal is fine.  Very good.  Is there anything outside of that that shows me that as well?  I put some new things up there.  Do you see anyone that shows the 10?  Student J, come show me.",teacher,65,2,0.0,,1.0
This.,student,1,0,,,
Very good.  And how many tenths are up there Student J?,teacher,11,1,,,0.0
Three.,student,1,0,,,
"Three.  Excellent.  You need to move so Student T can see this. Do you see the tenth?  Can you see from where you’re sitting?  Does everybody see that?  So I can take this hundred’s chart and I can cut it into just 10 strips, which would be 10 pieces, true?  What else is up here that shows me how I could cut it?  Student S.  Come on and show me.",teacher,70,2,,,1.0
It’s like [inaudible].,student,3,0,,,
What – how many pieces did I cut that into?,teacher,10,0,,,0.0
Well you cut this into four.,student,6,0,,,
Four pieces.  Okay?  And I left mine.  Can I have it?  I left it on your desk Student S.  So I can cut the hundred’s chart -,teacher,27,1,1.0,,0.0
Do you want me to move the chair [inaudible]?,student,9,0,,0.0,
"No thank you. I can cut this hundreds chart into four pieces can’t I, right?  And it fits perfectly.  Does everybody see that?  Okay?  What else up here does anybody see?  Student E.",teacher,33,1,0.0,,1.0
The – you’re pointing to [inaudible] on here.,student,8,0,,0.0,
And what is that?  20 percent.  What does percent mean?,teacher,10,2,0.0,,1.0
Out of 100.,student,3,0,,,
So how many would have to be colored in to do 20 percent?,teacher,13,1,,,0.0
20 strips.,student,2,0,,,
"20 strips, okay.  Or how many individual squares?  20!  What’s another name on this strip that you see?",teacher,18,1,,,0.0
zero point two.,student,3,0,,,
How do you say that number?,teacher,6,0,,,1.0
20.  Zero.,student,2,0,,,
"No honey, use the place value chart.  Point two.  It’s like the point four.  What is the label above that?",teacher,20,1,,,0.0
20 hundreds.,student,2,1,,,
"20 hundredths would be one way to say it.  Student B, point two; how else could I say that?  Two what?",teacher,21,1,,,1.0
2 hundredths.,student,2,1,,,
Not hundredths.  Look at the place value chart up there with the 4.,teacher,13,2,,,0.0
Tenths.,student,1,1,,,
Tenths.  So what’s that number?,teacher,5,1,,,0.0
Two tenths.,student,2,1,,,
Two tenths.  Is it the same size as two of these strips?,teacher,12,1,,,0.0
Yes.,multiple students,1,0,,,
"Yes.  Two tenths.  20 little squares – 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20.  What else is it called?  No one has said it yet.  Student M.",teacher,40,2,,,1.0
One-fifth.,student,1,0,,,
"One-fifth, which means, if I take my hundreds chart, which I did because I – see the purple pieces there?  You guys can move so you can see.  Student J, move over there.  Just go – squat around there.  If you can’t do it quickly, just get up and walk around.  Perfect.  Right there. Alright.  Watch.  One-fifth; here’s 1, 2, 3, 4, 5 pieces, true?  Or I could do it this way, right?  1, 2, 3, 4, 5 pieces.  Okay? So just like we talked about numbers can be square and they can be round and they can be even and they can be odd and they can be a lot of things, right? Fractions can be called by different names.  One-fifth can also be called 20 out 100, can’t it?  And it can be called two- tenths; and it can be called 20 hundredths; and it can be called 20 out of 100; and it can be called 20 percent, true?  Have I changed the size of this?",teacher,169,6,,,0.0
No.,multiple students,1,0,,,
"Even though I called it all those different names.  No.  And when I called it two-tenths, is it true?  It’s the same size as two strips here?",teacher,27,1,,,0.0
Yeah.,multiple students,1,0,,,
Did I change the size of this?,teacher,7,0,,,0.0
No.,multiple students,1,0,,,
"No, I did not.  So, today; okay, our lesson is – could you sit up please – is about equivalent fractions, okay?  And that’s what you’re gonna be looking for today.  So let’s review what I would like you to do. You guys made a fraction wall.  You made two fraction walls, true?",teacher,53,3,,,0.0
Yes.,multiple students,1,0,,,
"Okay, and they’re both on the board.  Can someone tell me about the fraction walls that you made?  Student C.",teacher,20,1,,,1.0
They’re all part of fractions.,student,5,1,,,
Alright.  Somebody else; Student M.,teacher,5,0,0.0,,0.0
"I noticed on the fourth and eighth, they’re really just cutting into pieces.",student,13,0,,1.0,
"Come on up and show me.  So first, Student C, could you please put your chair back by your desk.",teacher,20,0,0.0,,0.0
Here I’m cutting the pieces in half.,student,7,0,,,
"Alright.  Student T, you need to move so you can see.  Can you get over by Student S or something like that?  You can grab a back table chair and just pull it up.  You too Student L. Alright, first of all, what are they cut into?  We took a whole and what did we cut them into Student M?",teacher,60,1,1.0,,0.0
[Inaudible].,student,1,0,,,
Did you hear what she – can someone just say what she just said again?  Student S.,teacher,17,0,,,1.0
She cut them into halves.,student,5,0,,,
What did she cut into halves?  Okay.,teacher,7,0,1.0,,0.0
"The whole piece.  Then she cut into fourths, then eighths, then sixteenths.",student,12,1,,0.0,
"Okay, but that’s not what she said.  So listen; that’s okay. She’s gonna say it again.  You ready? Student L, you cannot see through her.  That’s why I asked you to move, okay?  Move your chair up next to Student T.  Can you see over him Student T?  No?  Student T will back up – hurry up; come on.  Student D, can you see?  Student D, you can see?  Alright. Sorry Student M, say it again.",teacher,76,0,0.0,,0.0
Every time I [Inaudible].,student,4,0,,,
Alright.  So they cut the halves in half and they go on fourths.  What else did you notice?,teacher,18,0,,,1.0
They cut the fourths in half and you got eighths.,student,10,0,,0.0,
They cut the fourths in half and got eighths.,teacher,9,0,1.0,,0.0
And they cut the eighths in half to get sixteenths.,student,10,0,,0.0,
Excellent.  Nice observation.  Anyone want to add to any of that? Student S.  Thank you; you can sit.,teacher,18,1,0.0,,1.0
All the numbers are even.,student,5,0,,,
All the numbers are even on that chart aren’t they?  That is true.  What else?  Student S.,teacher,17,0,1.0,,1.0
"I noticed that every time they get times the number by twos – Teacher:   Okay, when you say the number, what actually are you talking about; which number? They times the previous one by two. So that’s one whole will turn into two halves.",student,44,1,,0.0,
"It’s – okay, two halves.",teacher,5,0,1.0,,0.0
And two halves will turn into one-fourth.  One-fourth will turn into one-eighth.  One-eighth will turn into one-sixteenth.,student,17,0,,0.0,
One-eighth actually turns into how many sixteenths?,teacher,7,0,1.0,,0.0
Two-sixteenths.,student,1,0,,,
"Two-sixteenths, right?  And one-fourth turns into two-eighths. Very good.  Student J.",teacher,11,0,,,0.0
I noticed that it adds itself.,student,6,1,,,
"It adds itself.  Okay, what I’m getting at is I see more than one number up there and you people are only referring to one number that’s changing.  Student A, help me out here.",teacher,34,1,1.0,,0.0
All of those numbers are just split and go into one whole.,student,12,1,,1.0,
All the numbers are split and can go into one whole.  Student T?,teacher,13,1,1.0,,0.0
They’re cut into equal pieces.,student,5,0,,,
They’re cut into equal pieces.,teacher,5,0,1.0,,0.0
They’re all equal fractions.,student,4,1,,,
They’re all equivalent fractions.  I’m looking for the name. What is the name of that 2 or that 4 or that 8; what do we call that part of a fraction?,teacher,31,2,,,0.0
The denominator.,student,2,1,,,
"The denominator.  Isn’t that what you’re all talking about when you keep saying “the number?”  Right? The number is one-half. T he number is one-fourth.  That is the number.  It is a fraction.  Right?  The denominator of the number is the one that Student M is telling me it keeps getting cut in half, right?  Okay, Student S.",teacher,58,3,,,0.0
"So I noticed that the – like to the size, it’s not changing. But the sizes are changing.  It’s just [inaudible].",student,21,0,,1.0,
"Oh, I love that.  Can you say that again, Student L, what he just said?",teacher,15,0,1.0,,0.0
He said it’s not –,student,5,0,,,
Say it again so everyone can hear it.  Go ahead.,teacher,10,0,0.0,,0.0
It’s not the – like the –,student,7,0,,,
The sizes – you said the size.,teacher,7,0,1.0,,0.0
The sizes are not changing but it’s just the number of pieces.,student,12,0,,1.0,
Can you say that again honey?,teacher,6,0,0.0,,0.0
The size is not equal –,student,6,0,,,
Changing.  The size he said is not changing.,teacher,8,0,1.0,,0.0
The size is not changing but it’s just cut into pieces.,student,11,0,,0.0,
"It’s the number of pieces, right?  What in a fraction tells me how many pieces, Student M?  What part of a fraction tells me how many pieces? Numerator. Or total pieces.  That’s true.  Numerator tells me how many and the denominator tells me the total pieces.  I kind of confused you on that one.  What?",teacher,55,7,1.0,,0.0
"My mom told me when she was gonna get pizza yesterday, she said, “What you want?  A whole, one-half or one-fourth?” And I said, “What would you want it?”  She said, “One- sixteenth.”",student,33,1,,0.0,
"Your mom, is she on a diet?",teacher,7,0,1.0,,0.0
No.  And then –,student,4,0,,,
"That’s a pretty small piece, a sixteenth, right?",teacher,8,0,,,0.0
"I said, “Mom, are you sure about that?”  She said, “Yeah, that’s the biggest size I could get.”",student,18,0,,0.0,
Alright.  Student T?,teacher,3,0,0.0,,0.0
Like one whole got cut up into one-half and one-half got cut up into one-quarter and one-quarter got cut into one-eighth and then one-eight got cut up into one-sixteenth.,student,29,3,,0.0,
"Excellent.  Very good. Alright.  Student J, tell me about this one.",teacher,11,0,0.0,,0.0
It’s –,student,2,0,,,
What’s the difference between this one and this one?  They look pretty similar to me.,teacher,15,0,,,0.0
"It’s that instead of going, counting by fours, adding by fours, they’re adding by threes; three and then they go to six.",student,22,0,,1.0,
Alright; so let’s take the word “adding” out.  We’re not really adding.  What are we doing Student J?,teacher,18,0,1.0,,0.0
We’re cutting.,student,2,0,,,
We’re  cutting them; very good.  So we took the whole and first we cut it into how many pieces?,teacher,19,1,,,0.0
A half.,student,2,0,,,
"Two pieces, right; halves.",teacher,4,0,,,0.0
And then three pieces.,student,4,0,,,
"Three pieces, which is –",teacher,5,0,,,0.0
Thirds.,student,1,0,,,
Thirds; and then into –,teacher,5,0,,,0.0
Six pieces.,student,2,0,,,
"Six pieces, which is –",teacher,5,0,,,0.0
Sixths.,student,1,0,,,
"Sixths, and then into –",teacher,5,0,,,0.0
12.,student,1,0,,,
"12 pieces, which is –",teacher,5,0,,,0.0
Twelfths.,student,1,0,,,
The denominator tells me what?,teacher,5,1,,,0.0
How many [inaudible].,student,3,0,,,
"How many total pieces, right?  Everybody say the denominator tells me the –",teacher,13,2,,,0.0
Total pieces.,multiple students,2,1,,,
Total pieces.  What’s the numerator tell me?  Numerator. Student E.,teacher,10,3,,,0.0
How much is out of that total.,student,7,1,,,
"How many out of all those pieces, right?  So if I just add one – who has here – I’ll use yours.  What – how many pieces is this?  [Inaudible].  How many pieces Student L?  How many pieces is this?",teacher,40,1,1.0,,0.0
Two-twelfths.,student,1,0,,,
And you – really?,teacher,4,0,,,0.0
"Oh, sixths?",student,2,0,,,
How many sixths?,teacher,3,0,,,0.0
One-sixth.,student,1,0,,,
"One piece.  Do you see?  Student M, numerator; one-sixth, right? Do I only have one piece?",teacher,16,1,,,0.0
Yes.,student,1,0,,,
"So if I add have another one, Student E, how many pieces do I have now?  How many pieces?",teacher,19,1,,,0.0
Two-sixths.,student,1,0,,,
"Two pieces, right?  Out of how many altogether?  Six.  Right Student C?  Two pieces out of a total of six. Alright.  So what we’re gonna do today, we’re gonna get into today’s lesson.  I would like you to only work with the fraction wall that is fourths, eighths and sixteenths first.  Take that out please and put away the sixths, etc. Why are you out of your seat, Student S?",teacher,70,2,,,1.0
I accidentally [inaudible].,student,3,0,,,
"Student R, would you hand out papers, would you give everybody? Some math, big math. Put your name on your paper. I don’t want the sixths and the thirds out.  Why are they out? If for some reason you did not get a chance to cut them out, you can just use your partner’s because we’re gonna work with a partner. Alright, we’re gonna get some straight paper here. Again, Student C, when everyone was showing what they were supposed to do and you weren’t and when I told everybody where they were to be found –",teacher,97,0,,,0.0
I knew that.  I did it [inaudible].,student,7,0,,,
Alright give me half right now [inaudible].,teacher,7,0,1.0,,0.0
Are we having a math folder?  Are you supposed to get your work?,student,13,0,,0.0,
"Everybody gets two.  Actually, everybody gets one.  We’re gonna work in partners anyway.",teacher,13,0,0.0,,0.0
I can get [Inaudible].,student,4,0,,,
"You can work with Student A, then. Actually, I do want you all to fill out your own paper, but you can do it – we’re gonna work with a partner.  So Student S and Student M, why don’t you work together. Student S, can you please get in your seat? Student B, could you come work with Student T, please?  I mean – yes.",teacher,65,0,,,0.0
I want to work with Student E.,student,7,0,,,
Who’s sitting next to you?,teacher,5,0,1.0,,0.0
Nobody sits next to me.,student,5,0,,,
"Oh, just – how are you?  That’s good.  Student C, you can work with Student T. Okay.  I would like everyone in their seats.",teacher,24,0,1.0,,0.0
Can I sit next to him?,student,6,0,,,
"Yes. And let’s take a look at these directions together, okay?  Pencils are down.  Eyes on the board.  I really – I am gonna collect this and it does count.  It’s the beginning of fractions, but you’ve already prepared.  It took a little preparation for this, right?  You made your fraction walls. Student J, do I have your attention?  Student L, do I have your attention?  Pencils down please.  You can put your name on it in a minute, okay?  Okay, everybody’s ready?  Alright. Then you have and obviously have – I’ll just read it up here.  Your objective to find as many fraction equivalents as you can using your fraction wall as you all have.  So your eyes are up here or on your paper as I’m reading and going over the directions, right?  Okay. Find as many fraction equivalents as you can using the fourths, eighths and sixteenths fraction wall – that’s the one I asked you to take out – and to release five fraction equivalents and prove your answers by tracing your fraction pieces to show that they are equal in size.  Record your work neatly on a separate paper. And I meant, of course, to talk about equivalents and I got sidetracked.  That’s what you all were showing me weren’t you?  You were saying a fourth gives me two-eighths if I cut it in half.  They are – where’s my equivalent – equivalent, right?  They’re the same size, but what’s different about them, Student J?  Equivalent fractions, they take up, like Student S said, they’re the same size but what’s different?",teacher,266,15,1.0,,0.0
Different pieces.,student,2,0,,,
The amount of pieces.  Okay Student B? Does that make sense to you?,teacher,13,0,,,1.0
Yeah.,student,1,0,,,
"Can you give me an equivalent, an example of an equivalent fraction?",teacher,12,2,,,0.0
A half is equal to two-fourths.,student,6,0,,,
A half and two-fourths.  Can someone else give me an equivalent for one-half?,teacher,13,1,1.0,,1.0
One half equals two-sixths?,student,4,0,,,
One half equals not two-sixths.,teacher,5,0,,,0.0
"No, it’s three-sixths.",student,3,0,,,
Three-sixths.  Very good.  Student M.,teacher,5,0,,,0.0
One-half equals four-eighths?,student,3,0,,,
"One-half equals four-eighths.  Thumbs up if you understand basically what we’re talking about when we say equivalent. Student L, do you understand that?  Give me an example of an equivalent.  What’s equal to a half?  Anything that you can – I’m sorry?",teacher,42,2,,,0.0
50.,student,1,0,,,
"50 percent is equal to a half. Come up here for one second Student L.  Looking up here, ‘cause this is what your assignment is gonna be, can you see anything that’s the same size for instance as one-eighth?  Is there anything up here that’s exactly the same size as an eighth?",teacher,52,1,,,0.0
No.,student,1,0,,,
Nothing?  Combined?  Can we combine anything to give me a fraction that is the same as an eighth?  It’s this much space.  Is there anything that is the same amount of space?,teacher,32,1,,,1.0
[Inaudible].,student,1,0,,,
You don’t see it?,teacher,4,0,,,0.0
No.,student,1,0,,,
How about a half?  Anything that equals the same as a half?,teacher,12,0,,,0.0
Two-fourths?,student,1,0,,,
"Two-fourths.  So two-fourths is equivalent to one-half, right? Excellent.  Alright. So I gave an example on your paper. It says, for example –  I, of course, gave you an easy one and I traced the one-half, right?  And I put the one-fourth right under it and I traced it.  And then I wrote the expression: one-half equals two-fourths.  That’s what I want you to do.  I want you to do five of those.  That’s why you got two pieces of paper because it’s gonna take up some space, isn’t it?",teacher,90,2,,,0.0
Mm hm.,multiple students,2,0,,,
"Now, could I do something that’s equal to three-fourths? Absolutely.  Could I do something that’s equal to six- eighths or eight-sixteenths?  Do you understand?  It doesn’t have to be one-fourth equals this.  It could be three-fourths is the same size as this many sixteenths or, you know, five-eighths is the same size as how many fourths or whatever.  Do you understand? So I would like you, with your partner – okay?  You’re gonna trace them on your own paper.  You can do the same ones or you can show each other.  So you’ll take your fraction wall – can I borrow your fraction.  Alright? And I’m gonna say, okay well, here’s a fourth.  Hm, here’s three- fourths.  Three-fourths is the same size as – and then I’m gonna start lining up my sixteenths to figure out exactly how many sixteenths are gonna line up to equal the same as fourths.  Does that make sense?  Student T? Student B?",teacher,158,3,,,0.0
Yes.,student,1,0,,,
You can do this?,teacher,4,0,,,0.0
Yeah.,student,1,0,,,
No problems?  Student S?,teacher,4,0,,,0.0
What happens if it’s like over – on – like there’s an overlap?,student,13,0,,1.0,
"If it’s equivalent, if it doesn’t line up perfectly?  No.  So you wouldn’t be able to do it.  And it’s true.  Not everything has an equivalent on this chart.  Okay? Alright?  So five of those. If you finish, you go on to the next fraction wall on the bottom. Now, you’ve got your thirds, your sixths, your twelfths. We are gonna do this.  We’ll do this tomorrow if we don’t get to it today.  Now you’re gonna combine all of them. Your sixths and your eighths and your twelfths and see, maybe there’s a certain amount of thirds that go into twelfths or fourths that go into twelfths, right; or sixths or fifteenths.  And you’ll start to combine those.  But we’re just gonna start with fourths, eighths and sixteenths today.  Alright? So go ahead and get busy.  We’ve got about fifteen minutes. What is that?  That’s what you really should do Student M.  You don’t even need another piece right this minute.",teacher,162,4,1.0,,0.0
Alright.   Do this one.,student,4,0,,,
"Student T, I have a pencil.  Can we get going with this?",teacher,12,0,,,0.0
I have one.,student,3,0,,,
"Use your fraction pieces.  They should be out. Oh, you’re working together and you don’t have yours?",teacher,17,1,,,0.0
No.,student,1,0,,,
Why are you out of your seat?  Get over there.  Where is it?,teacher,13,0,,,0.0
I don't know ‘cause I have it –,student,8,0,,0.0,
I’ll get you one.  Can you sit in your seat?,teacher,10,0,0.0,,0.0
"Teacher, can I borrow a pencil?",student,6,0,,,
What Student J?,teacher,3,0,0.0,,0.0
I need a pencil.,student,4,0,,,
"You need a pencil too?  Well I’d appreciate everyone being ready when I asked you to get ready before lunch, etc. We’re looking for pencils.  We don’t have our fraction things. Alright, so did you find an equivalent?  Did he?  Is that equivalent?",teacher,43,3,,,0.0
Yeah. Yes.,student,2,0,,,
"What would you write?  Alright, boys and girls, just like on your paper, you have to write the expression.  I wrote one- half equals two-fourths, right?  You write that and you draw the picture, right?  You trace it.  So what would yours say?",teacher,43,1,,,1.0
One whole equals two?,student,4,1,,,
"Two-halves.  Two over two.  So over here, you’re gonna trace this, right?  So you’d write one whole equals two out of two.  And then you trace those.   Are you all doing the same one? You’re supposed to be working with Student T and he’s doing the same thing?",teacher,48,1,,,0.0
Yeah.,student,1,0,,,
"He – you haven’t even weren’t talking to him yet.  Please number your answers.  Number one, number two, because they’re gonna take up a lot of space.  Play with your pieces.",teacher,31,0,,,0.0
I get a wrong answer.,student,5,0,,,
"No, you literally trace the pieces I gave you.  You don’t draw your own.  Do you guys understand what the word “trace” means?",teacher,23,0,0.0,,0.0
Yes.,multiple students,1,0,,,
"You take your pieces and you trace them.  That way we know they’re exactly correct. I want some of you to be brave.  By the fourth and the fifth one, I want different fractions like three-eighths or six-eighths or three-fourths. Student B, are you working with Student S?  Try to do it neatly Student S.  Okay?  So let’s start at the top of the paper. Right?  Up here.  Why are you way down there?  Okay? I will put more blue paper over here if you need it. Did you guys only get one each?  You too?  How about you Student M? If you’re waiting for your partner, fool around with the pieces and see if you can find a more interesting one.  Don’t forget, you have sixteenths.  Don’t be lazy with your sixteenths.",teacher,133,1,,,0.0
We have sixteenths?,student,3,0,,,
"Yes you do have sixteenths. I want fractions.  Fourth; that’s not a fraction.  You’re not incorrect Student E; you’re correct but equivalent.  If you look at the paper – I don’t have times two or any – I just say one-half equals two- fourths, although you’re very correct in what you put there.  The way I’ve got to do that but, for right now, I want to see the equation.  I want to see the expression, okay?  And especially Student B, she needs to see that. Equals two-fourths, right?",teacher,89,5,,,0.0
But then you have basically – oh. They’re the same thing.,student,11,0,,0.0,
"I do.  She’s right.  She’s not wrong.  Right now you write one- half – okay? Then you could – where’s your fractions?  Why aren’t they out?  Are you serious?  What are you two doing?  I want to see you’ve been writing and here nothing.  Why is that?  Answer my question. And Student E, you were sitting there?  What?  Doing what?",teacher,60,1,0.0,,0.0
[Inaudible].,student,1,0,,,
And you couldn’t have played with your pieces to look for equivalents while you were waiting for Student C?  Get those pieces out Student E.  Lay them out and start looking for ones that equal this many instead. You need to play with these.  That’s why we made them.,teacher,49,1,,,0.0
"Do you do it like that and they’re in fourths, right?",student,11,0,,0.0,
And he has them to play with too?,teacher,8,0,0.0,,0.0
He has five pieces.,student,4,0,,,
"Oh, you guys have – what?",teacher,6,0,,,0.0
[Inaudible].,student,1,0,,,
