text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions
"We don’t.  Good thinking.  But remember what we do for adding fractions.  Can we subtract or add – what are these called, the bottom number, the denominator?",teacher,27,4,0.0,,0.0
Numerator and denominator.,student,3,2,,,
Numerator and denominator.  But are the denominators the same?,teacher,9,3,,,0.0
No.,student,1,0,,,
So we need to make it so the denominators are the…,teacher,11,1,,,0.0
Same.,student,1,0,,,
"So we need to use our steps, right?  Remember what our steps are?  You told me that we have to find multiples, right? So for this, list 6, and you have to find 6 and 8 in common.  You don’t just subtract, honey, it’s the same as addition.  The bottom numbers aren’t the same.  Keep going. Now what comes after 18?",teacher,61,3,,,0.0
16.,student,1,0,,,
Did you [inaudible]?,teacher,3,0,,,0.0
Oooh! [Inaudible],student,2,0,,,
"And now list the multiples for 8.  So which ones do you see in common?  Now you might want to erase your answer because it’s not right.  [Inaudible] Good, and write your new fraction below it, right?  Or you can write it over there if you want.  Nice. Look at your operation now.  Are we doing addition?",teacher,57,3,,,0.0
"No, take away.",student,3,0,,,
We’re doing take away.,teacher,4,0,,,0.0
It’s 6.,student,2,0,,,
6 out of what?,teacher,4,0,,,0.0
8.,student,1,0,,,
"Good.  And can we find the equivalent fraction that’s smaller? We can’t simplify or reduce that and find the equivalent that’s smaller?  See if you can.  What would you divide them both by?  Good, did you write your new fractions?  Are you thinking what can go into both of them?",teacher,50,5,,,1.0
Yeah.,student,1,0,,,
So what can you divide both of these by?  What common factor do they have?,teacher,15,2,,,1.0
6.,student,1,0,,,
"Okay, so do the little divides, right?  What’s 6 divided by 6?",teacher,12,2,,,0.0
1.,student,1,0,,,
"Okay, what’s 24 divided by 6?",teacher,6,1,,,0.0
4.,student,1,0,,,
So it’s one…,teacher,3,0,,,0.0
Fourth.,student,1,0,,,
"And you write it, for the little divided signs, you write divided by 6, divided by 6, and that’s our new one, right? One-fourth.  Good, try the second one.  Put the date.",teacher,32,3,,,0.0
[Inaudible],student,1,0,,,
"Yes, it looks like that.  Can you try the next one?  Good, Student D. How are we doing?",teacher,18,0,,,0.0
Good.,student,1,0,,,
"You’re done with this one, you want to do this one?",teacher,11,0,,,0.0
I need help with the second one.,student,7,0,,,
"With the second one?  Okay, what do we need to do first? First we need to list the what?",teacher,19,0,1.0,,0.0
The multiples.,student,2,1,,,
"So can you start with 5.  Okay, then you can list them with this.  Did you find one in common?",teacher,20,0,,,1.0
Yes.,student,1,0,,,
Next you need to do what?,teacher,6,0,,,0.0
[Inaudible],student,1,0,,,
Now you need to rewrite it out there.  4 times…,teacher,10,0,,,0.0
4 is 16.,student,3,0,,,
Over what?,teacher,2,0,,,0.0
20.,student,1,0,,,
"All right, minus?",teacher,3,0,,,0.0
2.  Over 20.,student,3,0,,,
Equals…,teacher,1,0,,,0.0
[Inaudible],student,1,0,,,
"[Inaudible]  Can we find an equivalent fraction for that that’s smaller?  If we divide both 14 and 20 by something?  Well, they’re both even, and even numbers we can always divide by at least what?",teacher,35,4,,,0.0
4.,student,1,0,,,
"No, not all of them by 4.  You can always cut in half, that means you can always divide them by 2.   So if you divide them both by…",teacher,29,2,,,0.0
Can I do the last one?,student,6,0,,,
"Yep, go ahead.  In your neatest writing please.  I’m going to make this a little smaller so you can write below it.  What is it?  4 out of 20 minus 2 out of 20, was that the problem?  2 out of 20.  Okay, do it in your neatest handwriting.",teacher,49,0,1.0,,0.0
Thanks.,student,1,0,,,
"You said if they’re even numbers we can cut them all in half, right?  So if we cut these in half, that means we divide them by what?  Or cut them in half?  So see up here? I just wrote it smaller. Oh, 4 over 5.   There we go.",teacher,49,2,,,0.0
I can’t see.,student,3,0,,,
It’s 4 over 5 minus 2 over 20.  4/5 minus 2/20.  2 over 20.,teacher,14,0,,,0.0
2 over 20.,student,3,0,,,
4 over 5 minus 2 over 20.  4 divided by 2 is?,teacher,12,1,,,0.0
4 divided by 2 equals 2.,student,6,1,,,
So what is 14 divided by 2?,teacher,7,1,1.0,,0.0
7.,student,1,0,,,
"So can you write an equals.  Remember how you learned an equal fraction?  [Inaudible] Yep, 20 divided by 2, yeah.  That’s the smallest form, remember?  [Inaudible] the smallest form, the equivalent, right?  Now what percent is that?",teacher,37,4,,,0.0
70.,student,1,0,,,
"70, good.  But if you said 14 over 20, would you be able to know the percent?",teacher,17,1,,,1.0
"No,",student,1,0,,,
"No, it’s a little trickier, so it’s easier when we do that.",teacher,12,0,,,0.0
[Inaudible],student,1,0,,,
"Good, did you find percents?",teacher,5,1,,,0.0
[Inaudible],student,1,0,,,
Can you do that?  Can you find the percents for those?  It’s a little tricky.,teacher,15,1,,,0.0
This one’s 25 percent.,student,4,1,,,
Mm-hmm.  And that one should be easy too.,teacher,8,0,,,0.0
Easy like [a pea in a pod].,student,7,0,,,
Yeah?,teacher,1,0,0.0,,0.0
This blue or red marker?,student,5,0,,,
"You want a red marker?  It’s right here.  Maybe you want to … Oh good.  You got yours done nicely, Student D. one, that it was immediately 20. Yeah, sometimes we can list them, sometimes we don’t have to. It’s okay.",teacher,41,0,1.0,,0.0
I know what the first one is.,student,7,0,,,
"Well, you can check your work with his, don’t yell it out though, because he wants to solve it on his own.  While Student B is working on that, put your name and date on this please.  This is the work that goes along with today’s.  We’re just doing Side 46.  Okay?  So put your name on 46 and if you want to get started before we go over those, you can?  He should be done any second.",teacher,78,0,0.0,,0.0
40…?,student,1,0,,,
"46.   Good, but you skipped on step.  Where are the new fractions?  Wait a minute.  Here.  Right our new fractions first and then write that after.  So write the new fractions, 12 out of… Good.  Minus.  Yeah, you have it all on your paper but we don’t want to confuse everyone.  And what do we get?  What does that equal when you subtract them?  Equals?",teacher,65,4,,,0.0
[Inaudible],student,1,0,,,
6 out of…,teacher,3,0,,,0.0
2.,student,1,0,,,
20.,teacher,1,0,,,0.0
[Inaudible] 4.,student,2,0,,,
"And then you can write equals the one, find your equivalent, okay?  Thank you. Okay, Student D, we’re going to just go over these real quickly and then you can work on that, okay?  So can you sit up and double-check and make sure they’re right?  Because I’m going to ask you for the percents, okay?",teacher,56,2,,,0.0
That’s right.,student,2,0,,,
Is it the same answer you got?,teacher,7,0,,,0.0
Yes.,student,1,0,,,
"Okay, are you done?",teacher,4,0,,,0.0
"Yeah, and I did my percents.",student,6,1,,,
"Nice job.  All right, so we’re going to go over these, and then you guys are going to work on your paper on your own, which are very similar to what we’ve been doing.  So Student B, can you explain your work?  What you did?",teacher,45,0,0.0,,1.0
It’s right there.,student,3,0,,,
"I know it’s right there, can you explain it?",teacher,9,0,,,1.0
I [inaudible] by 6 and then I got 4 so I divided by 4.  I got the multiples of 8 and then I got the…,student,25,2,,0.0,
"Okay so you did the multiples of 6, and you skip counted for times, and that’s why you put the times 4, and then you did the multiples of 8.  And you did it…",teacher,34,2,1.0,,0.0
Times 3.,student,2,0,,,
"3 times, so 1, 2, 3.",teacher,6,0,,,0.0
And found my answer.,student,4,0,,,
"And the new fractions that you got were 12 out of 24, minus 6 out of 24, and then you got, it equaled 6 out of 24.  And then when we found the equivalent fraction we found ¼. Student D, what percent is ¼?",teacher,44,3,,,0.0
25 percent.,student,2,1,,,
"Student D, what percent is ¼?",teacher,6,1,,,0.0
25 percent.,student,2,1,,,
"Yeah, you had 25 written down.",teacher,6,0,,,0.0
"Yeah, I have it.",student,4,0,,,
"Good job.  Okay, Student E, can you explain to us what you did down here?",teacher,15,0,,,1.0
5 times 4.,student,3,0,,,
Is this a 16?,teacher,4,0,,,0.0
"5 times 4 is 20, then I carried the 4 up.",student,11,0,,0.0,
"You brought the 4 up, you did the same up here, okay.",teacher,12,0,1.0,,0.0
And then I did 20 times 1.,student,7,0,,,
"So this is the new fraction you made, because you add 5 times 4.",teacher,14,2,0.0,,0.0
[Inaudible],student,1,0,,,
"He’s trying to explain it, so can you give him a second please? Can you give him a second please?   So you made the new fraction, right?  5 times 20, and 4 times 4, you had 16, right?  Then you did it on this side and what did you get?",teacher,50,1,,,0.0
20.,student,1,0,,,
And then…,teacher,2,0,,,0.0
And then 2.,student,3,0,,,
So you subtracted them.,teacher,4,1,,,0.0
"I did 2 take away 16 is 14, but you can’t do 20 take away 20 at the bottom, because I could see 20.  And then I said because 14 and 20 is an even number, I know half of 14 is 7, and then I know that half of 20 is 10.  So then I put 7 at the top and 10 at the bottom",student,66,1,,1.0,
"Okay.  So Student B, is this what you were asking about?",teacher,11,0,0.0,,1.0
Yeah.,student,1,0,,,
"One second, Student C, I’ll call on you in one second, okay? He said he took 2 away from 16 and got 14.  We leave the bottom the same, right, because it’s still out of the same. And then this is what he got.  You said you divided both of these by 2, right?  Student E, you divided both by 2? Right?  And you got 7 out of 10?  What were you going to add, Student C?",teacher,77,3,,,0.0
The percent is 70 percent.,student,5,2,,,
"Yeah, you want to tell us the percent?  Go ahead.",teacher,10,1,1.0,,0.0
70 percent.,student,2,1,,,
"70 percent, very nice.  Good job.  Okay.  So what you’re going to do right now, you’re going to look at page 46.  There is addition.  There is some with 3 fractions, and then there is some subtraction, okay?  You’re going to work on it independently, and myself and Mr. S. will be coming around and checking if you need help, how you’re doing.  Good, Student B, it looks like you’re getting right to it.",teacher,74,4,,,0.0
I have a question.,student,4,0,,,
"Sure, what’s your question?",teacher,4,0,,,0.0
Should I do the same thing as like this?,student,9,0,,0.0,
"Wait till you get there and then we’ll read that question, okay?  But it looks very similar.  But it might be just subtraction.  You might not fit any more there.  Where do you want yours?  Over your name?  I don’t even know who you are any more, you’re just [inaudible] now.",teacher,51,1,0.0,,0.0
I want one. People keep peeling it off in the bus room.,student,12,0,,0.0,
"So you each got one, good.  What’s on your fraction?",teacher,10,1,0.0,,0.0
People keep peeling it off in the bus room.,student,9,0,,0.0,
"They get old, that’s all right.  What’s on your fraction?  I stuck it right there.",teacher,15,1,0.0,,0.0
You gave it to Student C.,student,6,0,,,
"Oh, I did, sorry, here.  I forgot that you guys switched sheets.  I just gave you one, Student T, didn't I?  You know what?  I put it on the name tag and I thought that was yours.  I forgot that… Here you go.  I’ll put the points up after. Okay, let me do Student S.  What’s our new fraction for this?  What are we times-ing by?  For 4.",teacher,68,1,1.0,,0.0
3.,student,1,0,,,
"3.  Okay, and what are we times-ing by here?",teacher,9,0,,,0.0
4.,student,1,0,,,
"And what’s our new fractions?  [Lots of kids yelling in other classroom] Please just remember, we just need to ignore, I know it’s bothersome.",teacher,24,1,,,0.0
8 out of 12.,student,4,0,,,
"Oh, this one?  8 out of 12, plus what, what’s our first one?",teacher,13,0,,,0.0
7 out of 1.,student,4,0,,,
3 out of?,teacher,3,0,,,0.0
I mean 12.,student,3,0,,,
"Add’m up.  We might get to this too.  Can I see?  Okay, make sure you take that answer and put it on the line, okay? You have the right answer, good job, just put it on the job. How’s it coming, Student C?",teacher,43,2,,,0.0
Good.,student,1,0,,,
"Good.   Good, Student D.",teacher,4,0,,,0.0
What’s [inaudible] with 11?,student,4,0,,,
"Well, is 11 an even number or an odd number?  Can we cut an odd number in half?",teacher,18,3,,,0.0
No.,student,1,0,,,
"So that might be as small as it gets, okay?  Circle your answer so I know which one’s your answer, thank you.  Then get started on the next one. Are they both the same?",teacher,34,1,,,0.0
Yeah.,student,1,0,,,
"Wow, that’s crazy.  Okay, can you read this out loud to me?",teacher,12,0,,,0.0
"A pizza is cut into 12 equal pieces.  Alexander eats one-third of the pizza.  Rachel eats one-fourth of the pizza, and Charles eats one-twelfth of the pizza.  What fraction of pizza did they have left?",student,35,1,,0.0,
You can do a clock.  Remember we’ve been using the clocks?  And the clock is already broken into how many equal pieces?,teacher,22,0,0.0,,0.0
12.,student,1,0,,,
"So that can be your pizza that we color in, right?  Here.  Sit up.  So now from the middle point make it 12 pieces.  Where do your lines have to go to?  Go ahead and make 12.  Or you can just go … Where’s one third of this clock.  Right.  So where’s one-third on your clock?  Where did one third go to, do you remember?  Okay, so make it one-third.  So that’s what we’ll re-label that part.  Picture this is a pizza.  Who ate one-third?",teacher,85,1,,,0.0
Alex.,student,1,0,,,
Alexander eats one third.  So write Alexander.  Now we need to go the next person.  Rachel eats one-fourth.  How much is a fourth?,teacher,23,0,,,0.0
[Inaudible],student,1,0,,,
"No, that would be, if we went like that, that’s three equal pieces.  How do we do a fourth?",teacher,19,0,,,0.0
Right here?,student,2,0,,,
Yep.  So now label this piece.  Who ate that piece?,teacher,10,0,,,0.0
Rachel.,student,1,0,,,
"No, Rachel’s up here.  We split it into fourths, right?  Do you understand why?  If we were to go like this, ignore this line, how many equal pieces?  Four, right?  Yes or no.",teacher,33,1,,,0.0
5.,student,1,0,,,
"No, ignore this line.  1, 2, 3, 4.  So Rachel ate that piece. Okay, now, read the last person.  How much did Charles eat?",teacher,24,1,,,1.0
1/12.,student,1,0,,,
So show me 1/12.,teacher,4,0,,,0.0
Like right here.,student,3,0,,,
Yeah.  Then write his name.  Okay.  And now it’s asking what fraction of the pizza do they have left over?  How many pieces did they have left over?  Where’s the leftovers.,teacher,31,1,,,0.0
They have 3 leftovers.,student,4,0,,,
"Well, can you draw the pieces in?",teacher,7,0,,,0.0
What pieces in?,student,3,0,,,
"Okay, this is all gone and eaten.",teacher,7,0,,,0.0
Can I use the clock?,student,5,0,,,
"Sure.  No honey, it goes to the middle.  A pizza.  Did you ever see slices of pizza cut like that?  They all go to the dot in the middle, that’s why you have a clock.  Good.  Good, now how many pieces?",teacher,41,0,1.0,,0.0
Four.,student,1,0,,,
Four leftover out of how many?,teacher,6,0,,,0.0
Out of 10.,student,3,0,,,
"So now it says what fraction of the pizza do they have left? You just told me, write it here.",teacher,20,1,,,0.0
5/10.,student,1,0,,,
"Okay, can we find an equivalent fraction to that, that’s smaller?",teacher,11,1,,,0.0
This is one-third.,student,3,0,,,
So for every good…,teacher,4,0,,,0.0
"Okay, now they said, they’re learning four.",student,7,0,,,
"Good, but how many times does 3 go into 12?",teacher,10,0,0.0,,0.0
4.,student,1,0,,,
So how many do we need to shade in for 1/3?,teacher,11,0,,,0.0
4.,student,1,0,,,
"Yep, so shade in one more.",teacher,6,0,,,0.0
I did 1/3.,student,3,0,,,
"I know, but there’s 12 pieces, so if we’re splitting 12 into, remember, thirds, what number goes in here 3 times?",teacher,21,0,,,0.0
4.,student,1,0,,,
"4.  So that’s how many pieces she ate.  1, 2, 3…  1 of them, right?  One third, is 4, do you get it?",teacher,23,0,,,0.0
I think so.  Am I supposed to shade in 4 for the other one?,student,14,0,,0.0,
"Well, no, because then the next person ate ¼.  So make 4 lines. 1, 2, 3, 4.",teacher,17,1,1.0,,0.0
"Oh, 3.",student,2,0,,,
"Yeah, good.",teacher,2,0,,,0.0
Take away one at a time.,student,6,0,,,
"1, 2, 3.  Good.  And then this one’s easy.  He ate how much?",teacher,13,0,0.0,,0.0
1.,student,1,0,,,
"Okay, we already did that one.  Good, now it says how many are left?",teacher,14,0,,,0.0
"That’s easy, 4.",student,3,0,,,
What fraction is that?,teacher,4,1,,,0.0
1/8.,student,1,0,,,
"How many do we have total, Sweetie?",teacher,7,1,,,0.0
4 and 12. That’s more than…,student,6,0,,,
"Is it asking for more than [inaudible].  Oh, you’re saying the fraction is an improper fraction.",teacher,16,2,1.0,,0.0
Yeah.,student,1,0,,,
"How do we make it proper, do you remember how to do it?",teacher,13,0,,,0.0
No.,student,1,0,,,
"Okay, well see if you can figure it out.  Maybe you can do it by making the candy bar, or you can do it by how many times does 12 go into 17.  Okay, well you need to work on it. Can you make that a smaller factor?  Can you find an equivalent? [Inaudible]",teacher,54,1,,,0.0
[Inaudible],student,1,0,,,
Is it 34?  12 and 16.  [Inaudible]  They’re both even.,teacher,10,0,,,0.0
I don’t know what’s half of 34.,student,7,0,,,
"Well, what’s half of 30?",teacher,5,0,1.0,,0.0
15?,student,1,0,,,
"Okay, then you’ve got 4 left over.  What’s half of 4?",teacher,11,0,,,0.0
[Inaudible],student,1,0,,,
"No, what’s half of 4?",teacher,5,0,,,0.0
"Oh, half of 4?  2.",student,5,0,,,
So 15 plus the 2.  Then you have 30 in half and 4 in half.,teacher,15,0,1.0,,0.0
17.,student,1,0,,,
Yeah.,teacher,1,0,,,0.0
[Inaudible],student,1,0,,,
If you cut the top one in half you have to cut the [inaudible] in half [inaudible].,teacher,17,0,,,0.0
[Inaudible].,student,1,0,,,
So can you read me number 3.,teacher,7,0,,,0.0
"Oh yeah, thanks.",student,3,0,,,
That’s okay.  You can skip around.  It just needs to all get done.,teacher,13,0,,,0.0
"A pizza is cut into 12 equal pieces.  Alexander eats one-third of the pizza.  Rachel eats one-fourth of the pizza, and Charley eats one-twelfth of the pizza.  What fraction of pizza did they have left?",student,35,1,,0.0,
Good.  So what can you do with all the fractions?,teacher,10,1,1.0,,1.0
Make a picture?,student,3,0,,,
"You could make a picture.  That might be a little tricky. Well, it’s telling you that total they eat a pizza, right? Student R, do you need to go take 5?  You seem a little grumpy for no reason.  Do you need help, because there’s another way to ask for it. Okay, so you cut it into thirds right now for the first one.",teacher,64,1,,,0.0
Yeah.,student,1,0,,,
"They’re all doing one pizza, right?  Okay, so go ahead.",teacher,10,0,,,0.0
The one that’s the most is total so I have to cut it in 12 pieces.,student,16,1,,0.0,
Okay.  Do you have 12 pieces?,teacher,6,0,1.0,,1.0
"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12.",student,12,0,,0.0,
Good.  So now are you going to color in what they ate?  How are you going to solve it?  How much did Alexander eat?,teacher,24,0,0.0,,1.0
One-third.,student,1,0,,,
One-third.  That one…  What did you just shade in?,teacher,9,0,,,0.0
One-twelfth.,student,1,0,,,
So is that one-third?,teacher,4,0,,,0.0
No.  This is one-third.,student,4,0,,,
"You could do it this way.  For every 3, one third means one every 3 pieces, she eats 1.",teacher,19,0,,,0.0
She eats 2 pieces?,student,4,0,,,
"No, for every 3 that you count, she eats 1 of them.   1 out of the 3, right? Can you stop please?  Do you need help?  Are you stuck?  You need to use your words, Student D.",teacher,37,0,,,0.0
I need help.,student,3,0,,,
"Okay, so she eats a third.  So that would be if we split the pizza into how many equal chunks?",teacher,20,0,,,0.0
3.,student,1,0,,,
"So how do you split 12 pieces into 3 equal pieces?  How do you split the 12 pieces into 3 equal groups?  Make it all darker, there you go.  Make a third darker.  No, not those darker.",teacher,37,1,,,1.0
There you go.,student,3,0,,,
"Okay, how many pieces are in each section now?",teacher,9,0,,,0.0
4.,student,1,0,,,
So are they equal?,teacher,4,0,,,0.0
Yes.,student,1,0,,,
"How many are in one-third?  Show me the thirds. So you’re going to look at both of these.  So you’re going to find the total for this, the total for this, and circle which one’s greater.  Either this will be greater or this will be greater, okay?  [Inaudible] to one.  [Inaudible] Sorry. Okay, let’s go about it another way.  Put your head up please.  Another way that you could do it… Well, what fraction do we have total?  What’s our total going to be? A pizza is cut into 12 equal pieces so what’s our whole? What fraction is our whole?  12 out of…",teacher,104,9,,,0.0
[Inaudible],student,1,0,,,
What?,teacher,1,0,,,0.0
12 [inaudible] whole.,student,3,1,,,
"That would be one piece, honey.  How many pieces are there all together?",teacher,13,0,,,0.0
12.,student,1,0,,,
"Okay, if you ate all the pizza, how many pieces did you eat?",teacher,13,0,,,0.0
A whole.,student,2,1,,,
"You ate a whole, but how many pieces did you eat?",teacher,11,1,,,0.0
"Oh, all of them, 12 pieces!",student,6,0,,,
"So our whole is 12 out of 12, right?  So how many did Alexander eat?",teacher,15,1,1.0,,1.0
One-third.,student,1,0,,,
One-third.  How many did Rachel eat?,teacher,6,0,,,0.0
One-fourth.,student,1,0,,,
So write hers down please.  How many did Charles eat?  Good. Can you write neatly please?  What are we going to do with those?  What can we do with those to find out how much they ate altogether?,teacher,38,0,,,0.0
Add?,student,1,1,,,
"Okay, so put your operation between them.  And what’s a factor they all have in common?  Can you put a plus sign please? There’s another one right there.  I’ll come around and check in a minute. Do you want an extra piece of paper to do the work on?",teacher,49,0,,,0.0
No.,student,1,0,,,
So you circled this one’s closer to one whole?,teacher,9,2,,,1.0
This one’s closer to one whole.,student,6,1,,,
"Okay, so then circle which one’s closer to a whole with the problem.",teacher,13,2,1.0,,0.0
[Inaudible],student,1,0,,,
"Okay, so separate.  Okay, now do the same with this.  There’s two.",teacher,12,0,,,0.0
It’s an avalanche.,student,3,0,,,
"Where, next door? So did you find it yet?  Sit up.  Which factor do they all come in common, I mean multiples do they all have in common?",teacher,28,1,,,1.0
12.,student,1,0,,,
"12.  So can you make any fractions over here please?  Can you write neatly, because we really don’t have enough room to be writing messy.  They don’t give you a lot of room here so you need to do it neat.  Okay, now write your new fractions please.  So you said this is times 4, so write it right here, your new one.  4 out of…",teacher,66,2,,,0.0
Can I go to the toilet?,student,6,0,,,
"Sure. Okay, 4 out of what?  Student D, 4 out of what?",teacher,12,0,0.0,,0.0
20?,student,1,0,,,
"Now write your next new fraction.  For the work that we don’t finish, we’ll have to finish it at lunchtime.  I’m just saying anyone that we don’t finish.  Can you write your next new one?  Okay, now what’s your last one?  Good! 2. Okay, now can you add them please?",teacher,50,2,,,0.0
Is it 1 over 12?,student,5,0,,,
"Yeah, you didn't have to multiply by anything, it was times 1. Can you sit up please?  Body language, remember?  Thank you. Okay, now what do we have when we add them all up?",teacher,34,2,0.0,,0.0
[Inaudible],student,1,0,,,
"Okay, one minute please. Double-check your answers.",teacher,7,0,,,0.0
"I did, [inaudible].",student,3,0,,,
"Okay, they ate 8 out of 12, right?  That’s how much they ate all together.  Now it says what fraction of the pizza did they have left?  So how much is left?",teacher,32,1,,,0.0
I don’t know.,student,3,0,,,
"Yes, you do.  How many pieces are there?",teacher,8,0,,,0.0
1/12.,student,1,0,,,
"No, how many pieces are there all together?",teacher,8,0,,,0.0
"None, there’s none.",student,3,0,,,
"Honey, in the pizza, how many pieces are there?",teacher,9,0,,,0.0
"Oh, 12.",student,2,0,,,
"Okay, and how many did they eat?",teacher,7,0,,,0.0
8.,student,1,0,,,
They ate 8 of them.  That’s a good start.  Shade in 8.,teacher,12,0,,,0.0
Do we have to do the backside Miss P?,student,9,0,,0.0,
"No, you’re just doing the front one. Now it says, how many are left?",teacher,14,0,1.0,,0.0
4 out of 8.,student,4,0,,,
4 out of how many?,teacher,5,0,,,0.0
4 out of 8 left.,student,5,0,,,
"Okay, there’s 4 pieces left, okay, but out of how many?  How many did we start with, what’s our total?",teacher,20,1,1.0,,0.0
4 out of 12 left.,student,5,0,,,
"Thank you.  We always put the total that we started with at the bottom, as the denominator.  Our whole was 12.",teacher,21,3,1.0,,0.0
[Inaudible],student,1,0,,,
"Well, you’re supposed to do 4.",teacher,6,0,,,0.0
I already did 4.,student,4,0,,,
"No, you didn't.",teacher,3,0,,,0.0
4 was at the bottom.,student,5,0,,,
"That’s 5, sweetie.  5.  4 is right here.",teacher,8,0,1.0,,0.0
Oooh!,student,1,0,,,
"Okay, make this.  It says, “Georgia is a carpenter and she has a piece of wood that is ten feet long.” Can you make her a piece of wood please?  Like draw her a piece of wood.  Draw a piece of wood, yeah.  Good.  Great.  Okay?  Label how long it is, please.  No, label how long the wood is total. Okay.  How much does she use?  Half of the wood for her bookshelf.  So which piece does she use?  Color what she uses for her bookshelf.  So how much is half?",teacher,91,1,,,0.0
