text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions
"All right.  And what about, Student M, since you’re here, what about E?  Do you think E has more than one line of symmetry?",teacher,24,2,,,1.0
Yes.,student,1,0,,,
"Or does it have any lines of symmetry?  Okay.  So, everybody, any more lines of symmetry there?",teacher,17,4,,,1.0
Yeah.,multiple students,1,0,,,
"Where would that be, Student S?  Come up, quickly.  Thank you, Student M.  What other line of symmetry would it have? Excellent.  So, if it has that line of symmetry, does it have another one?",teacher,35,4,,,1.0
That’s what I was drawing.,student,5,0,,,
"Very good, on the diagonal.  Well done. Okay.  So, let’s go back and look at our question one more time.  “Which figure below has only one line of symmetry?” What is it asking?  And which one is my answer?  Student A, what did it ask for?",teacher,46,3,0.0,,0.0
They’re asking which shape only has one line of symmetry.,student,10,2,,0.0,
Right.  And what was our answer?,teacher,6,0,0.0,,0.0
H.,student,1,0,,,
"H, excellent.  Okay, guys.  Please, Student A, can you put this overhead away for me, please? All right.  We’re gonna begin on our math investigations now. Thank you.  Thanks.  You can put that away now.  Now, we’re doing the math now, please. All right, everyone, as soon as you’re seated, I’ll tell you what we’re gonna do today.  Thank you. Thanks.  All right, everybody, so I’m gonna ask you to put your pencils down, sit up in good listening position.  Show me your best attention, ’cause we’re starting something new.  Student D, don’t be distracted, okay? All right, everybody, so, for the next few days, we’re gonna solving multiplication problems that are related to each other.  We’re gonna call these multiplication cluster problems. So, we know what multiplication is.  Oh, wrong, [inaudible] I’m sorry. Cluster problems.  So, if something’s a cluster, it means that they’re clustered together or they’re kind of in a bunch or in a group.  All right?  So, you might have a cluster of grapes.  You might have a cluster of children all huddled together. So, it’s kind of when things are all grouped together.  So, that’s a cluster.  Repeat the word cluster after me.",teacher,198,3,,,0.0
Cluster.,multiple students,1,0,,,
"Cluster.  All right.  So, today, I want you to think about this final problem is this is the final problem.  Which one of these would actually help me to solve that?  Just think about it.  Don’t raise your hand until you’re ready, until you know for sure, which one might help you.  Can anybody see anything up there that would actually help them to solve 13 times 8?  Student K?",teacher,70,0,,,1.0
13 times 4.,student,3,0,,,
Why would 13 times 4 help you?,teacher,7,0,,,1.0
"Because, maybe, people don’t know 13 times 8, because of such high numbers, ’cause they could solve like the product of like a huge number.",student,25,1,,1.0,
"Okay.  So, what’s the relationship between 13 times 4 and 13 times 8?",teacher,13,0,1.0,,0.0
Because 13 times 4 is half of 13 times 8.,student,10,0,,1.0,
"Excellent.  This is half of this.  So, in order to find the answer, we do this and then we do what to it?",teacher,23,0,1.0,,0.0
4 times – You would double it.,student,7,0,,,
"Shh.  You double it, right.  Okay.  So, let’s do it.  How do we break down 13 times 4?  Let’s try it.  Student D?",teacher,23,0,1.0,,0.0
You break the 13 into 10 –,student,7,0,,,
Yeah.,teacher,1,0,0.0,,0.0
– times 4.,student,3,0,,,
Uh-huh.,teacher,1,0,,,0.0
And 3 times 4.,student,4,0,,,
Excellent.,teacher,1,0,,,0.0
"So, the 10 times 4 is 40.  And 3 times 4 is 12.",student,13,0,,0.0,
"Excellent.  So, what does that add up to, Student D?",teacher,10,1,1.0,,1.0
It’s 52.,student,2,0,,,
"52.  So, my answer to 13 times 4 is 52.  Is that my answer everyone?",teacher,15,0,,,0.0
No.,multiple students,1,0,,,
"Student D, is that my answer?  What do I need to do to make it 13 times 8?  How does it help me? What do I need to do with that, Student D?  If this is half of this –",teacher,40,0,,,1.0
You have to double it.,student,5,0,,,
"You have to double it.  So, then we have relationships between half and double.  So, if we double this, how do we go about doubling 52?  Student A?",teacher,28,0,1.0,,0.0
104.,student,1,0,,,
"104.  So, you’re saying 2 times 52, 52 plus 52 is 104. Excellent, good. All right.  What other one might help you?  Is there anything else that might help you in figuring out this final problem?  So, we saw the relationship with 13 times 4.  Who has one that they think will help them?  Everybody learns in different ways, so there’s no right or wrong answer here.  It can help you.  Student A?",teacher,73,0,,,1.0
13 times 2.,student,3,0,,,
How would 13 times 2 help you?,teacher,7,0,,,1.0
"If it goes what [inaudible] that you can all – like, if 13 times 2 was a product, I know I can add 4 more.",student,25,2,,1.0,
"Okay.  So, 13 times 2 are your factors, not your product.  What is the product of 13 times 2?",teacher,19,3,1.0,,1.0
The answer.,student,2,0,,,
"Right, the answer.  So, how would I do that?  Can you multiply 13 times 2 or do we need to break it down?",teacher,23,1,,,1.0
You can break it down.,student,5,0,,,
Okay.  How would you like to break it down?,teacher,9,0,1.0,,1.0
10 times 2 –,student,4,0,,,
Yeah.,teacher,1,0,,,0.0
– equals 20.  10 times 3.,student,6,0,,,
Three times what?,teacher,3,0,1.0,,0.0
3 times 2.,student,3,0,,,
Equals?,teacher,1,0,,,0.0
10 – I mean – not 10 –,student,8,0,,0.0,
3 times 2 –,teacher,4,0,0.0,,0.0
6.,student,1,0,,,
"– equals 6.  So, what do I do with those 2 numbers?",teacher,12,0,,,0.0
Add them together.,student,3,1,,,
"Okay.  So, I’ve got 26.  So, what you’re saying is 13 times 2 has a product of 26.  So, now, that we have that information, how do I relate that to 13 times 8?",teacher,34,1,,,1.0
You can do –,student,4,0,,,
What’s the relationship between these two numbers?,teacher,7,0,,,1.0
Oh – They both 13 [inaudible].,student,6,0,,,
"They both have 13, yes, and what else?",teacher,8,0,1.0,,0.0
Ooh.,student,1,0,,,
"Student S, do you know?",teacher,5,0,,,0.0
That 2 is a – 8 is a factor of 2.,student,11,0,,1.0,
"I think you’re thinking of multiple, 8 would be a multiple of 2, right?  How many sets of 2 are in 8?",teacher,22,2,1.0,,0.0
6.,student,1,0,,,
"Think about that.  So, then, you’re saying 6 times 2 is 8?",teacher,12,0,,,0.0
"No, no.  8, 8.",student,4,0,,,
"So, 8 times 2 is 8?",teacher,6,0,,,1.0
"No, 4 times – 4 times 2 equals –",student,9,0,,0.0,
"Okay.  4 times 2.  So, this is one-fourth of this or I would have to multiply this answer by how many to get to that answer?",teacher,26,1,1.0,,0.0
8.,student,1,0,,,
"4, excellent.  So, now, I take the 26 –",teacher,9,0,,,0.0
What is it times 4.,student,5,0,,,
"Times 4 or I say 4 times 26, because we know the number of families, it can go either way.  So, who wants to help me figure this one out?  Student L, can you help me?  How do I break down 4 times 26?",teacher,44,0,1.0,,1.0
4 times 20.,student,3,0,,,
Good.  4 times 20.  And 4 times –,teacher,8,0,,,0.0
4 times 6.,student,3,0,,,
"Good.  4 times 6.  And can you help me do that?  Remember how we do this.  Anything where it ends in a zero, we can do it this way, right?  So, 4 times – what am I multiplying?",teacher,38,1,,,0.0
20.,student,1,0,,,
"Yeah, 4 times 20, but you can break it down.  You could say 4 times 2 is –",teacher,18,0,,,0.0
4 times is 8.,student,4,0,,,
"Is 8.  And then, what do I do next?",teacher,9,0,,,0.0
Teacher?,student,1,0,,,
"I’m sorry, put your hand up, so I can hear, honey.  So, if 4 times 2 is 8, what is 4 times 20?  Remember when we did our 10’s, we saw the relationship between 2, 20, 200, 2,000. What was that relationship?  Student G, can you help her?",teacher,48,0,,,0.0
Add the zeros.,student,3,1,,,
"Just add the zero.  So, 4 times – what if it were 40 – 4 times 200?  Student K?",teacher,19,1,,,1.0
8 something.,student,2,0,,,
"It would be 2 zeros or 800.  Okay.  So, you got 4 times 20 is 80.  Does that sound right to you?",teacher,22,0,,,0.0
No.,student,1,0,,,
"Does it make sense?  Okay.  So, how about – what do I do next? 4 times 6 is what?",teacher,19,0,,,0.0
24.,student,1,0,,,
"24.  Try not to yell out, please.  Let people learn.  And why – do what with those 2 numbers, Student L?",teacher,21,0,,,1.0
Add them.,student,2,1,,,
Okay.  And what do I get?  4 and zero is?,teacher,10,0,,,0.0
4.,student,1,0,,,
Yep.  4 and zero is 4.,teacher,6,0,,,0.0
And 100.,student,2,0,,,
"8 and 2 is 10, which equals 104.  Was that the answer I got before?",teacher,15,0,,,0.0
Yes.,multiple students,1,0,,,
"Yeah.  So, it’s still correct, right?  There’s no wrong way or right way to do this.  It’s just that 13 times 2 helped Student A, where 13 times 4 was better for Student K.  So, whatever way you have to get there, it works.  So, now, we’ve done that. Is there something else that would help you?  Student S? Okay.  Think about it.  Don’t raise your hand unless you have an answer, okay?  Student C?",teacher,75,0,,,1.0
12 times 8?,student,3,0,,,
"12 times 8.  So, you think 12 times 8, because you know your 12s, is that what you’re saying?  Do you know your 12s?",teacher,24,0,,,1.0
I –,student,2,0,,,
"You’re hoping you know your 12s.  What would 12 times 8 be, hon?  So, somebody that knows their 12s, their multiplication tables or 12 would be able to use this and that would be good.  Let her try.  How could you break that down in your head to figure it out?  How could you break it down?  Could you break that down in your head, do you think?",teacher,68,1,,,1.0
I think it’s 96.,student,4,0,,,
You think it’s 96?  Let’s check it and make sure.  How would you break this down in your head?  What was the first thing –,teacher,25,0,,,1.0
10 times 8.,student,3,0,,,
10 times 8 is?,teacher,4,0,,,0.0
80.,student,1,0,,,
80.  And?,teacher,2,0,,,1.0
2 times 8.,student,3,0,,,
Equals?,teacher,1,0,,,0.0
16.,student,1,0,,,
"16.  And then, you add it up to 96.  Could you have done that in your head, do you think?",teacher,20,1,,,1.0
No.,student,1,0,,,
"Okay.  So, but if you don’t know your 12s, maybe, that’s not the best thing for you to do.  Maybe, you would have been better off with your 4s.  All right?  So, that’s a 96. What else do I have to do to that?  Student M?  If I’m trying to get to 13 times 8 and I’ve just done 12 times 8, what do I need to add to it to get me up to where I need to be?  How many sets of 8 are they asking for?",teacher,89,1,,,0.0
Oh.,student,1,0,,,
This is the one they’re asking for.  How many sets of 8?,teacher,12,0,,,0.0
13.,student,1,0,,,
"Right, because this is actually what this means.  This is a set of 8.  I have 8 M&M’S.  All right?  And then, there’s 13 of those sets.  Okay. They want to know the answer to 13 sets of 8, but we figured, so far, 12 sets of 8.  So, how many more sets of 8 do I need to find?",teacher,60,0,,,0.0
One.,student,1,0,,,
"Shh.  Don’t yell out.  Okay.  1 set of 8.  So, 1 times 8 equals?",teacher,14,0,,,0.0
8.,student,1,0,,,
"8.  What’s 8 and 6?  What’s 8 and 6, Student T?",teacher,11,0,,,0.0
8 and 6 –,student,4,0,,,
Big voice.,teacher,2,0,,,0.0
8 times 6?,student,3,0,,,
"No, what’s 8 and 6, ’cause you’re adding this, right?  You’re not multiplying.",teacher,13,1,,,0.0
4.,student,1,0,,,
Is 4 and I carry the –,teacher,7,0,,,0.0
1.,student,1,0,,,
"– 1 and it ends up to be 104.  So, that is how it helps somebody that knows their 12s.  All right? What about this one?  Does 3 – the last one we have is 3 times 8?  Does that help you in any way?",teacher,45,0,,,1.0
Yes.,multiple students,1,0,,,
"Who gets help by that?  Who finds that easier to do that? Student N, does 3 times 8 help you in any way to figure out 13 times 8?",teacher,29,0,,,1.0
Well –,student,2,0,,,
"If you wanted to figure out 13 times 8, how would you do it? What would be easy for you?  Without even looking at any of these, what would be the easiest way for you to break down 13 times 8?  Are there any 10s in that number?  What’s 13 equal to?  Is it equal to any 10 and something?",teacher,60,0,,,1.0
"Well, you could break down 13 into –",student,8,0,,0.0,
Okay.  How would I break up the 13?,teacher,8,0,1.0,,1.0
You could do 13 into 10 and –,student,8,0,,1.0,
Okay.  Say it louder.  I could do –,teacher,8,0,1.0,,0.0
13 into 10.,student,3,0,,,
To 10 and what?,teacher,4,0,,,0.0
And like times 8.,student,4,0,,,
10 times 8.  And what else?  How do I get to 13 from 10?  10 and what equals 13?,teacher,19,0,,,0.0
3.,student,1,0,,,
"And 3.  So, there’s how this helps you, right?  10 times 8 is how much?",teacher,15,0,,,0.0
"10 – yeah, that’s me.",student,5,0,,,
"10 times – well, okay, let’s do your 10 times 8?",teacher,11,0,1.0,,0.0
"Oh, 10 times 8 is 80.",student,6,0,,,
Is 80.  And then what’s your 3 times 8?,teacher,9,0,1.0,,0.0
It’s –,student,2,0,,,
"Put your hands up on the desk, please.  Go ahead.  3 times 8?",teacher,13,0,,,0.0
25.,student,1,0,,,
"25 is a little high.  Can you think about it again?  Let her do it, please.",teacher,16,0,,,0.0
24.,student,1,0,,,
"24, very good.  3 times 8 is 24.  Then, I do what with those, Student N?  What do I do with those?",teacher,22,0,,,0.0
You add ’em.,student,3,1,,,
I add ’em.  Good.  And I get what?  4 and zero is?,teacher,12,1,,,0.0
4.,student,1,0,,,
And 8 and 2 is?,teacher,5,0,,,0.0
10.,student,1,0,,,
"Excellent.  So, did you get the same answer?",teacher,8,0,,,0.0
Yes.,student,1,0,,,
"So, the 3 and 8 worked for you.  It should since you had to add the 10.  Okay.  So, most people find it easiest, I think, by going 10 times 8, but, in some cases, somebody might decide that this is easier if I say I know 7 times 8 and I know 6 times 8.  Okay?  And that adds up to the same thing. You need to use what’s easier for you.  Or maybe 5, 5 and 3.  So, you use the problems – you use the cluster problems that work for you.  All right? All right, everybody, so today we’re gonna open up to Page 57 and 58.  These are multiplication cluster problems.  Can you take out Pages 57 and 58 from your big book.  Page 57, Unit 3, honey.  57 and 58 of Unit 3.",teacher,138,5,,,0.0
That one?,student,2,0,,,
"Page 57 and 58 and you’re going to be working on these. They are Set A, B and C, D, E and F.  And you’re going to be working on both of them to figure out to final problem. So, that – let’s read together and underline, please.  Yes?",teacher,49,1,,,0.0
[Inaudible],student,1,0,,,
I can’t hear you.,teacher,4,0,,,0.0
Do we have to do it?,student,6,0,,,
"Yeah.  You’re still part of this class.  Just because you’re not in the picture, you’re still doing the same things. All right.  So, it says on Page 57 – can everybody read along with me, follow along?  I want your name at the top.",teacher,44,0,1.0,,0.0
[Inaudible],student,1,0,,,
Put your name and date at the top.  It’s 12/10.  All right.,teacher,12,0,,,0.0
"So, different.",student,2,0,,,
"So, it says, “Solve the first three or four problems in each cluster.  Then, solve the final problem using one or more of the cluster problems along with other problems if you need them.”  So, in that case, we had 3 times 8.  If you needed to add a 10 times 8 to make sense of it, you can add that as well. “Show your strategy for solving the final problem.”  All right?  And I’ll be coming around.  Any questions on that?",teacher,82,2,,,0.0
No.,student,1,0,,,
Everybody is doing Page 57 and 58 and I’m coming around.,teacher,11,0,,,0.0
Can we put –,student,4,0,,,
"All right.  I’ll be there.  Try to do it yourself, please. Don’t just say I need help, because that’s getting to be a mantra in here.",teacher,26,0,,,0.0
[Inaudible],student,1,0,,,
Can you do this one?,teacher,5,0,,,0.0
Yep.,student,1,0,,,
"Do you remember the relationship we said between 4 times this – okay.  So, what do we have to do to figure out 4 times 40?",teacher,26,0,,,0.0
Break it up.,student,3,0,,,
I’m sorry?,teacher,2,0,,,0.0
Break it up.,student,3,0,,,
"Okay.  So – So, what would 4 times 4 be?  If I asked you what 4 times 4 was, can you tell me?",teacher,23,0,,,1.0
"Wait.  Oh, 16.",student,3,0,,,
4 times 4 would be what?,teacher,6,0,,,0.0
Oh.,student,1,0,,,
"3, does that make sense?  You have to ask yourself does it make sense?",teacher,14,0,,,1.0
"No, no, I said 16.",student,5,0,,,
"Oh, 16.  Yes, 4 times 4 is 16.  Good.  So, here’s 4 times 4 is 16.  And then 4 times zero is what?",teacher,23,0,1.0,,0.0
Zero.,student,1,0,,,
"So, the relationships between 4 times 4 equals 16 and 4 times 40, what do we do?",teacher,17,0,,,0.0
You –,student,2,0,,,
What was the answer to that one?  4 times 4 is?,teacher,11,0,,,0.0
Wasn’t it –,student,3,0,,,
16.,teacher,1,0,,,0.0
Yeah.,student,1,0,,,
4 times 40 is?,teacher,4,0,,,0.0
"4 times 40 – 60, no –",student,7,0,,,
60?,teacher,1,0,1.0,,0.0
Wait.,student,1,0,,,
It’s the 16 with a what?,teacher,6,0,,,0.0
The 1.,student,2,0,,,
With a 1?,teacher,3,0,,,0.0
"Oh, a zero.",student,3,0,,,
"A zero.  So, it’s 160.  So, let’s look at this.  4 times 400, how much would that be?  Do you see a relationship there?",teacher,24,0,,,0.0
4 times 400.,student,3,0,,,
You have 4 times 4 is 16.,teacher,7,0,,,0.0
"Well, I always do away –",student,6,0,,,
And 4 times 40 is 160.  What’s 4 times 400?,teacher,10,0,0.0,,0.0
4 times 400.,student,3,0,,,
Can you do the same thing?  Can you say 4 times is what?,teacher,13,0,,,0.0
4 times 4 is 16.,student,5,0,,,
And 4 times zero is what?,teacher,6,0,1.0,,0.0
4 times zero is zero.,student,5,0,,,
And 4 times zero is what?,teacher,6,0,1.0,,0.0
0.  So –,student,3,0,,,
"So, remember when you put your commas, you go 1, 2, 3 comma. Now, let’s look at 4 times 4,000.  Do you see a relationship there?",teacher,26,0,,,0.0
"4 times 4,000?",student,3,0,,,
What are we doing each time?,teacher,6,0,,,0.0
Adding more zeros.,student,3,0,,,
Adding how many zeros each time?,teacher,6,0,,,0.0
Like –,student,2,0,,,
"We add one zero extra over here, how many more extra zeros do we get over there?",teacher,17,1,,,0.0
3.,student,1,0,,,
"Well, you have 3 zeros, 4 times 4,000 is 3 zeros.  So, how many zeros do you think I’m gonna have over there?",teacher,23,0,,,0.0
Say what?,student,2,0,,,
How many zeros do you think I’ll have over here?,teacher,10,0,,,0.0
3 more.,student,2,0,,,
"Okay.  So, let’s try it.  4 times 4 is what?",teacher,10,0,,,0.0
16.,student,1,0,,,
And how many zeros?,teacher,4,0,,,0.0
3.,student,1,0,,,
"4 times zero is zero.  4 times zero is zero.  4 times zero is zero.  1, 2, 3.  Okay.  You see the relationship?  What’s happening each time?",teacher,27,0,,,0.0
Like –,student,2,0,,,
"Every time I add what over here, I get what over there?",teacher,12,1,,,0.0
A zero.,student,2,0,,,
"There you go.  Good girl.  Okay.  Keeping working on it. So, if you’ve got – okay, you know this part of that.",teacher,22,0,,,0.0
Uh-huh.,student,1,0,,,
"And you know this part of that. So, what would you have to do to get this part of that? Oh, I’m sorry, this part of that?  Which one helps you to find 4 times 43?  4 times 40?  Okay.  So, you have 4 times 40 equals what?",teacher,48,0,,,0.0
160.,student,1,0,,,
Right.  And you got 4 times 3 equals what?,teacher,9,0,,,0.0
12.,student,1,0,,,
"Okay.  So, do these two together equal 43?",teacher,8,0,,,1.0
Yes.,student,1,0,,,
"Do 40 and 3 equal 43?  Yes.  So, what do we have to do to get the answer?",teacher,18,0,,,0.0
Add.,student,1,1,,,
"Add, good.  So, that’s all you’re doing now.  You did all the work.  All you have to do is that.  Okay?  And that’s how you get your answer.  Okay.  So, all you had to do was add it.  You had it all.  Okay?  Do you understand?",teacher,46,2,,,0.0
Yes.,student,1,0,,,
"Okay.  Good.  Keep going, honey. What’s that?",teacher,7,0,,,0.0
Something.,student,1,0,,,
"Okay.  So, you’ve got 4 – I’m having trouble seeing what you did.  4 times 4 –",teacher,17,0,,,1.0
This is for this problem.,student,5,0,,,
Okay.  Yeah.  4 times 4 –,teacher,6,0,0.0,,0.0
"And then this, right here, is with this problem.",student,9,0,,0.0,
"Okay.  So, let’s look at this in a different way.",teacher,10,0,0.0,,0.0
This one.  This one.,student,4,0,,,
"Okay, okay.  So, you added 40, 40, 40 and 40.",teacher,10,0,,,0.0
4 times.,student,2,0,,,
"Okay.  Is that an efficient way to do this?  You think – efficient meaning correct and right, you’re gonna get the right answer.  So, what you’re doing really is you’re adding the 4, the 4, the 4, the 4.  How much is that?",teacher,43,0,,,0.0
What?,student,1,0,,,
How much is 4 and 4?,teacher,6,0,,,0.0
16.,student,1,0,,,
Okay.  And how much is –,teacher,6,0,,,0.0
I mean 4 and 4 equals 8.,student,7,0,,,
Okay.  4 –,teacher,3,0,1.0,,0.0
4 plus 4 equals 8.,student,5,0,,,
"Okay, an 8.  Okay.  So, it’s 16.  So, if this is – if 4 4s is equal to 16, how did you get 180?  What should that be?",teacher,28,0,1.0,,1.0
16?,student,1,0,,,
"Well, we shouldn’t be 16.  You’ve got zeros.",teacher,8,0,,,0.0
It should be –,student,4,0,,,
"So, basically, what you’re doing is you’re saying 40 times 4 or 4 times 40 this way, watch over here.  What’s 4 times 4? What did you just tell me 4 times 4 is?",teacher,34,0,,,0.0
"Is 8 – I mean, it’s 16.",student,7,0,,,
"So, you put down your 16.  And then, what’s 4 times zero?",teacher,12,0,1.0,,0.0
40.,student,1,0,,,
"No, 4 times zero is?  Anything times zero is what?",teacher,10,0,,,0.0
Zero.,student,1,0,,,
"There you go.  So, I don’t know how you ended up with 18?  How did you end up with the 18?  It should be what –",teacher,26,0,,,1.0
It’s because it said 4 times 40.,student,7,0,,,
"Right.  So, 4 times 40.  Look, hon.  You got 40, 40, 40 and 40. How many 4s are there?",teacher,19,0,1.0,,0.0
4 4s.,student,2,0,,,
And you just told me 4 times 4 is what?,teacher,10,0,,,0.0
Is 16.,student,2,0,,,
"Right.  So, you got 16 and there’s a zero.  So, 16 is –",teacher,13,0,,,0.0
Add a zero.,student,3,1,,,
