text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions
"No, I just want you to show how you solved this problem or how you solved this problem on that paper.",teacher,21,0,,,0.0
You mean write a word problem [Inaudible],student,7,0,,,
Not a word problem.  The word problem below it.  Draw the solution and then write the word problem underneath it.,teacher,20,1,1.0,,0.0
Mr. A?,student,2,0,,,
Yes?,teacher,1,0,,,0.0
What are you supposed to do on this paper?,student,9,0,,0.0,
Hmm?,teacher,1,0,0.0,,0.0
He just [answered] us.,student,4,0,,,
"Can you explain it?  Yes, Student J?",teacher,7,0,,,1.0
I'm getting confused.  So –,student,5,0,,,
Okay.  So why don't you read this problem out loud to me?,teacher,12,0,0.0,,1.0
Miss S sells bags of oranges in her grocery  --,student,10,0,,0.0,
Grocery.,teacher,1,0,1.0,,0.0
-- grocery store.  There are four oranges in the bag.,student,10,0,,0.0,
Each bag.,teacher,2,0,1.0,,0.0
I mean each bag.  David bought six bags of oranges to bring to his class.  How many oranges did David buy?,student,21,0,,0.0,
So how many bags are there?,teacher,6,0,1.0,,0.0
There's four oranges in each bag.,student,6,0,,,
And we said that we circle important number and underline important words.,teacher,12,2,0.0,,0.0
[First one].,student,2,0,,,
And how many – okay but then what?  Six bags of oranges?,teacher,12,0,,,0.0
And then [I think I'm] [Inaudible].,student,6,0,,,
What's that?  Open up to page 41.,teacher,7,0,0.0,,0.0
Might be [Inaudible] Might be recording me because –,student,9,0,,0.0,
"So page two.  So question two, Student S.",teacher,8,0,0.0,,0.0
In all that [charting] that you had in the book she [Inaudible] like that.,student,14,0,,0.0,
Okay.  I'll let –,teacher,4,0,0.0,,0.0
Do you have to do forty-six or [Inaudible],student,8,0,,0.0,
Mm-hmm.,teacher,1,0,0.0,,0.0
[Forty]?,student,1,0,,,
"Mm-hmm.  Student S?  I don't think that needed to be opened up so why don't you put the things back in that tray.  Isn't there a tray with some things in it?  Put the fraction pieces back in, please.",teacher,39,1,,,0.0
This is going to be easy.  The second one's easy.,student,10,0,,0.0,
"One, two, three, four, five, six.  So this is what?  Eight plus eight plus eight.  Can you show me how you added those to three – what numbers together and came up with 32?  When you're ready, Student K, raise your hand and I'll come take a look.",teacher,48,0,0.0,,0.0
"I need help, Mr. A. Can I get some water?",student,10,0,,0.0,
"No.  No.  Why don't you draw – instead of writing down, why don't you try drawing?  How many bags are – did David buy?",teacher,24,0,0.0,,1.0
Six.,student,1,0,,,
Six?  So why don't you draw six bags?  How many oranges are in each bag?,teacher,15,0,,,0.0
Four.,student,1,0,,,
"Ooh.  Let's try solving it that way.  Drawing the picture. Either big in it.  Yes, Student K?",teacher,17,0,,,0.0
I need help.,student,3,0,,,
Student G?,teacher,2,0,,,0.0
It's not even going in.,student,5,0,,,
[Inaudible],teacher,1,0,0.0,,0.0
Four times six. Count to four six times.,student,8,0,,0.0,
Go get a drink of water.  So draw a picture.  Okay.  So – and what does a picture represent?,teacher,19,0,0.0,,0.0
Six bags?,student,2,0,,,
So each of this is a bag?  And how many are in each bag?,teacher,14,0,,,0.0
Four.,student,1,0,,,
"So do – go ahead and fill in the four.  Okay, Student L, where's your math book?",teacher,17,0,,,0.0
[Inaudible],student,1,0,,,
"Okay, Student L?  Is this what you were looking for?  It was –",teacher,13,0,,,0.0
It was on the floor.,student,5,0,,,
It was on the floor.  [Make sure it goes in this.],teacher,11,0,1.0,,0.0
It is –,student,3,0,,,
So what you come up with?,teacher,6,0,,,0.0
Thirty-four.,student,1,0,,,
Great.  So make sure you put your answer in here and then I [Inaudible],teacher,14,0,,,0.0
Mr. A. Can I use the bathroom?,student,7,0,,,
Show me how you solved it?,teacher,6,0,0.0,,1.0
Can I use the bathroom?,student,5,0,,,
"Student A, come on up.  Hmm?  Not right now.",teacher,9,0,1.0,,0.0
"[On the] word problem, do the words?",student,7,0,,,
Draw your solution on that white line – on that white paper and then write that word problem underneath it.,teacher,20,2,1.0,,0.0
Oh.,student,1,0,,,
"Mm-hmm.  So what's your answer?  How many oranges did he how many oranges?  Yes, so erase.",teacher,16,0,,,0.0
24 oranges.,student,2,0,,,
That's [okay] [Inaudible],teacher,3,0,,,0.0
"I [would have said], like [Inaudible].",student,6,0,,,
"Well, here's what I want you to do.  I want you to circle the important numbers and underline the important words and that should tell you whether or not it's multiplication or division.  And when you think you know I want you to compare your ideas to Student L's.",teacher,49,4,0.0,,0.0
[I think it's division].,student,4,1,,,
[Inaudible] not this one.,teacher,4,0,,,0.0
I did four times six and it gave me 24. [Inaudible] Last week Ms. S ordered six boxes of oranges.,student,20,0,,0.0,
"So can you draw a representation of this?  Instead of – that – what are my important words in numbers?  I want you to underline the important words, circle the important numbers.",teacher,32,2,0.0,,0.0
That was forty.,student,3,0,,,
"Forty what?  And what is it they're talking about that has forty oranges inside?  All right.  Great.  Is that a number or -- ? [Beeping alarm]  Ladies and gentleman, I'm going to give you about four more minutes.  And then in four minutes I want us to talk about how questions one and two are related.  If you've already moved oranges.",teacher,61,0,,,0.0
I [Inaudible] boxes.,student,3,0,,,
Now you have boxes.  How many boxes are there?,teacher,9,0,,,0.0
Six?,student,1,0,,,
Okay.  So try drawing your boxes again.  And how many are in each box?,teacher,14,0,,,0.0
Forty?,student,1,0,,,
So what goes in each box?,teacher,6,0,,,0.0
[Forty]?,student,1,0,,,
So are you gonna make 40 circles this time or do something else?,teacher,13,1,,,0.0
[Inaudible],student,1,0,,,
"Okay.  I have one question for you, Student K.  Student K? Instead of tally marks, can you just write the number 40 in each box?  Do you think you can do that and still figure it out?  Try that because I think you might find that is a more efficient way of solving it.  Okay?  So what number is gonna go there?",teacher,62,0,,,0.0
Forty.,student,1,0,,,
"Okay.  Yeah.  Student J, bring page 41 over here.  Bring page 41 over here.  So now try solving it.",teacher,19,0,,,0.0
What happened?  Is it recording me?,student,6,0,,,
"It's okay.  Student J, what work have you done so far?",teacher,11,0,0.0,,0.0
Why are they [Inaudible] and they record me?,student,8,0,,0.0,
You need to solve problems one and two.,teacher,8,0,0.0,,0.0
One and two?,student,3,0,,,
Right now on page 41.,teacher,5,0,,,0.0
Whew.,student,1,0,,,
"Look at the relationship between this number and that number. This number and that number.  Are you asking me or telling At your seat right there.  Keep your things on your desk. Okay.  Now, it's not six bags.  It's six boxes and how many are in each box?  Student I?",teacher,50,0,,,0.0
"Mr. A.?  It's difference 280, right?  It is 280.  Can I use a ruler?",student,14,1,,0.0,
You may.,teacher,2,0,0.0,,0.0
It's 280.,student,2,0,,,
"No, it's not.  I want you to go back and double check your math.",teacher,14,0,,,0.0
"Mr. A., can I get crayons?",student,6,0,,,
"Nope.  I need five and we'll see like what's [Inaudible] five from first.  Thank you, Student J.  Thank you, Student J. Thank you, T.  Student J? So let's talk about how the questions one and two are related.  Question one it says what?  It's six bags of four.  And hand if you can tell me what your answer was?  How many oranges was that?  Student I?",teacher,66,0,0.0,,0.0
Four.,student,1,0,,,
And what equation did you use to solve it?,teacher,9,1,,,1.0
Six times what [Inaudible],student,4,0,,,
"Now how 'bout the second one?  Shh.  Student K., what did you come up with an answer for the second one?  Question two. 240.  Can any – can someone raise their hand and tell me what equation they used to solve it?  Student A?",teacher,44,1,,,1.0
Six – oh. Six times 40.,student,6,0,,,
"So how are these related?  Student J?  Student T?  I'm gonna wait.  I love the fact that Student I, and Student R, and Student E want to solve the questions that are in their book but we need to have a conversation about how these are related.  How are these two problems related?  Student T?",teacher,55,0,0.0,,1.0
Because – I got to tell you something.  You put up 240 from six times 4.,student,16,0,,0.0,
Thank you.  So how are these two related?,teacher,8,0,0.0,,1.0
Because it got a two and a four in the front.,student,11,0,,1.0,
So this is 24 here and this is 24 here.  So the sixes are the same.  What's different about this – the equation?  Student R?,teacher,25,1,0.0,,1.0
That the six and four – that – [they say] that six times forty. The forty [thing].,student,17,0,,0.0,
"Oh, wow.  You know what?  We just found – we just discovered this fantastic relationship.  Forty is how much of 10?",teacher,21,0,1.0,,0.0
Four tens.,student,2,0,,,
"It's four tens or is it 10 fours?  Student J, fair warning. All right.  If we're multiplying this number in the equation by 10 we have to multiply the answer by 10. Student R?  Okay.  I need all of you right here.  I need this half of the class to sit somewhere where you relationship.  Who can tell me what three times four is?",teacher,64,3,,,0.0
Three times?,student,2,0,,,
"Three times four.  Student K, why don't you move up a bit to the edge of the rug.  Student T?  Three times four is what? Student R?",teacher,27,0,,,0.0
12.,student,1,0,,,
12.  I have an array here.  I know it's not big but it's three by four.  So three times four is 12.  What do you think three times forty is?  Student E?,teacher,32,1,,,1.0
I think it's [Inaudible],student,4,0,,,
"And why do you think that is?  Yes, Student A?",teacher,10,0,,,1.0
It's the same thing except you just add a zero to the end.,student,13,1,,1.0,
But am I just adding a zero to the answer?,teacher,10,0,1.0,,0.0
Yeah.  You're adding 100 to the answer and you're adding 10 to the --,student,14,0,,0.0,
"So you're saying you're taking that first equation and multiplying it times 10.  So I have three times four here. And when I change my equation to three times forty, how many of these do I have?  I go from four to 40.  Student T?",teacher,45,3,1.0,,0.0
You have four of those.,student,5,0,,,
"So that would be three times four, which is 12.  You're saying times four?  Let's try this.  So we're saying that an array – if I can represent this equation with three times four with an array that's represent that equation?",teacher,41,4,0.0,,1.0
10 more.,student,2,0,,,
Can you repeat that for me?,teacher,6,0,,,0.0
10 more.,student,2,0,,,
"10 more?  Let's try this.  Are we ready?  12, 24, 36 –",teacher,12,0,,,0.0
48.,multiple students,1,0,,,
48.,teacher,1,0,,,0.0
73.,student,1,0,,,
"72.  84.  Student R, take your seat please.  You're blocking people's view.  Thank you.  96.  Or it's actually – we've gone past that.  We have 12.  Let's count this again.  12, 24, 36, 48, 60, 72, 84, 96, 108,",teacher,39,0,,,0.0
15.,student,1,0,,,
20.,teacher,1,0,,,0.0
Oh.,student,1,0,,,
How many arrays do I have?,teacher,6,1,,,0.0
"One, two, three, four – 10.",student,6,0,,,
Call out.  Student I?,teacher,4,0,0.0,,0.0
10.,student,1,0,,,
I have 10.  So when I went from this equation to this equation I just multiplied this and this by 10.  Does that make sense?,teacher,25,3,,,1.0
Yeah.,multiple students,1,0,,,
"So it's more than just adding a zero.  You're actually taking your first equation and multiplying times 10.  I now need to set you free to try the problems on question – on page 42 and 43.  And I need one, two, three, and whoever else has gum to get rid of it now.  There's at least three of you and I want the entire packets left on Student J?  You all done?  Excellent.  Can you put your name on it and that's great.  So I'm gonna have you move on to pages 42 and 43.  Mm-hmm.  Not yet.",teacher,99,2,,,0.0
[Inaudible],student,1,0,,,
"I want to go see page 42, see what you started so far.  Yes, Student E, page 42.  So let's see page 42.  What's five times six?  Five",teacher,28,0,,,0.0
Half.,student,1,0,,,
"Student S, see how we had three times four?  We had 12.  Okay? We said three times 40 is actually ten 12s so it's 120.",teacher,25,0,,,0.0
"Wait.  Six, 12, 18.",student,4,0,,,
"So what do you think this one is?  Okay.  So now take Student L – go use.  Student L, can I – I need a chaperone for a trip to the to find another place for you because you haven't done any work yet and every time I turn around you're working with – so what",teacher,56,0,,,0.0
"[Inaudible] do it, man.",student,4,0,,,
So –,teacher,2,0,,,0.0
[Inaudible] do this.  [Inaudible] recorded.,student,5,0,,,
You're what?  You're still take part in the math lesson.,teacher,10,0,0.0,,0.0
Okay.  But what's the point of doing this?,student,8,0,,0.0,
"So you learn, Student J. Excuse me, Student S?",teacher,9,0,0.0,,0.0
I need help.  Is this one 240?,student,7,0,,,
Okay.  So what – five times 60.  I want you to go back and show me your thinking.  You can use centimeter grid paper.  You can use drawing paper to draw out your answer or you can use cubes.  So I want you to try and solve that one.  All right?,teacher,51,2,0.0,,0.0
[Inaudible],student,1,0,,,
What do you want to use?,teacher,6,0,,,0.0
I'll just [Inaudible]  I wrote the story problem.,student,8,0,,0.0,
"Yep.  That's fine.  Yep.  So now I want you to work on these. So let's look at page 41.  Put it in the bin, please.  So I'm gonna read the question out loud and I want you to tell me what to circle and grocery store.  There are four oranges in each bag.  David bought six bags of oranges to bring to his class.  How many oranges did David buy?  What are my numbers – important numbers in this question?",teacher,80,1,0.0,,0.0
Four.,student,1,0,,,
Okay.  And what's the word that goes with it?  The important word that goes with it?  Or words?,teacher,18,0,,,0.0
60.  20 [Inaudible],student,3,0,,,
You want me to read the sentence again with the four in it?,teacher,13,0,,,0.0
[I know what it is].,student,5,0,,,
Four what?  Add the – write down 60 five times and add them together.,teacher,14,2,0.0,,0.0
[Inaudible],student,1,0,,,
"Okay.  In what?  In each bag?  Excellent.  Now what's my other number in this, Student J?",teacher,16,0,,,0.0
Six.,student,1,0,,,
Six.  He bought six bags so we've got six bags with four oranges in each bag.  How can you draw that problem?,teacher,22,0,,,1.0
Four times six.,student,3,0,,,
Four times six.  See if Mr. A can write – is that a four?  Is that right?,teacher,17,0,,,0.0
[Inaudible],student,1,0,,,
"Is that a four?  Is that right?  Four times.  So Mr. A the artist here.  One second, Student J.  I'm trying to work on my upside down artistry.  How am I doing so far, Student J? I'm trying.  It doesn't have to be perfect.  Just has to represent the problem.  I found that if I don't worry about how stuff always looks it makes it easier and less frustrating for me to solve the problem.  So I don't need it to be perfect.  One, two, three – that's five bags.  How many more do I have to draw?",teacher,98,0,,,0.0
One.,student,1,0,,,
All right.  Let's go to it.  You ready?  You want to put the number in that one.  See if you can write better upside straight.  I bet you can write better than I can.,teacher,34,0,,,0.0
"16.  Look at – Oh, oh. [Inaudible]",student,7,0,,,
You want me to write the four?  Okay.  So I'll write the four.,teacher,13,0,0.0,,0.0
Wow.  This is that 12.,student,5,0,,,
Mm-hmm.,teacher,1,0,0.0,,0.0
[61.  20.  20].,student,3,0,,,
20?,teacher,1,0,,,1.0
24.,student,1,0,,,
So what's your answer?,teacher,4,0,,,0.0
24.,student,1,0,,,
All right.  Now you ready to try the next one?  You want me to read it out loud or you want – okay.  When Ms. S orders oranges from the fruit company they come in boxes. Each box has forty oranges inside.  Last week Miss S ordered six boxes of oranges.  How many oranges did she order?  So what are some of the important words and numbers here?,teacher,68,0,,,0.0
Forty.  Six.,student,2,0,,,
Forty oranges.  Each box has 40 oranges.  Okay.  What else? You,teacher,11,0,,,1.0
How many oranges did she order?,student,6,0,,,
"So – what do you want me to do?  Mr. A the artist.  Student G, Page 42 is next.",teacher,19,0,0.0,,0.0
I know. Forty and six boxes.,student,6,0,,,
Excuse me?,teacher,2,0,0.0,,0.0
Forty oranges and six [boxes].,student,5,0,,,
"So I'll draw the fours, you draw the zeros.  We got a deal? Oh, do you know that's a four or does it look like a nine?",teacher,27,0,0.0,,0.0
Looks like – I think I can [catch] it.,student,9,0,,0.0,
[Inaudible] [There you go].,teacher,4,0,0.0,,0.0
I got the answer.,student,4,0,,,
What was it?,teacher,3,0,,,0.0
320.,student,1,0,,,
"Student S, here's what I want you to do.  Do you do addition like this?  60 plus 60 plus 60 plus 60 plus 60 plus 60. Like that?  Can you do that?  What are all these zeros added together?",teacher,39,1,,,0.0
Zero.,student,1,0,,,
Right.  Skip count by sixes.  Six –,teacher,7,0,,,0.0
"12, 18, 24, 32.",student,4,0,,,
Six.,teacher,1,0,,,0.0
12.,student,1,0,,,
"12, 18, 24, 30.  24?  Six.  Ready?  One, two, three, four, five.  Yes.",teacher,13,0,,,0.0
"Oh, it's 20 [Inaudible].",student,4,0,,,
"Yeah.  So can you skip count by 40s instead of 4s and then write your answer there?  Yes, Student J?",teacher,20,0,,,0.0
I found a pattern.  See?,student,5,0,,,
What did you find?,teacher,4,0,1.0,,1.0
[One and there's a two.  It just adds a zero but for them three it,student,15,1,,1.0,
"You know we're gonna talk about that.  Maybe not today but in the next couple of days.  Okay, but you've seen the pattern.  It may be adding a zero but it's because this number's 10 times large – this numbers' ten times larger than that number.  This number is ten times larger than that – Student I, I'm gonna tell you this once.",teacher,63,0,1.0,,0.0
Did I get the right [answer]?,student,6,0,,,
Can you handle the responsibility on those [boots]?,teacher,8,0,0.0,,0.0
Mm-hmm.,student,1,0,,,
"Okay, which means we – Student I, you need to use light footsteps, okay, walking.",teacher,15,0,,,0.0
Do we have to do this page?,student,7,0,,,
Mm-hmm.,teacher,1,0,1.0,,0.0
Like that – [Inaudible],student,4,0,,,
[Inaudible] Sit down.,teacher,3,0,,,0.0
I still didn't solve number two.,student,6,0,,,
Did that work?,teacher,3,0,0.0,,0.0
I [stayed].,student,2,0,,,
All right.  Do you think you – ready to try page 42?  Give –,teacher,14,0,,,0.0
Mr. A?,student,2,0,,,
"Yes, Student N?",teacher,3,0,,,0.0
Is that enough?,student,3,0,,,
Enough what?,teacher,2,0,,,0.0
Fives?,student,1,0,,,
How many fives are there?,teacher,5,0,,,0.0
Eight.,student,1,0,,,
60?,teacher,1,0,,,0.0
16.,student,1,0,,,
Why don't you go on the rug and lay them out side by side.,teacher,14,0,,,0.0
"Mr. A, can I [Inaudible]",student,5,0,,,
Some help?  You sure can.,teacher,5,0,1.0,,0.0
Oh my gosh.  I'm [Inaudible],student,5,0,,,
Now what if we instead of having six fives we multiply that five times 10 and we have six 50s.,teacher,20,1,0.0,,0.0
Huh? Leave me alone.,student,4,0,,,
So this says six 50s.  So what's six times 50?  Can we count? 50 –,teacher,15,0,,,0.0
100?,student,1,0,,,
Okay.  Plus 50 more.,teacher,4,0,,,0.0
150?,student,1,0,,,
Plus 50 more.,teacher,3,0,,,0.0
200 it would be?,student,4,0,,,
"Student S?  50, 100, 150.",teacher,5,0,,,0.0
That's not [been solved].,student,4,0,,,
"Why don't you write it down?  50, 100, and complete the pattern.",teacher,12,0,,,0.0
It would be better if we had more help [Inaudible],student,10,0,,1.0,
Excuse me.,teacher,2,0,0.0,,0.0
Mr. A?,student,2,0,,,
Yes.,teacher,1,0,,,0.0
My [lip] hurt.,student,3,0,,,
Okay.  It's still there so that's good.,teacher,7,0,,,0.0
Can I go to the bathroom?,student,6,0,,,
Okay.,teacher,1,0,0.0,,0.0
[Inaudible]  I didn't really work on the paper but I did it all on here.,student,15,0,,0.0,
What was your answer?  Okay.,teacher,5,0,0.0,,0.0
240 and actually the second way for two – for number two.,student,12,0,,0.0,
[What else?],teacher,2,0,0.0,,0.0
This is Number One.,student,4,0,,,
"So now I want you to try 42.  So one, two, three, four, five. So six 50s is how much?",teacher,20,0,,,0.0
Huh?,student,1,0,,,
Six times 50 is how much?  Now try it with 60s.  Five 60s.,teacher,13,0,,,0.0
Can I use the bathroom?,student,5,0,,,
"When the other ladies come back, yes.",teacher,7,0,1.0,,0.0
Can I use the restroom and then my [money] in there – ?,student,13,0,,0.0,
We're actually gonna have a bathroom break very soon.,teacher,9,0,1.0,,0.0
Okay.,student,1,0,,,
Okay.,teacher,1,0,,,0.0
But it's an emergency.,student,4,0,,,
"[Inaudible]  hold it like ten minutes. Student S.  Thank you, Student J.  I know that students are starting to see patterns between the smaller equations and the larger equations.  What I want and we're gonna talk about those patterns Friday. What I need you to do right now is to close up your student activity books and open up your math notebook and help me start filling in this chart right here.",teacher,72,2,,,0.0
Where's Student M go? Is this supposed to [Inaudible] all the way on my desk.,student,15,0,,0.0,
"So, Student J, you're gonna need your math notebook out right now.  Student G?",teacher,14,0,0.0,,0.0
You got the camera off?,student,5,0,,,
"Okay.  You know what I've realized.  I've got students that can't go to their desk because their desks are on camera. So, you know copy it down tomorrow as part of your morning work.  Okay, Student G?",teacher,37,0,1.0,,0.0
Can we go back to our desks?,student,7,0,,,
Nope.  Sit where you were when I turn the camera on.  What's one times 14.,teacher,15,0,1.0,,0.0
Are we supposed to be on the same page?,student,9,0,,0.0,
Sevens?  So what's ten times 14.,teacher,6,0,0.0,,0.0
"Ten times 14 –  Can we go to the bathroom?  I'm going. Mr. A?  I'm [growing].  Well, I'm [growing even though I didn't]",student,23,0,,0.0,
Five.,teacher,1,0,0.0,,0.0
[They can't record me]. Mr. A?,student,6,0,,,
Four.,teacher,1,0,0.0,,0.0
"Mr. A, is this the – Mr. A, they can't record me.",student,12,0,,0.0,
Three.  I need you to just sit down and follow along with what's on the board.,teacher,16,0,0.0,,0.0
Can't record me. [Inaudible]  Video camera,student,6,0,,,
Just sit down and follow along with what's on the easel.,teacher,11,0,0.0,,0.0
[Oh my God].,student,3,0,,,
"Student J, go ahead and sit back at the seat you were at.",teacher,13,0,,,0.0
I'm gonna crawl over the –,student,6,0,,,
"So Student M, I need you to turn your chair.  Student T, turn you chair.  So what's 10?  The 10th multiple of 15.",teacher,23,1,0.0,,0.0
[150].,student,1,0,,,
Raise your hand if you know the 10h multiple of 16.,teacher,11,1,,,0.0
Nine.,student,1,0,,,
"Student M, Student L, turn your chairs around so you can see this.    Ruth?",teacher,14,0,,,0.0
160.,student,1,0,,,
The 10th multiple of 18.  Miss L?,teacher,7,1,,,0.0
180.,student,1,0,,,
Yes.  Thank you.  How 'bout the 10th multiple of 24.,teacher,10,1,,,0.0
