text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions
"Oatmeal raisin cookies.  So maybe I need to know how many raisins are in a box because I need a certain amount of raisins for my cookies, right?  So it’s always good to have the data so I know how many boxes of raisins I might need. That’s not the case today.  We’re going to find out today what we need to do. All right.  So, the first thing we’re going to do is I’m going to give you a piece of paper towel.  That’s going to go right in front of you in the middle of your desk.  I’m going to give you a box of raisins.  You cannot open your raisins.  You’ll be able to, because I told you yesterday that once we’re done you can eat them if you’d like.  If you don’t like raisins, you’re not forced to eat them. Maybe someone at home likes raisins.  Maybe you want to take them home so they can put them in their oatmeal.  Or maybe you can say, “Can you make me some oatmeal cookies?” and they can make them today. You can’t open them yet.  Does everybody understand that? You will be able to open them but not just yet, because we have to do a little testing, a little experimenting.  Can I actually have two volunteers?  Let’s see, I need two volunteers that are sitting nicely, their desk is clean and organized. Let’s see, Student K, you can come pass out paper towels for me. Actually, Student K, why don’t you do the back three rows for me, and [inaudible] front three groups, and Student K, if you could give Student D one that would be great.  And let’s see, my raisin person.  Student R, come on over.  One box of raisins for each person.  Now, you can squeeze your box, you can smell your box, you can look at it.  You cannot open it yet.",teacher,320,1,,,0.0
You said we could squeeze it?,student,6,0,,,
"Well, not squeeze it so they pop open.  One more paper towel? Who sits here?  Oh, Student N.  [Inaudible] give yourself an extra?  Thanks.  You’re gonna when I tell you to, just open the lid and look.  Yes.",teacher,38,0,1.0,,0.0
[Inaudible.],student,1,0,,,
"At the beginning of the year, remember I get those special forms that tell me if you’re allergic to anything?  We had no raisin allergies.  Good thing, huh?  Everybody has a paper towel?  Five, four, three, two, and one.  Thank you, for those people that quieted down by the count of one. Those of you that didn’t, you need to pull yourself together.  Everybody has a paper towel, yes?",teacher,69,0,,,0.0
Yes.,student,1,0,,,
Okay.  Does everybody have a box of raisins?,teacher,8,0,,,0.0
Yes.,multiple students,1,0,,,
"All right.  Thank you.  Now, Miss T, do you want to do the activity also?  Thank you.  [Inaudible] if you want to sit up here.  You don’t have to sit [inaudible].  Okay.  Now, here’s your direction.  The first step that I need you to do – did everyone squeeze it?",teacher,50,0,,,0.0
Yeah.,multiple students,1,0,,,
"Okay.  You’re going to just open the lid.  You can’t touch the raisins, you can’t take the raisins out.  You just open the lid.  Look at me, in case you’re unsure.  All you do is open it.  You can’t touch the raisins, you can’t take them out.  You just open it.  Now, by looking at the top of your box – you can’t touch any of them, you can’t move a raisin.",teacher,72,0,,,0.0
[Inaudible.],student,1,0,,,
"Nope.  Just looking.  In the top corner of your paper towel I want you to write down how many raisins you think are in that little box.  You dropped one?  Here honey.  Student M, start over.  Student J, right here.  Sorry, babe.  Just write down your number.  Student K?",teacher,49,0,,,0.0
[Inaudible.],student,1,0,,,
"Give me a specific number.  Like if you think there’s four raisins, write 4.  Okay? Okay.  Once you’re done, Student J, you need to be appropriate. Student J?  Don’t ignore me when I’m speaking to you, please.   Okay.  Put your raisins down.  Raise your hand if you want to tell me how many raisins you think, just by looking at the top, are in the box.  How many do you think, Student R?",teacher,73,0,,,1.0
20.,student,1,0,,,
20.  How about you?,teacher,4,0,,,1.0
80.,student,1,0,,,
80.,teacher,1,0,,,0.0
10.,student,1,0,,,
10.,teacher,1,0,,,0.0
50.,student,1,0,,,
50.,teacher,1,0,,,0.0
30.,student,1,0,,,
30.,teacher,1,0,,,0.0
29.,student,1,0,,,
29.,teacher,1,0,,,0.0
28.,student,1,0,,,
28.,teacher,1,0,,,0.0
17.,student,1,0,,,
17.,teacher,1,0,,,0.0
50.,student,1,0,,,
50.,teacher,1,0,,,0.0
25. [Inaudible.],student,2,0,,,
18.  Student D?,teacher,3,0,,,0.0
36.,student,1,0,,,
36.  Student J?,teacher,3,0,,,0.0
25.,student,1,0,,,
25.  19.  9.,teacher,3,0,,,0.0
21.,student,1,0,,,
21.  Student J?,teacher,3,0,,,0.0
20.,student,1,0,,,
20.,teacher,1,0,,,0.0
19.,student,1,0,,,
19.,teacher,1,0,,,0.0
23.,student,1,0,,,
"23.  All right.  So a lot of you have – oh, sorry Miss T.",teacher,14,0,,,0.0
47.,student,1,0,,,
"47.  A lot of you have a guess. 47.  A lot of you have a guess that’s within the further end of the teens – 18, 19 – up to the 30s.  Some of you have 50s and 40s.  So we’ll have to see who’s right.  Now what you’re going to do – nope, no one’s doing anything yet because I haven’t told you the next step.  Same thing like when we used cubes.  You know when we used the cubes from the bucket, for our arrays and multiple towers and things?",teacher,92,4,,,0.0
Yes.,multiple students,1,0,,,
"We can’t just dump them out because they fall on the floor, and Miss D says “I don’t want to see them on the floor.”  We can’t use them again if you can’t use them properly.  You are going to take your raisins and you’re going to dump them out on your paper towel.  Not yet.  I haven’t said to yet.  I’m just telling you what you will be doing.  And you need to get an exact count of how many raisins.  Now, some raisins are big, some raisins are small.  Okay.  It doesn’t matter.  It’s still a raisin.  Count every piece as a raisin.  Does everybody understand that?",teacher,109,0,,,0.0
Yeah.,multiple students,1,0,,,
"All right.  Go ahead.  Can I dump them out?  Can I get the pleasure of doing that?  Some of them get stuck on the bottom.  You can stick your finger in there to squish them out.  Count them out.  Kind of like cranberry sauce, huh, Student X?  You have to open up both sides to be able to get it out.  Yeah.  Student T, you’re worrying about counting?  When you’re done counting, again, write your number on your paper towel and circle it so you know that’s your exact count.  They are sticky.  Raisins are sticky. You counted already, Student J?  My goodness, you’re quick. Now, do you think all of us are going to have the same amount?",teacher,119,1,,,0.0
No.,multiple students,1,0,,,
"I don’t think so.  Okay.  Write them down.  Mr. L, can you get that please?",teacher,15,0,,,0.0
[Inaudible.],multiple students,1,0,,,
"Alrighty.  Who has their final count?  Student K, how many do you have?",teacher,13,0,,,0.0
36.,student,1,0,,,
36.  Student C?,teacher,3,0,,,0.0
38.,student,1,0,,,
38.  Student S?  Not yet?  Student D?,teacher,7,0,,,0.0
39.,student,1,0,,,
"Sorry, Student S?",teacher,3,0,,,0.0
39.,student,1,0,,,
39.  Student R?,teacher,3,0,,,0.0
39.,student,1,0,,,
39.  Student H?,teacher,3,0,,,0.0
40.,student,1,0,,,
40.  Student X?,teacher,3,0,,,0.0
[Inaudible.],student,1,0,,,
Student D?,teacher,2,0,,,0.0
30. 40.,student,2,0,,,
Student N?,teacher,2,0,,,0.0
39.,student,1,0,,,
Student J?,teacher,2,0,,,0.0
37.,student,1,0,,,
Student L?,teacher,2,0,,,0.0
32.,student,1,0,,,
"Make sure your chair stays down, please.  Don’t hurt yourself. Student N?",teacher,12,0,,,0.0
35.,student,1,0,,,
"35.  Student D, how about you?",teacher,6,0,,,1.0
36.,student,1,0,,,
Miss T?,teacher,2,0,,,0.0
38.,student,1,0,,,
Student D?,teacher,2,0,,,0.0
38.,student,1,0,,,
38.  Student L?,teacher,3,0,,,0.0
33.,student,1,0,,,
33.  Student D?,teacher,3,0,,,0.0
37.,student,1,0,,,
37.  Student J?,teacher,3,0,,,0.0
I got 35.,student,3,0,,,
35.  Student T?,teacher,3,0,,,0.0
30.,student,1,0,,,
30.  Student A?,teacher,3,0,,,0.0
34.,student,1,0,,,
34.  Student J?,teacher,3,0,,,0.0
37.,student,1,0,,,
Okay.,teacher,1,0,,,0.0
Wait.  You didn’t get me?,student,5,0,,,
Student X?,teacher,2,0,0.0,,0.0
48.,student,1,0,,,
"48?  Wow.  Okay.  Let’s take a peek.  This is everybody in the class, this is the amount of raisins they have.  So now your eyes should be up here.  Your hands are not touching your raisins.  Perhaps you should fold them and put them in your lap.  Your hands are not touching your raisins – that’s the second time now.  Thank you.  36, 38, 39, 39, 40 – this is a jumble of numbers.  It’s just one big list of numbers.  Are they in order?",teacher,85,0,,,0.0
No.,multiple students,1,0,,,
"No.  If I were to say to Student N, Student N, tell me the mode, the raisins that have the most amount of numbers, the number you see the most.  Is it easy to pick that out?",teacher,37,0,,,0.0
Yes. No.,multiple students,2,0,,,
"It’s not easy to pick it out right now, because you’d have to sit there and count through and say, “Okay, 39, 39, 39. Well, I see a lot of 38s too, so let’s see.”  It would take a lot of work.  It would take a lot of work to see as one big list.",teacher,55,0,,,0.0
You could make a line [inaudible] 39.,student,7,1,,,
"So I might want to take this.  I’ve collected my data, right? Now I might want to take my data and make it more organized, make it easier on the eyes, right?",teacher,32,2,0.0,,0.0
Make a line.  Make 39 and then the [inaudible].,student,9,1,,0.0,
"Make a line plot, you think?",teacher,6,1,1.0,,0.0
Yeah.,student,1,0,,,
Would that be a good idea?,teacher,6,0,,,0.0
Yes.,multiple students,1,0,,,
"Yeah?  Student N, could I have you come up to the board, please?  You cannot eat your raisins yet.",teacher,19,0,,,0.0
You should do a line plot [inaudible].,student,7,1,,,
"Can you hold this up for me?  [Inaudible.]  Very inappropriate, and I have to repeatedly talk to you when you’re talking and laughing when I’m trying to teach a lesson.  I’m not very pleased.  You will be on the wall.  Continue to argue, your only recess tomorrow too. Your chair should be on the ground and you should be sitting like a lady.",teacher,63,0,1.0,,0.0
[Inaudible.],student,1,0,,,
"How did his feet get under your chair?  Thank you.  Oh, this tape is sticky.  All right.  Thank you, my dear.  You may have a seat.  Okay.  So I’m going to, I could draw on my whiteboard but then I’d have to erase it, right?  And that would be no fun.  What we’re actually going to do is we’re going to use your raisin boxes instead of X’s.  So what I need you to do right now is I need you to take your pencil or marker or crayon or colored pencil – I don’t really care what you use, and write on the lid, I want you to put your first and last name, or just your first name is fine. Okay?  Write your first name.  Write on the top left, honey.  Write in there. Raisins smell good, huh?  Okay.  Now before I create a line plot, obviously I have a line and it’s called the line plot because I’m going to plot my data.  I’m going to put it up on there so I can see it, I can see the shape of the data. I have to have a name.  You have to name every single graph, bar graph, pie chart.  Anything that you create, it needs to have a name, so that way you know what your data was that you collected.  I need to know what I’m trying to figure out. Just like when we talk about a word problem, you can’t just put the number.  You have to label it.  Right?  If it’s 37 oranges, you have put the word “oranges.”  I need to know what you’re talking about.  So if someone were to come in and say, “Oh, great line plot.  What’s it collecting? What’s the data it’s all about?”  You have to make sure your title’s up there so people know. So let’s brainstorm.  What do you think the title of my line plot should be?  Average of raisins?  We’re not finding the average yet.  The average is something we can find once we’ve plotted of all our data, Student D, so keep that in mind.  Student D, you’re going to be my average holder. You have to keep that word in your head, okay?  Okie dokie. How about you, Student H?",teacher,380,17,,,0.0
How many raisins are in a box?,student,7,0,,,
Okay.  How many raisins are in a box?  Student X?,teacher,10,0,1.0,,0.0
The mode of the raisins?,student,5,0,,,
"Mode of the raisins.  Again, we’re not finding the mode. That’s something we can find after we plot all of our data. Student A?",teacher,24,1,1.0,,0.0
[Inaudible.],student,1,0,,,
Raisin [inaudible]?  Is that what you said?,teacher,7,0,,,0.0
Raisin brands?,student,2,0,,,
Raisin brands?  Raisin branch.,teacher,4,0,,,0.0
[Inaudible.],multiple students,1,0,,,
Raisin brand.  Bran.  The cereal?,teacher,5,0,,,0.0
No.  Brand.,student,2,0,,,
I don’t know.  Okay.  I’m going to assume that it doesn’t fit.,teacher,12,0,,,0.0
"Actually, I have 36 raisins.",student,5,0,,,
You have 36.  How many did you tell me you had?,teacher,11,0,1.0,,1.0
39.,student,1,0,,,
"Okay.  So I have to change your 39 to a 36.  Thank you, S. Okay.  How about how many raisins in a box?  So, well, it’s a raisin plot, but what am I trying to find out?  I’m trying to find out how many raisins – all right.  So here’s my title.  Now, how do I know what to put down here?  How am I going to number my line plot?  What might I want to start with?  What might I want to start with, Student N?",teacher,87,1,,,0.0
"Well, you could start with [inaudible] 1, 2, 3.",student,9,0,,0.0,
"Okay.  I could start with 0, 1, 2, 3, 4, right?  Do I really want to do that?",teacher,18,0,1.0,,0.0
No.,multiple students,1,0,,,
"I want to do what Student N said first.  I want to start with these numbers.  Because if I go from 0 all the way to – what’s our largest number? – 48.  So let’s say I go up to 50.  Does that give me just that area that I can really see the shape of the data?  No.  I have to squish everything together.  I don’t want to squish everything together.  I want to be able to look at it and actually see the data, where there’s the most. Student D, let’s see.  What is my lowest number, Student D?",teacher,101,3,,,0.0
30.,student,1,0,,,
"I think 30 is my lowest number, right?",teacher,8,0,,,0.0
39. No. There was a 20 before. There’s another 30.,student,10,0,,0.0,
So I have 30 is my lowest number.  Do I want to start my line plot with 30?,teacher,18,1,1.0,,0.0
Yes.,multiple students,1,0,,,
"Sure.  Why not?  So we’re going to make a 30.  Now, what do I want to end my line plot with?",teacher,21,1,,,0.0
40.,student,1,0,,,
What’s my highest number?,teacher,4,0,,,0.0
48.,multiple students,1,0,,,
48.  Do I have to end my line plot with 48?,teacher,11,1,,,0.0
No.,multiple students,1,0,,,
"Could I end it with 50 and make it look a little more even? Would give me 20 numbers?  That way, too, if 30’s here and 50’s here, I already know what my midpoint should be.  What should it be?",teacher,40,0,,,0.0
40.,multiple students,1,0,,,
40.  That makes it a little easier for me to create my chart. All right.  What should be in the middle of 30 and 40?,teacher,25,0,,,0.0
35.,multiple students,1,0,,,
"35.  And now, let’s see.  Make sure I get it.  And what should be in the middle of 40 and 50?",teacher,21,0,,,0.0
45.,multiple students,1,0,,,
"45.  Good for you guys.  Now, what goes between 30 and 35?",teacher,12,0,,,0.0
31.,multiple students,1,0,,,
31.,teacher,1,0,,,0.0
32.,multiple students,1,0,,,
32.,teacher,1,0,,,0.0
33.  34.,multiple students,2,0,,,
So I need four even –,teacher,6,0,,,0.0
Numbers.,multiple students,1,0,,,
"Even spots, right?  So let’s see.  Does that look about right? I’m going to look for three volunteers.  My first volunteer is going to fill in from 35 to 40.  My second volunteer is going to fill in from 40 to 45, and my last volunteer is going to fill in from 45 to 50.  Notice how I did the first one here.  So I showed you how your spacing should really look, didn’t I?  Should you have 36, 37, 38, 39 all in this little spot right here?",teacher,89,0,,,0.0
No.,multiple students,1,0,,,
"No.  You have to space it out like I did.  Let’s see.  Student X.  Now, if Student X doesn’t do it correctly should we yell out and say, “That’s wrong”?",teacher,30,0,,,0.0
No.,multiple students,1,0,,,
"No.  Just wait patiently, because we can always fix our mistakes, can’t we?  That’s how we learn. While you’re waiting you may eat your raisins if you’d like.  Just remember, once they’re gone you don’t get more, so you might want to savor them one by one.  And I’m sorry, for those of you that got 30 and Student X got 48.  You lose out on 18 raisins.  All right.  Let’s take a peek.  Did Student X do a nice job?  I have 36, 37, 38 – that looks spaced pretty nicely, doesn’t it?  Okay, let’s see.  What am I going to need through 40 and 45?  I’m going to need 41,",teacher,112,0,,,0.0
"42, 43, 44.",multiple students,3,0,,,
"All right.  Student N, why don’t you come on up?  You’re going to keep the boxes because we’re going to actually put the box where the amount of, number of raisins you have.  So let’s say, Student K, that you had 34 raisins.  How many did you have, Student K?",teacher,50,0,,,0.0
36.,student,1,0,,,
"So you had 36.  So you’re going to come up and put your box of raisins, and you’re going to stick it right above 36. [Inaudible] a little bit more, yeah.  So put your 42 here. 43, right there.  And 44.  There you go. Alrighty.  My last volunteer.  Let’s see, let’s see, let’s see.  Student M. I’m going to need a 46, a 47, a 48, a 49.  So maybe 46 right there, right where my nail is.  Get it?  You what?",teacher,82,0,,,0.0
[Inaudible.],student,1,0,,,
"Does anybody not like raisins?  Don’t put them back in the box because I’m going to need your box, but if someone in your group wants to munch on them, you can share them.  Only in your group.  Only in your group.  You’re not getting up across the room to share raisins.  That’s how raisins end up on the floor and stuck in your sneakers.  That’s mighty disgusting. Very good, Student M.  Alrighty.  Student N, can you do me a huge favor?  Actually, you know what?  We can just use this table.  I was going to use the other table, but this will actually stick better anyways.  If you had 30 raisins, raise your hand.  Now, I only have two 30s up there so I should only have two hands.  Who had 30 raisins?  Student D.  You should have it written down, honey. So Student T and Student D, bring your raisin box up to me, and you’re going to be our first people to show what we do, okay?  So Student D, here’s your raisin box, here’s your raisin box.  Student D, you’re going to stick it right above 30.  Good.  And Student T, you’re going to stick it right above his.  Very nice.  So how many do I have in 30? I have two.  Do you think now, I should look at my list and cross out the two 30s?",teacher,232,0,,,0.0
Yeah.,multiple students,1,0,,,
"So now I’m done with them, right?  So let’s cross out 30 and 30.  Okay.  Did anyone have 31? Do I see a 31 up there?",teacher,26,0,,,1.0
No.,multiple students,1,0,,,
"I don’t, so I know I can skip it.  There’s going to be no raisin boxes on 31.  How about 32?  Let’s see.  I have one 32.  Who was it?  Student D?  Let me see your raisin box. Go ahead and stick it.  Now, should Student D stick his raisin box up here?",teacher,53,0,,,0.0
No.,multiple students,1,0,,,
"Where should Student D put his raisin box, Student L?",teacher,10,0,,,0.0
Above the 32.,student,3,0,,,
"Above the 32, and it should be lined up with the first one here, right?  Okay, Student D, go ahead. Oh, Miss D has an itchy eye.  What a scientist.  Make sure it’s nice and stuck on there.  There we go.  Alrighty.  So we can now cross off my 32.  How about 33?  Raise your hand if you have 33.  I should have one 33.  Student R?  Bring your raisin box on up, Student R.",teacher,75,1,,,0.0
I’ve never tasted raisins before.,student,5,0,,,
"You’ve never tasted raisins before?  Line it up with the 33. Oh, sorry.  If you don’t feel comfortable trying them, you certainly don’t have to, Student L.  But if you want to be living on the edge today, then go for it.  Alrighty.  How about 34?  I have only one.  Who are you?  Who had 34? Student D, how many raisins did you have? Student N.  Come on up, honey.  Yeah.  Make sure it’s lined up with the other ones.  Whoops, sorry.  Okay.  35.  I have two 35s, right?  Who are you?  Student M and who else? Come on up, Student J.  There you go.  Stick it right on the back. How many, Student R?  Okay, go ahead, Student M.  You can go first.  Now Student J, you’re going to have to make sure that your second one is lined up with the one over here, okay? What can you tell me about my line plot so far?  Student T?  What can you tell me about my line plot so far?  Anything.",teacher,172,5,1.0,,0.0
So far we’re still in the 30s.,student,7,0,,,
"Okay.  So far we’re still in the 30s.  We have a lot of raisins in the 30s.  What else, Student X?",teacher,21,0,1.0,,0.0
So far there are the same [inaudible] 35 and the ones in- between [inaudible] 31.,student,15,0,,0.0,
"31 has none.  30 and 35 have the most.  Okay.  And these guys all have one.  What’s this for?  You’re 36?  I haven’t gotten there yet.  Can you have a set and be patient, young man?  All right.  So 35.  We got rid of our 35s.  Student S is on the edge of his seat.  36.  Oh boy.  I have one, two, three.  So is that the most so far?",teacher,70,0,1.0,,0.0
Yes.,multiple students,1,0,,,
"All right.  So let’s see, if you’re a 36’er, come on up.  No, I shouldn’t have five people up here for 36.",teacher,22,0,,,0.0
I have 36.  I have it on my paper.,student,9,0,,0.0,
Go back and sit down.  Go back and sit down.,teacher,10,0,0.0,,0.0
All of us?,student,3,0,,,
"All of you.  Go back and sit down.  Now, I have three people that told me 36, and Student D is also one, right?  You have 36, Student D?  Okay.  Now, I have –",teacher,34,0,,,0.0
He had 37.,student,3,0,,,
"So now, okay.  Who was the first person I asked, Student K?  So you come up.  You’re 36.  Calm down.  Student P, you have 38?  Student S, you changed yours to 36.  Come on up.  You made sure to tell me of that.  39 was Student R?  You’re 39?",teacher,49,0,,,1.0
I have 36.,student,3,0,,,
"Five, four, three – see, here’s the thing that happens with collecting data.  You have to make sure you’re paying attention.  If not, it gets everything messed up.  So we’re going through one by one right now to see where I need to make a change.  Because I can’t just put 36 up there and keep my other numbers up there.  I’ve got to find out what I have to change.  Student R, go sit down for a moment, please.  Student R.  Student K.  Not yet, Student D.  Just wait five seconds, please.  Student K, 36.  Student H, 38. Student S, 36.  Student R, you told me 39.",teacher,108,1,,,0.0
Oh yeah.,student,2,0,,,
"So is that what you have, 39?  Okay.  How many have 40? Student X, you have 48?",teacher,17,0,,,0.0
Yeah.,student,1,0,,,
"Student D, 30.  Student J, 40.  Student N, you were next?  No. Who did I go to next?  Who has 39?  Student J, what did you have?",teacher,27,0,,,0.0
37.,student,1,0,,,
"37. Can you guys sit in your chairs?  Pull your chairs and on the bottoms.  Who has 40?  Anybody?  Student J, you have 40, so you’re my only 40 up there?  So Student J, you have 40.  So I went to you after Student D?  Student N, you have 39?",teacher,50,0,,,0.0
"No, I had [inaudible].",student,4,0,,,
[Inaudible.],multiple students,1,0,,,
"Go sit down, Student D.  Okay.  So people are changing their numbers and that’s not okay.  So now – no.  We need to go through and we have to see who has what.  Student K, 36?",teacher,36,0,,,0.0
Yeah.,student,1,0,,,
"Student H, 38?",teacher,3,0,,,0.0
Yes.,student,1,0,,,
"Student S, 36?",teacher,3,0,,,0.0
Yep.,student,1,0,,,
"Student R, 39?",teacher,3,0,,,0.0
Yes. Uh-huh.,student,2,0,,,
"Student X, you have 48?",teacher,5,0,,,0.0
Yes.,student,1,0,,,
"30 was who?  Student D.  Student J, you have 40?",teacher,10,0,,,0.0
Yeah.,student,1,0,,,
"Who has 39 now?  Nobody else has 39?  Yeah, you should’ve given me your real number, not your prediction.  So what’s that? Student N, what do you have?",teacher,28,0,,,1.0
34.,student,1,0,,,
"34.  Who else has 34?  Just Student N had 34?  What do you have, Student J?",teacher,16,0,,,1.0
37.,student,1,0,,,
Student L?,teacher,2,0,,,0.0
36.,student,1,0,,,
"35?  32?  You were at 32?  Miss T, you were 38?  I went to who next, Student D?  You were 38?",teacher,21,0,,,0.0
Who was the other 39?,student,5,0,,,
"33, Student R?  Student D, you had 37.  You recounted and you have 36?",teacher,14,0,1.0,,1.0
"No, I [inaudible].",student,3,0,,,
"So you have 37 for real, right?  You have 37?  Okay.  Student D.  35 was Student J.  30, Student T?",teacher,20,0,,,0.0
Yeah.,student,1,0,,,
"37?  So the two of you have 36?  However, I’m assuming, Student N, you were up here.  You really had 34; you told me 39. And you guys told me 34 and 37.",teacher,33,0,,,0.0
I said 37 but actually I meant 36.,student,8,0,,0.0,
"Okay.  But by accident messes up all my data.  So if you recount you have to make sure you tell me, just so I can fix it.  So 36, Student J.  And Student A, you didn’t tell me 36 the first time.",teacher,42,1,1.0,,0.0
"Yes, I did. She said 34.",student,6,0,,,
"All right.  Boy, that’s a mess.",teacher,6,0,0.0,,0.0
A big mess.,student,3,0,,,
"Now, if you are a 36, that’s Student K, you already came up. Student S, you already came up.  Student A, come up. Student L and Student J.  I said that about 10 minutes ago. You’re having a very difficult time following directions today.",teacher,44,0,,,0.0
Because I wrote it up there [inaudible].,student,7,0,,,
"Oh, good. Now, Student J just put a third one up.  We haven’t had a third one yet.  So he has to make sure that he’s right above his row – his column, I mean.  Sorry.  Okay.  Alrighty.  Very good. So where do I have the most amount of raisins so far?",teacher,52,0,0.0,,0.0
36.,multiple students,1,0,,,
"36.  Okay.  37.  Who has 37?  Come on up, Student D and Student J.  Student J, there you go, sir.",teacher,20,0,,,0.0
[Inaudible.],student,1,0,,,
"Oh, that’s all right.  No big deal.  Do you want to put yours up there?  It has to be lined up right with that guy, okay? And then can you tie your shoes?  No, I don’t want it upside down.  I want it the other way.  It’s beautiful.  I love it.  Go ahead.  Go have a seat.  I love it. Alrighty.  38.  Student X.  Do you think that’s appropriate to do with the raisin box?  I’m pretty sure by fourth grade I thought you could handle doing a raisin activity right. Okay, Student D, do you want to put up Miss T’s?  All right.  Student H, you have 38 too?  They have to come and get you [inaudible] shop honey.  Someone will be coming to bring you down.  Student D, you have 38 too?",teacher,134,1,,,0.0
Yeah.,student,1,0,,,
"Okay.  I know that.  It’s up on the board.  Can you go put your name right in there for me?  How about 39?  Come on, Student R.  Go put your name right there for me.  40?  Who has 40?  Names on it. [0:43:06] 41?  Do you all have any more between the 40s?",teacher,53,0,,,0.0
48.,student,1,0,,,
What’s my last 40?,teacher,4,0,,,0.0
48.,student,1,0,,,
"48.  Come on up, Student X.  Right above 48.  There you go. Okay.  Everybody should be sitting.  I should have your eyes up here and your hands should be touching nothing. Your hands aren’t playing with anything.  Unless you’re eating the raisins, that’s fine.  What’s the most amount of raisins in a box that we have?  Student J?",teacher,58,0,,,0.0
36.,student,1,0,,,
"36.  I’m going to introduce a word to you called an outlier. Raise your hand if you’ve heard the word “outlier” before. It should’ve been on your word search.  Can anyone tell me what an outlier is?  What’s an outlier?  What do you think, Student J?",teacher,46,0,,,1.0
I think it’s [inaudible] where most of the things are on one side and there’s one on the other side.,student,20,0,,0.0,
