text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions
How do you – so the – one of the strategies we talked about was thinking about the place that the number belongs in and we said we could break a number up that way.  I see two hands and I should see all. I’m trying to have that there but clearly it wasn’t working out. [I’m trying to see if there are] new hands.  Nice and loud.,teacher,68,0,1.0,,0.0
Like you put the 4 in the 40’s place and put the 7 in the 1’s place.,student,17,0,,0.0,
So the 4 in the 40’s place?,teacher,7,0,1.0,,1.0
In the 10’s place.,student,4,0,,,
"Good, in the 10’s place.  So the 4 is in the 10’s place, alright, and it becomes 40.  The 7 is in the 1’s place and it’s just a 7.  So if I picture this number – 3 by 47 seems much bigger than 3 – and so if I’m counting, I’m counting over 40 and there’s my 7; so 47.  So this is 40 what? Columns or rows?",teacher,69,0,,,0.0
Rows.,multiple students,1,0,,,
Rows.  Is that true?,teacher,4,0,,,0.0
Yeah.,multiple students,1,0,,,
What do rows look like?,teacher,5,0,,,1.0
Columns.,multiple students,1,0,,,
What do rows look like?  Do they come down?,teacher,9,0,,,1.0
"Yeah, coming down.",student,3,0,,,
"I heard over here the right word.  So these are your columns, okay?  So there’s 40 columns and there’s 7 columns and there’s still gonna be 3 rows.  But if I had to put on my other lines, I would have 40 in them.  So that’s what it means to break it up by place.  The 1’s place, the 10’s place and then, later in the year, we’ll move into the 100’s place with multiplication. Alright.  And it’s easier again to solve this.  What is 4 times 3? Everybody.",teacher,89,2,,,0.0
[Inaudible].,multiple students,1,0,,,
4 times 3.,teacher,3,0,,,0.0
12.,multiple students,1,0,,,
"Okay, let’s try this again.  What is 4 times 3?",teacher,10,0,,,0.0
12.,multiple students,1,0,,,
And what do I put?,teacher,5,0,,,0.0
Zero.,multiple students,1,0,,,
Who could raise their hand and tell me why I put the zero there?  What number did I do? Student A?,teacher,21,0,,,0.0
You’re stretching it out to make it 10 times bigger.,student,10,0,,0.0,
"Good, I’m stretching out the number 12, 10 times bigger.  Okay? So 12 times 10 is that 120.  And then I can easily do 7 times 3; 21.",teacher,28,0,1.0,,0.0
21.,multiple students,1,0,,,
"Okay?  And then the final way – I think Student J might have been the only one that explored this and I explored it a little bit.  But this is that strategy that, if you’re really feeling comfortable breaking up numbers, this is one to look for.  I know that I watched Student J and she does look at numbers.  Student J, your head should be up please. I know Student J looks at numbers and she finds the double a lot.  And that’s one of the strategies that she uses to break up numbers.  And, in this situation, we were able to find the double of 30 and what of 16?",teacher,112,0,,,0.0
The half.,student,2,0,,,
"The half of 16.  So, when you’re finding the double of one, and finding the half of another – can I do that for half?  16 divided by 2?  Yes, I can.  Can I do 30 times 2 to find the double?",teacher,42,1,,,0.0
Yeah.,student,1,0,,,
"Yes.  Okay? So when I’m finding the double of one and the half of another, it’s gonna be an equivalent expression.  So those mean that they’re what?  What does it mean if they’re equivalent? What’s that word?  They’re equal.  Okay?  So, in this case, who thinks it’s easier to do 6 times 8 and make it 10 times bigger than to do 30 times 16?  Just a show of hands.  If this was your problem, you’d rather solve it than this. That’s why you raise your hand.  Raise your hand if you’d rather solve 60 times 8 than 30 times 16.  Who would rather solve 60 times 8?  Not you Student M?  You like the challenge of 30 times 16?",teacher,120,2,,,0.0
Mm mm.,student,2,0,,,
"No.  6 times 8, you know your facts.  You know 6 times 8 equals –",teacher,15,0,,,0.0
48.,multiple students,1,0,,,
"48.  And then you just make it 10 times bigger.  So Mrs. L likes this strategy – and I do recommend giving it a shot when you see your numbers today, okay? So our work – that’s our first goal: identifying factors and multiples.  We’re gonna be solving our multiplication problems by decomposing one factor, so breaking up one number – decomposing it – or trying the doubling and halving.  I don’t care which strategy you use, but you need to end this unit of study with one solid strategy. When you finish it, it’s gonna be on page 61.  There’s three word problems, okay?  And you’re gonna begin by thinking about our problem solving and plan on making sense of the problem.  I’ll pass out highlighters if you need them. The second is two choices: of the array games – and I’ll pass out your answer sheets for your array games.  You can either do missing factors, thinking about the relationship between multiplication and division, and this chart is here from when we started it awhile ago.  The other one is small array, large array; small array, bigger – yeah; small.  I don’t know why I mess up that name.  Student T reminded us of this game yesterday thinking about a way to record your equations. Does anybody have any questions on what their job is right now? Okay.  I can’t wait to see how you solve the problems on page 61.  Go ahead and get started.  I will come by with highlighters and the sheets. Yeah.  Oh, please make sure that you are working with your partners. If you choose to work individually, you may.  But remember, I want to hear your conversations.",teacher,285,13,,,0.0
"Oh, Mrs. L? I don’t have [Inaudible].",student,7,0,,,
"Go ahead.  You guys can start working.  Scratch it.  So first thing, your name and date should be on it.  I’m giving you a highlighter.  Highlight your important information please.",teacher,30,0,0.0,,0.0
Do we have to?,student,4,0,,,
Yes.,teacher,1,0,,,0.0
[Inaudible].,student,1,0,,,
I guess.,teacher,2,0,,,0.0
[Inaudible].,student,1,0,,,
Huh?,teacher,1,0,,,0.0
My pencil just broke.,student,4,0,,,
"Okay.  I’ll sharpen it in one second.  I’m gonna scoot our goals back here so it’s not in the way.  Student K, if you want to sit over here next to Student S, you can.",teacher,35,0,,,0.0
[Inaudible].,student,1,0,,,
"He can’t move today.  Remember the chart over there.  Student J is finding it a good idea to use his measurement chart on the back wall. Hi, good morning.  I guess quickly take your seats.  We’re just starting on page 61.  The kids next to you will get you started. So you’re probably – you can get that.  You’re probably again – I’m gonna remind you – you want to use the chart on the back wall if you can’t remember the unit conversions that we were working on last week.  So I think that you’ll find it in here.",teacher,100,2,,,0.0
So a yard has 36 inches?,student,6,1,,,
A yard has 36 inches.,teacher,5,1,1.0,,0.0
Oh.,student,1,0,,,
How many inches are in 8 yards?  What could you do to solve that?,teacher,14,1,,,1.0
Do  [Inaudible].  No.  Doing 8 times 36?,student,7,0,,,
"Very good.  Student A, Student A?  Good morning.  Okay, take your stuff off!  Open up your math binder please. So over here I should see you working.",teacher,27,0,0.0,,0.0
Can you give me a pencil please?,student,7,0,,,
"I like the way I see Student J making a chart.  She’s visualizing – just minute Student N; let me finish passing this out.  I like the way as I walk around I see Student [E] choosing to break apart numbers, to decompose that 36. Here you go. So the only conversation I should be hearing is you working with your partners.  Your name and date should be on your sheet. So, over here, this is a yardstick, Student E, okay?  In a yardstick there are 36 inches.  And that’s what this problem is telling you.  This is – when they talk about a yard, this is what they mean.  Okay?  And this question says how many inches are in 8 yards?  So many inches are in this year? What did I tell you?  In this yard, how many?",teacher,139,6,0.0,,0.0
36.,student,1,0,,,
36; 36 inches.  Okay?  And in this problem how many of these are we trying to figure out?,teacher,18,0,,,0.0
8.,student,1,0,,,
"8 of these.  So if Mrs. L had 8 of these lined up, what’s the equation that we want to set up?",teacher,22,2,,,0.0
Times?,student,1,0,,,
"Times.  So 8 times 36; very good.  And then you can work out that solution.  Okay? Student A, you need to take your stuff off please.  Student J, take off your jacket.  You’ve been in a few minutes. So when I see people thinking about a yardstick, reminding yourself that this is a yardstick.  Well this is a meter stick, but I’m covering the yards.  So, in this problem, what am I trying to figure out in number one?  I’ve asked you a question over here.",teacher,86,5,,,0.0
What did you ask?,student,4,0,,,
What are you trying to figure out in number one?,teacher,10,0,,,1.0
How many inches is in 8 yards.,student,7,1,,,
"So, if you have 8 of these, how many inches?",teacher,10,0,1.0,,0.0
"Ooh, I know; 8 times 36.",student,6,0,,,
"Yeah, I would do 8 times 36.  It’s gonna be much faster than doing that whole chart.  The chart is a good way to visualize and to remind yourself and, if you had that idea earlier, then you should have stuck with it.",teacher,43,1,1.0,,0.0
I’m almost done.,student,3,0,,,
"Okay.  When you figure out that, sweetie, what I want you to give a shot to is try what they said, 8 times 36 and see if you can come up with the answer faster.  Okay?  Give it a shot when you’re done with that. Is there anybody over here that didn’t visualize a yard; what we’re talking about?",teacher,59,1,,,1.0
I didn’t.,student,2,0,,,
Okay.  So reminding yourself this is our yardstick and one yard is 36 – very nice Student T.,teacher,18,2,,,0.0
I was gonna do that.,student,5,0,,,
Okay.,teacher,1,0,0.0,,0.0
But I erased it because it was gonna be too much ‘cause it wouldn’t fit.,student,15,0,,0.0,
Good.  So you switched it to multiplication.  Now I want to remind you all that these answers need a label.,teacher,20,1,0.0,,0.0
Why is it [critical]?,student,4,0,,,
"‘Cause this is a meter stick I’m covering.  So if I didn’t – I don’t have a real yardstick.  Okay?  So what – instead of doing this chart, what could you do for your equation?",teacher,35,3,,,1.0
36 times 8.,student,3,0,,,
Yeah.  36 times 8.  ‘Cause that’s really what I’m interested in knowing.  You’ve got a question?  Do you agree?,teacher,19,0,,,0.0
What’s a –,student,3,0,,,
She’s thinking.  Tell him again.,teacher,5,0,,,0.0
36 times 8. Okay.,student,4,0,,,
Does that make sense to you?  You agree?  [Laughs].,teacher,9,0,,,1.0
You all could have told me.,student,6,0,,,
I mean I told you yesterday.  Oh it doesn’t matter; it doesn’t matter.  Okay.  I told everyone we’re starting the video right after – [sometime later]. Okay.  I went to the other tables.  I don't know if you guys saw –,teacher,41,0,1.0,,0.0
"Some of it - No, we have to know the inches.",student,11,0,,0.0,
"This is a yardstick.  Student S, what is the question asking you?  Let’s visualize.",teacher,14,1,0.0,,0.0
How many inches are in –?,student,6,0,,,
"8 yards.  So in 1 yard, there’s 36 inches; it’s telling you. Very nice Student J; he wrote his equation.  So you want to know how many is –",teacher,29,3,1.0,,0.0
Times table?,student,2,0,,,
Yeah.  But how many times are you doing my yardstick?  Very nice Student C.  Sometimes – very nice Student S.,teacher,20,1,,,0.0
"Do you do doubles, like 36 times 4 is [Inaudible]",student,10,0,,0.0,
"Oh, 36 times 4 plus 36 times 4 would be awesome; love it.  So that’s this strategy here Student C, breaking apart in some other way.  Yeah. Okay.  You need to take your jacket off.  You’re on film and you need to start.  Okay?  It’s okay.  I know you’re late but it’s alright.  Just take a deep breath and we’re starting by reading this and making sense of it.  We started our conversation thinking about multiplication strategies from yesterday.  Once you get your equation, remember that one that worked really well yesterday was this one for you. Break the numbers by place value.  Okay?  So once you get started and write your equation – Student S, I want to remind you; this is the strategy Student S that worked really well for you yesterday; finding the place of each number and keeping your other factor the same.  So get right to work. So you guys are ready for step two and step three and your tools are in the middle.  And I’ll be there to check your work.",teacher,178,4,1.0,,0.0
I gotta do this?,student,4,0,,,
Can you check in with Student J and see?,teacher,9,0,,,0.0
I’m almost at 2’s.,student,4,0,,,
"Okay, very nice.  Okay.  A lunar month is 28 days.",teacher,10,0,,,0.0
[Inaudible] with this one.,student,4,0,,,
"Oh, okay.  So let’s see where you started.  I need my marker.",teacher,12,0,,,0.0
[Inaudible].,student,1,0,,,
"No, I was talking to Student M.  You’re ready to start on the sheet.  Okay.  So you have your equation.  You have your answer.  Can you highlight what the question is at the end? So if it says inches, our answer is gonna be in inches; and then you’re done.  Okay?",teacher,51,1,,,0.0
But do I have the right answer?,student,7,0,,,
"Yes, and you have the right answer.  So let me see what you did.  So, 8 times 10, 8 times 3.  So this is good.  8 times 10 – so you’re really breaking up the 36 – 10, 20, 30 and 6.   Now your other factor has to stay the same.  So this has to stay an 8.  Okay?  But 8 times 6 is right.  And then you’re ready and you can add all that and you’ll have your answer.  Perfect.  Alright.  Move onto number two. Yeah, that’s an interesting fact on number two.  Very nice.  So you can decide what strategy you want to do for that 36.  Do you want to break it in place value with the 30 and then a 6?  Did you write that yesterday?  What did you do yesterday?  Let’s see. So yesterday you took 16 and you broke it – sorry, I was just checking if the mike was on.  Yesterday, you took 16 and broke it into a 10 and a 6.  Okay?  And then you kept 4 the same; you didn’t change that factor.  So today, can you break up 36 and keep 8 as the same.  Yeah. Please work with your partners.  Remember – Student K – so help her out too.  I don't know – she’s just learning right?  She’s only been here two days.  We don’t know if she had this multiplication at her other school. Okay.  So I’m just encourage you over here.  Make sure that everything’s labeled.   Just want to put a reminder out here; once you have your answer, check with your partners and then you’re -",teacher,272,3,1.0,,0.0
Could you check?,student,3,0,,,
"I’m not gonna check it until you let me speak please.  You need to make sure that you have your labels on there. Oh, I love how you work with that 36.  Good remembering from yesterday.  Nice job.  Okay, so now you’re ready to put those.  Now, remember which factor stays the same in your both equations.  So you have your 30.  Good.  Okay.  So when you were doing 16 times 4, you had your line and your new equations, which number stayed the same?  Which factor stayed the same?",teacher,90,3,,,0.0
[Inaudible].,student,1,0,,,
The what?,teacher,2,0,,,0.0
The 4.,student,2,0,,,
"Good, the 4.  So let’s erase this part here.  And let’s set it up just like we did yest – so this is perfect.  Now let’s erase right here.",teacher,29,0,,,0.0
I made a [inaudible].,student,4,0,,,
Huh? Oops.  There you go.,teacher,5,0,,,0.0
"Student S, I told you –",student,6,0,,,
"Give him a sec to figure this out, okay?  He’s just about – that’s okay.  Make sure you label yours.  Alright Student S.  Good.  So yesterday you multiplied by 4; kept them both by 4.  And today, they’re both gonna be multiplied by?",teacher,43,2,1.0,,0.0
8.,student,1,0,,,
"8; so you can set up that part times 8, time 8; just like yesterday.  And I like how you’re referring back to your work.  Alright.  Perfect.  And then the two factors –",teacher,33,1,,,0.0
30 and 6.,student,3,0,,,
30 and –,teacher,3,0,,,0.0
6.,student,1,0,,,
"That’s it.  30 and 6.  30 – very nice.  And now you’re ready to solve those two.  And then you put them back together. Follow step 3, okay?  Yup.  So do those two answers and then put them back together.  And then, step 4; complete the equation.",teacher,47,1,,,0.0
How does that get the whole class?,student,7,1,,,
"There’s three cameras.  One’s aiming there; one’s aiming at you guys; one’s aiming at them.  And the kids behind it aren’t on it.  They didn’t have permission slips. Okay.  So you’re gonna label.  What were you trying to find out in this question?  Student S, focus back on here.  You’ve got step 2 done; perfect.  What were you answering in the end of this?",teacher,64,0,0.0,,0.0
36.  At first I did 36 but I don’t know –,student,11,0,,0.0,
Well let me rephrase my question.  Can you use your highlighter and highlight the question at the end.  That way it will help you know what your label should be.,teacher,30,0,0.0,,0.0
I didn’t get a highlighter.,student,5,0,,,
I’ll be back to see.,teacher,5,0,0.0,,0.0
I’m finished.,student,2,0,,,
"Okay.  So if you feel that you’re done and you used a great strategy, you can move onto steps two and three and I’ll be by to check.  You could compare your work with Student J’s work.  Compare your strategy with Student J’s.  Compare your strategies with Student M’s.  See if you guys all got the answer.  If all four of you have the same answer and none of you worked together, you probably all had the right one.  You can always check your strategy by doing a different strategy in order to check if it’s right.",teacher,97,0,,,0.0
Is that thing off?,student,4,0,,,
Hm?,teacher,1,0,,,0.0
Is that thing off?,student,4,0,,,
No.  No it’s on the whole math period.,teacher,8,1,,,0.0
I was checking with Student P. I thought you said you can hear what we’re saying.,student,16,0,,0.0,
Yeah.  I – when we play it back.  Go ahead and get to –,teacher,14,0,0.0,,0.0
"If you do it like this, then 14 [Inaudible] 70 [inaudible] equals 70 and 14 plus 14 equals 28.",student,19,0,,0.0,
"So I’m just gonna remind all of you over here.  When I’m looking at Student [E]’s, I’m noticing that he didn’t label his.  It’s important that your answer is labeled.  Even though sometimes it doesn’t really make sense, but it will help you in the long run.  Okay?",teacher,48,0,0.0,,0.0
Maybe he can teach it to me.,student,7,0,,,
"Yeah, as soon as he sits.",teacher,6,0,1.0,,0.0
"And you can’t split 5 up, so –",student,8,0,,0.0,
"Oh you tried to do the double.  So you kept 5 – yeah.  So you split up the 28.  Very good.  What I was saying, Student [E], if you can put some labels there – so what were you trying to find out here?  How many in –",teacher,48,0,1.0,,1.0
Inches are in 8 yards.,student,5,1,,,
Inches are in 8 yards.  So your answer would be 288 inches.,teacher,12,1,1.0,,0.0
But it’s easier if you do it this way.,student,9,0,,0.0,
And this is 140 days or months?  Days.  Okay?  So go ahead and stick those labels in.,teacher,17,0,0.0,,0.0
I’m finished.,student,2,0,,,
"Okay.  You can stick it right here, next to where you wrote 288.  You can just write inches.  Okay.  Now I’m gonna check yours.  So you say there’s 140 months.  Mm hm. Does this make sense?  There are 140 months in 5 months. [Laughs].  So always double check, okay?  Just like me. Alright.  Can I see your work?   Did you have a chance to compare it with each other?",teacher,69,0,,,1.0
Yeah.,student,1,0,,,
Okay.  Let’s turn back to your page.,teacher,7,0,,,0.0
I have 29 – oh wait.  Let me just – I’m gonna go to the page.,student,16,0,,0.0,
"Okay, so Student S, what is 3 times 8?",teacher,9,0,0.0,,0.0
You got it times 61. Come on!,student,7,0,,,
61.,teacher,1,0,1.0,,0.0
Are you gonna count it?  So it’s 29?,student,8,0,,0.0,
Alright so you can –,teacher,5,0,0.0,,0.0
24.,student,1,0,,,
"Good.      So erase your 40.  So 3 times 8 is 24, right?  And then remember, hon, it’s just like this. This answer at first was 6 and then we made it 10 times bigger, it became 60.  If your answer is 24 and you make 24 ten times bigger, it becomes 200 and – the 24 stays the same.  Are you kidding me?  200 – put your 24 there and, when you make it 10 times bigger, then maybe you can read it out to yourself.  You get 240; yeah, that’s right.  Now, if you add 240 – remember, you’re really doing 240 plus 48.  You can add it this way; you’ll get a better answer ‘cause I think sometimes you forget to line up the 1’s place, the 10’s place, 100’s.  Can I see your work, hon?  I think that you’re a little stuck and I want to help you. Okay.  Bring this to the guided reading table and I’ll help you. I’ll be right there. Okay.  Can you come to the guided reading table please?  If you’re done with all three, you can move onto the games.  Bring your binder to the guided reading table for a minute please.  Hurry up, Student A, now.  Come on. So, if you finished those three, Student D?  Okay; perfect.  I’m gonna – I want Student D to teach this game to you right now.  Go ahead sweetie.  Do the missing factor one and use that chart to help.  So flip your paper over.  So remember – so missing factors. Yeah, excuse me – that’s – you need to move to the guided reading table like you were asked. One sec Student S. Okay, so remember the total is here and this – you have one factor and you don’t have the other factor.",teacher,302,5,,,0.0
And you gotta figure out what goes over here.,student,9,0,,0.0,
"And you have to figure out what the missing factor is.  So let me just do it with this one.  So we know 18, okay?  And we know 6.  And what we don’t know is this factor.  So when we were recording this – ‘cause we introduced this game awhile before you guys started – what we did was we did two equations.  We started by doing 18 divided by 6 equals blank and we said, to find out division, we use what operation?",teacher,84,3,1.0,,0.0
Times.,student,1,0,,,
Multiplication; good.  So we say 6 times something equals 18. What is that missing factor that fits in both?,teacher,19,1,,,0.0
3,student,1,0,,,
3; and then you check the back and you’re right.  Okay?  And so you put –,teacher,16,0,,,0.0
I want them to flip.,student,5,0,,,
"So you’re gonna flip them to the other side.  Okay?  Have fun! That’s a fun way to practice multiplication and division. Um, for the itchiness, I don’t think you need to go to the nurse. Yes.",teacher,36,2,1.0,,0.0
And I think it’s 288.,student,5,0,,,
"Perfect.  Alright, so move onto the next one and I’ll be there to check.  Is there anybody else that needs to work on these?",teacher,24,0,0.0,,1.0
"Mrs. L, we’re going to check our work.",student,8,0,,0.0,
"I understand that.  Is there anybody else that was struggling? Student J, you’re okay, right?   So moving onto missing factors with Student T.  Alright. And I just helped you guys.  I don’t even think this is a coming in late thing, but let’s work this out.  Okay, ready?  So turn to – take your tool out.  Turn to page 61.",teacher,60,1,0.0,,1.0
It’s right here.,student,3,0,,,
It’s right here.  Alright.  So the first equation is 36 inches. How many inches are in 8 yards?  What does that equation look like?,teacher,24,3,,,0.0
36 – so now I have to work on it?,student,10,0,,0.0,
36 –,teacher,2,0,1.0,,0.0
Times 8.,student,2,0,,,
Let me –,teacher,3,0,,,0.0
36 times 8.,student,3,0,,,
"36 times 8.  So start by writing the equation; I’ll be right there.  Let me just grab your white board. If you notice – good you’re ready for steps two and three. If you notice the person next to you forgot how to play missing factors, you can remind them to look at this chart or remind them to go back to their page in their binder where we did this game, right?  I think it will all click in.",teacher,80,2,,,0.0
Mrs. L?,student,2,0,,,
Yes.,teacher,1,0,,,0.0
What is that big thing here?,student,6,0,,,
"It’s a microphone.  So everything we’re talking about [it picks up]. Okay, so you’re doing 36 – so when you have 36 times 8 –",teacher,25,0,1.0,,0.0
"Oh, these things are here at school.",student,7,0,,,
"You’re just using it up right now, okay?  I want to show you something about 36.  Yesterday – oh they asked me to use the black marker.  One sec.  Yesterday, when we were doing 36 times 8, we were breaking it up by place, right?  And then we can get its place value.  But – yes.",teacher,56,1,0.0,,0.0
I was trying to do that over –,student,8,0,,0.0,
"That’s right, but let’s focus on this.  Okay.  So one of the things that worked for Student S yesterday when he was working with Mrs. S, was to think about 36 and what is the 3?",teacher,36,0,0.0,,0.0
The 30?,student,2,0,,,
"It’s in the 10’s place, so it is a 30.  So that’s its place; that’s its value. Student A, you know you have to make a better choice.  If not, put your name on the weak side.  Student N?  Are you all set now?  Student N, can you please bring that pack of array cards to Student T and Student J, ‘cause they can’t – thank you.  Pass Student M, please.",teacher,71,2,,,0.0
Do we have to do the times first?,student,8,0,,0.0,
"It doesn’t matter.  Okay, ready?  So the 36, you said this is a 30.  So what Student S did yesterday was this.",teacher,22,0,0.0,,0.0
[Inaudible].,student,1,0,,,
"Yeah.  Okay. And the 8 is not gonna change.  So he was picturing it like this yesterday, as thinking about this is the –",teacher,24,0,,,0.0
"Yeah, I was gonna change it.",student,6,0,,,
"Good.  So this is the factor that won’t change.  So now you have a 30 and a 6, instead of the larger 36, times 8. So when I look out at the class right now, I see a lot of people that I will be giving miles to at the end of math.  Student C, you’re listening to my voice for a minute.  At the end of math, you know you’ll be getting miles if you’re work is done; you have three steps to do.  I don’t expect you to get to both array games, maybe do one of – half – like one call of one and half of the other.  But I don’t expect you to fool at your tables.  The array games are a chance for you to continue to practice your work around multiplication and breaking up numbers, thinking about division, missing factors, and how division is related to multiplication. It’s not a chance to fool around.  If I talk to you, your name will be on your weak side and we will need to discuss it.  It’s not okay for me to be interrupted. Yes Student [A].",teacher,192,7,1.0,,0.0
I’m done.,student,2,0,,,
"Okay, so you’re ready for step two and three, okay?",teacher,10,0,,,0.0
Mrs. L?,student,2,0,,,
Yes.,teacher,1,0,,,0.0
You told me to tell you that you was going to be [Inaudible].,student,13,0,,0.0,
"Perfect.  Okay, so now you’re ready to do this.  Go ahead and solve these two.  So imagine that zero is not there and it’s 3 times 8.",teacher,27,0,0.0,,0.0
[Inaudible] 24.,student,2,0,,,
Mm hm.  And now imagine it is – very good.  Okay?,teacher,11,0,,,0.0
